"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 8A"
"Date Range: Jan 2007 - Jan 2008"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BARKER BROWN INVESTMENTS, LLC.",049397,18097,28401,0,0
"BARNETT ENERGY, INC.",051290,16221,0,0,0
"BARRETT BROTHERS OIL & GAS, INC.",053106,30437,4643,0,0
"BASA RESOURCES, INC.",053974,0,0,0,0
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BAXTER CASING PULLERS, INC.",056529,0,0,0,0
"BAXTER, KELLY H. OIL AND GAS CO.",056536,0,0,0,0
"BC OPERATING, INC.",058893,124393,40270,0,0
"BEACH EXPLORATION, INC.",058915,40498,32155,0,0
"BEDELL PLUGGING INC.",061602,0,0,0,0
"BEDFORD OIL & GAS, INC.",061600,0,0,0,0
"BEDROCK PETROLEUM",061606,0,0,0,0
"BEE-JAY PETRO, INC.",061747,43443,61634,97671,332
"BEPCO, L.P.",066722,787973,371327,0,0
"BEST RESOURCES",068286,0,0,0,0
"BETTIS, BOYLE & STOVALL",068360,8927,4628,1761,0
"BETWELL OIL & GAS COMPANY",068405,874,0,0,0
"BEVERS SWD, INC.",068414,1356,0,0,0
"BIG AL OIL AND GAS",069153,4506,0,8441,0
"BIG D ENERGY COMPANY",069344,31770,0,0,0
"BIG RUN PRODUCTION COMPANY",070370,0,0,21965,0
"BIG STAR OIL & GAS, LLC",070445,669,855,0,0
"BILL'S WELDING & ROUSTABOUT, INC",070871,0,0,0,0
"BILLS, L. T.",070882,1130,0,0,0
"BLM BLACK GOLD PROPERTIES, LTD.",075774,8521,39,0,0
"BLUE RIDGE RESOURCES, LLC",076782,25449,6,0,0
"BLUE RIVER INC.",076767,7276,0,0,0
"BLUESTAR ENERGY, INC.",076847,37599,0,0,0
"BNK PETROLEUM (US) INC.",077566,0,0,0,0
"BOBCAT OPERATING",077686,0,0,0,0
"BOF SERVICES, LTD.",078390,0,0,0,0
"BOMAR OIL & GAS, INC.",081550,882,0,0,0
"BOMMER ENGINEERING CO.",081565,2999,3,0,0
"BOND OPERATING COMPANY",082200,16143,1417,0,0
"BORDEN COUNTY WASTE DISPOSAL LTD",082979,0,0,0,0
"BORDERS, DELBERT L. INC.",083041,0,0,0,0
"BOREN, JAMES W.",083075,795,13,0,0
"BOSS SERVICES, L.L.C.",083272,18897,26,0,0
"BOYD & MCWILLIAMS ENERGY GROUP",084545,3183,0,0,0
"BP AMERICA PRODUCTION COMPANY",040798,104224,23968,16718,0
"BRADY, W. PRODUCTION, INC.",088241,4090,1034,0,0
"BRAHANEY DRILLING CO.",088380,52573,4944,0,0
"BRASHEAR, CAROLE JEAN",089568,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,55030,14804,0,0
"BREITBURN OPERATING L.P.",090732,124376,33913,0,0
"BRIDWELL OIL CO.",092480,16502,0,66652,43
"BRIDWELL OIL MANAGEMENT, LLC",092430,7345,0,0,0
"BRIGHAM OIL & GAS, L.P.",092800,98868,33552,0,0
"BRIGHT & CO.",093125,9684,6119,0,0
"BROCK, J.",095367,1273,974,0,0
"BROOKS, E. B., JR.",097035,20139,1610,0,0
"BROTHERS PRODUCTION COMPANY INC.",097478,0,0,0,0
"BROWN, GEO. R PARTNERSHIP,LP,THE",099955,770121,182536,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,171899,13957,0,0
"BROWNING OIL COMPANY, INC.",103088,1415,2370,0,0
"BRYANT & WHITE OIL CO.",104820,4397,0,0,0
"BRYANT OIL",104600,951,0,0,0
"BRYANT SALT WATER DISPOSAL INC.",104775,0,0,0,0
"BTA OIL PRODUCERS",041860,48569,10858,0,0
"BUCHANAN, BILLY R.",105270,2851,0,0,0
"BULLIN, R. E. OPERATING INC.",106531,47472,15426,16116,160
"BURK ROYALTY CO., LTD.",108799,157940,43969,0,0
"BURK-GUNN OIL CO.",108788,129144,9384,0,0
"BURNETT OIL CO., INC.",110016,95685,9947,2615691,32419
BURTCO,111463,1912,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,11805,3982,0,0
"BYRD OPERATING COMPANY",118748,67988,4289,0,0
"C & F PETROLEUM, INC.",120089,1890,780,0,0
"C & S OPERATING",121055,6192,1760,16862,33
"C BAR PETROLEUM COMPANY",119930,1758,0,0,0
"C.B.C. OIL & GAS, INC.",119849,0,0,0,0
"CAIN & WHITE",122893,2381,0,0,0
"CAIN OPERATING CORPORATION",122892,2255,0,0,0
"CAL-MON OIL COMPANY",125870,0,0,0,0
"CAMBRIAN MANAGEMENT LTD",126764,8,0,0,0
"CANYON REEF BRINE LLC",130021,1202,0,0,0
"CAPATAZ OPERATING, INC.",130354,5050,0,0,0
"CAPROCK OPERATING, INC.",130482,8663,959,0,0
"CAPROCK, INC.",130472,18469,11681,0,0
"CARDWELL OIL CORPORATION",130852,8703,225,0,0
"CARLOW CORP.",132340,220,537,0,0
"CARRLAND OIL & GAS INC.",135810,736,0,0,0
"CASE OIL",139105,0,0,13283,0
"CATHEY PETROLEUM COMPANY, INC.",139890,0,0,0,0
"CEDAR BEND OIL COMPANY",140608,7034,0,0,0
"CEDAR OIL COMPANY",140599,0,0,0,0
"CELERO ENERGY II, LP",140904,0,0,0,0
"CFO RESOURCES, INC.",120105,1047,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,24311,5200,0,0
"CHAP OPERATING, INC.",144416,1342,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,176636,90163,0,0
"CHESAPEAKE OPERATING, INC.",147715,139474,72833,368214,3705
"CHEVRON MIDCONTINENT, L.P.",147862,1621334,2606524,316711,912
"CHEVRON U. S. A. INC.",148113,7732489,3348344,0,0
"CHI OPERATING, INC.",148123,16521,3162,0,0
"CHISHOLM OPERATING, INC.",149454,219079,33433,0,0
"CHOLLA PETROLEUM, INC.",150683,315388,41883,322997,3624
"CIMAREX ENERGY CO.",153438,2937,0,0,0
"CIMAREX ENERGY CO. OF COLORADO",153429,251787,48281,0,0
"CIMARRON EXPLORATION COMPANY (A)",153439,27136,28451,784,0
"CITATION OIL & GAS CORP.",154235,397895,130954,94583,0
"CITORI OIL COMPANY, LLC",154507,0,0,497573,1645
"CJ ENERGY, LLC",120559,0,0,0,0
"CLARK, JOHN M., INC.",157283,79773,3960,0,0
"CLEAR FORK, INCORPORATED",159500,28236,0,0,0
"CLEARFORK PETROLEUM INC. (A)",159639,10358,60,0,0
"CML EXPLORATION, LLC",120648,125329,20730,0,0
"COASTAL PLAINS ENERGY, INC.",161671,34204,36250,0,0
"COBRA OIL & GAS CORPORATION",163000,25471,1047,0,0
"COCKRELL PRODUCTION CO., INC.",164305,17096,34774,0,0
"COG OPERATING LLC",166150,150134,151606,0,0
"COLLIER, W. D. RANCH",168320,8368,0,0,0
"CONCHO OILFIELD SERV & OPER CO.",170164,3865,0,0,0
"CONE & PETREE OIL & GAS EXP. INC",170765,3928,13,0,0
"CONOCOPHILLIPS COMPANY",172232,256002,82065,0,0
"CONOCOPHILLIPS PIPE LINE COMPANY",172240,0,0,0,0
"CONQUEST OIL COMPANY",172236,21814,13,0,0
"CONSOLIDATED NATURAL RES. CORP.",172725,1002,556,0,0
"CONTINENTAL EXPLORATION, L.L.C.",173649,767,0,0,0
"CONTINUAL OIL & GAS, INC.",173790,756,0,0,0
"COOPER NATURAL RESOURCES INC.",175116,0,0,0,0
"COOTERS DEVELOPMENT L. C.",176271,0,0,0,0
"CORDA CORPORATION",177997,322,0,313990,2438
"CORE E & P CORP.",178381,0,0,0,0
"CORNELL, SUE",179230,0,0,0,0
"COVE PETROLEUM CORPORATION",182787,47457,2340,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"COYOTE OIL, INC.",186322,18250,4476,0,0
"CREED OPERATING CO., LLC",188555,108,0,0,0
"CREGO EXPLORATION",188584,3686,0,0,0
"CRESTON PETROLEUM CORP.",189904,4445,0,0,0
"CRT'S, INC.",191571,12004,0,0,0
"CUERVO, INC.",192030,66,0,129,0
"CUSTER & WRIGHT OPERATING, INC.",195651,4881,0,0,0
CWOC,195818,0,0,0,0
"D & D OIL CO. #2",195932,20430,0,0,0
"D C OIL COMPANY, INC.",196082,31993,14963,32716,44
"DAKOTA RESOURCES, INC. (I)",197416,8845,0,0,0
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DAVIS SOUTHERN OPERATING CO LLC",206081,5476,1975,0,0
"DENALI EXPLORATION, INC.",215330,1123,314,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,1347603,509232,0,0
"DEXTRA SERVICES, L.L.C.",216799,2055,0,0,0
"DIAMONDBACK RESOURCES LLC",217026,2467,201,0,0
"DIASU OIL & GAS CO., INC.",217035,0,0,0,0
"DINERO OPERATING COMPANY",220711,11814,4709,0,0
"DISCOVERY OPERATING, INC.",220865,3877,5142,0,0
"DOOLIES PRODUCTION",224383,0,0,0,0
"DORA INC",223290,5920,1388,0,0
"DOWN-HOLE PUMP SERVICE CO., INC.",227570,0,0,0,0
"DRACO ENERGY, INC.",227845,4592,739,0,0
"DRAGON OPERATING, LLC",227877,13102,0,0,0
"DRAGOON OIL & GAS CO.",227871,1577,751,0,0
"DRUM OIL & GAS, INC.",229352,0,0,0,0
"DUKE, M. L.",230760,0,0,0,0
"DUNAGIN TRANSPORT COMPANY",231250,0,0,0,0
"DUNCAN DRILLING CO.",232050,16279,13,0,0
"DUNCAN OIL PROPERTIES, INC.",232295,6373,0,0,0
"DURHAM, INC.",236330,8450,0,0,0
"DYNAMIC PRODUCTION, INC.",237926,9178,0,0,0
"E.G.L. RESOURCES, INC.",238522,27245,40905,0,0
"ECLIPSE OIL & GAS, INC.",241349,0,0,0,0
"EDGE OIL AND GAS, LLC",243206,0,0,0,0
"EDWARDS DEVELOPMENT CORPORATION",243877,0,0,0,0
"EL RAN, INC.",250555,112197,27393,0,0
"EL REY SALT CO., INC.",250576,0,0,0,0
"ELAND ENERGY, INC.",246565,35713,27308,0,0
"ELK ENERGY CORPORATION",247744,0,0,0,0
"ENCORE ENERGY PARTNERS OPER LLC",251855,9559,6027,0,0
"ENCORE OPERATING, L.P.",251727,216576,140978,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,419277,268170,0,0
"ENERGEN RESOURCES CORPORATION",252002,1295102,782069,0,0
"ENERGY 2000, INC.",251740,0,0,0,0
"ENERGY EQUITY COMPANY",252009,0,0,0,0
"ENERGYPRO, INC.",252085,791,0,0,0
"ENERVEST OPERATING, L.L.C.",252131,11748,86580,0,0
"ENTERPRISE PRODUCTS OPERATING LP",253161,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"ERATZ INVESTMENTS INC.",253336,262,0,3995,16
"ERNMAR INVESTMENTS, INC.",253489,0,0,39333,1001
"ETL HYDROCARBONS, INC.",255101,3096,0,0,0
"EVINGER, JUANITA T.",256676,2090,10,0,0
"EXCO RESOURCES, INC.",256931,201153,132992,0,0
"EXXON MOBIL CORPORATION",257128,461161,228774,0,0
"FAIRVIEW SALT WATER DISPOSAL, LP",259765,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,1113424,531748,144550,0
"FIML NATURAL RESOURCES, LLC",268313,0,0,0,0
"FINLEY RESOURCES, INC.",268602,229355,118046,0,0
"FOREST OIL CORPORATION",275740,0,0,0,0
"FOREST OIL PERMIAN CORPORATION",275741,622154,1075135,29205,1357
"FORTSON OIL COMPANY",278563,0,0,0,0
"FOUR C OIL & GAS CORP.",280588,5606,2397,0,0
"FOURWAY OIL CO.",280963,0,0,0,0
"FREEMAN EXPL. & PROD. CO., INC.",285114,2912,0,0,0
"FULLER OPERATING COMPANY",288580,0,0,0,0
"FULLER PRODUCTION, INC.",288587,0,0,0,0
"GAEA SERVICES, INC.",292356,45276,9070,57667,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GAP EXPLORATION, LTD.",293692,7749,0,0,0
GECKO,298459,0,0,0,0
"GEOMARK RESOURCES, L.L.C.",300802,7710,3066,0,0
"GEOSURVEYS, INC.",301322,0,0,0,0
"GIEBEL PETROLEUM LTD.",304280,51218,57358,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILMORE OIL & GAS",306520,0,0,0,0
"GINA JACKSON CO., INC.",307220,25624,69,0,0
"GINNINGS COMPANY",307243,67720,3864,0,0
"GLADSON, WILLARD ESTATE OF",307646,0,0,0,0
"GLOBAL ENERGY OPERATING LLC",310387,190,0,0,0
"GOODRICH PET. CO. OF LOUISIANA",314899,0,0,0,0
"GRACE PETROLEUM, L.P.",319530,28898,0,0,0
"GRANDFIELD CONSULTING, INC.",324811,106362,0,0,0
"GRAY, GORDON OPERATOR",326571,9881,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,784404,126416,0,0
"GREAT WESTERN ONSHORE INC.",328793,0,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,26910,19289,0,0
"GROVES EXPLORATION, INC.",334947,943,26,0,0
"GUNGOLL, CARL E. EXPLORATION LLC",339348,62981,13235,0,0
"GUNN OIL COMPANY",339493,319970,53601,3655595,74206
"H.P. SLAGEL PRODUCING CO., LLC",341573,31910,0,0,0
"HAGGERTON, TERRY",342752,5700,0,0,0
"HAIR, ROGER D.",343108,34313,254,0,0
"HALLIBURTON OPERATING COMPANY",347191,124876,0,0,0
"HALVEY ENERGY, LLC",347241,11370,1438,0,0
"HAMILL, FLORA OIL CO.",348000,6766,5167,0,0
"HAMILTON BROTHERS",348525,0,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,2590,13,0,0
"HARDIN ENERGY CO., INC.",355777,9554,0,0,0
"HARTOIL CORPORATION",362980,1374,0,0,0
"HARVARD PETROLEUM COMPANY, LLC",363060,4541,0,0,0
"HATFIELD, SHERRI D.",366124,0,0,0,0
"HCE OPERATING LLC",369827,0,0,0,0
HCM,340176,19306,8613,0,0
"HEADINGTON OIL COMPANY, L.P.",370064,3389,0,0,0
"HEIGHTS ENERGY CORPORATION",373517,0,0,0,0
"HELTON SWD, LLC",374802,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,19289,2768,0,0
"HENDRIX, JOHN H. CORPORATION",378256,13123,0,0,0
"HENRY PETROLEUM LP",378642,617032,283377,0,0
"HENSON EXPLORATION, L.P.",378835,4886,0,0,0
"HERBIG OIL & GAS CO.",379646,3635,0,0,0
"HESS CORPORATION",381665,7998169,8653680,1299869,0
"HGN OPERATING COMPANY, INC.",383312,40844,19507,0,0
"HGN OPERATING I, LLC",383323,17764,8136,0,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,75,0,0,0
"HICKS, M. G. OIL CO. INC.",385317,21161,0,0,0
"HOFCO, INC.",390898,0,0,0,0
"HOLLY PETROLEUM, INC.",393735,16842,15192,0,0
"HOME PETROLEUM CORP.",396852,782,0,0,0
"HONECK OIL COMPANY",397150,23745,5073,0,0
"HONECK OIL COMPANY, LP",397164,60077,13642,0,0
"HOPE ENERGY, L.L.C.",339609,1393,0,0,0
"HOPKINS, T. M. OPERATING CO.",399641,2097,0,0,0
"HPC OPERATING, INC.",407220,0,0,0,0
"HPPC, INC.",407600,0,0,0,0
"HUB-CAP OIL COMPANY",408330,1586,0,0,0
"HUGHES, DAN A. COMPANY, L.P.",411736,10706,3303,0,0
"HUNT OIL COMPANY",416330,740625,63415,0,0
"HUNTINGTON ENERGY, L.L.C.",419291,60102,59373,0,0
I.B.O.C.,421623,20641,471,0,0
"ICA ENERGY OPERATING, L.L.C.",421777,7432,771,0,0
"INTERSTATE EXPLORATIONS LLC",425206,937,0,0,0
"INTREPID OPERATING COMPANY, LTD.",425621,0,0,0,0
"INVOIL, INC.",425748,2823,0,0,0
IPACT,425810,280,0,0,0
"IRA TESTERS",425830,27739,0,0,0
"J & M SWD, LLC",427425,445,0,0,0
"J-D OIL CO.",427564,12540,0,0,0
"JASMAR OIL CO.",430254,0,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,168842,21845,18249,0
"JJ OPERATIONS, INC.",432961,2903,0,0,0
"JM COX RESOURCES, L.P.",433075,66967,28594,0,0
"JOHNSON SANFORD OP CO., LTD",438265,12053,0,0,0
"JONES, DON A.",441116,0,0,0,0
"JONES, L. E. OPERATING, INC.",443122,43735,12697,0,0
"JOPLIN OIL CO., INC.",445469,14830,1541,0,0
"JOSEY, LESTER OIL & WATER INC.",447777,0,0,0,0
"JUDAH OIL",448085,2366,7042,0,0
"JUNO OPERATING COMPANY, LLC",448247,170629,11860,0,0
"KAISER-FRANCIS OIL COMPANY",450175,26320,21453,0,0
"KALA OIL COMPANY",450240,14132,1214,10276,0
"KARICO GP, LLC",451075,2770,0,0,0
"KASTMAN OIL COMPANY",451445,11063,13,0,0
"KEELEY OIL, L.L.C.",453380,3239,0,0,0
"KENWORTHY OPERATING COMPANY",457400,0,0,0,0
"KERRY PETROLEUM COMPANY, INC.",457791,68619,4591,0,0
"KEY ENERGY SERVICES, INC. PBD",458563,0,0,0,0
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KEY, J. J.",458655,0,0,0,0
"KEYSTONE PETROLEUM GP LLC",458790,23235,4072,0,0
"KIMBELL OPERATING COMPANY",461815,106984,18807,0,0
"KIMBROUGH ENGINEERING CO, LLC",462948,11170,131,0,0
"KINDER MORGAN PRODUCTION CO LLC",463316,4804319,11217680,0,0
"KINDER MORGAN PRODUCTION CO LP",463318,6119229,13428843,0,0
"KINDRED PETROLEUM COMPANY",463326,53,0,0,0
"KING OPERATING CORPORATION",465296,34339,82074,0,0
"KINNEY INCORPORATED",467270,2557,0,0,0
"KNOX INDUSTRIES, INC.",473105,44024,3422,31854,0
"KOJO ENERGY, INC.",474050,0,0,0,0
"KROCAN ENERGY CORPORATION",478188,933,0,0,0
"LACKEY, WILLIAM H. OIL AND GAS",480868,0,0,0,0
"LADD OIL & GAS CORPORATION",480956,3966,0,0,0
"LAKEWOOD OPERATING, LTD.",483615,26473,16013,0,0
LALOC,483889,8415,0,0,0
"LAMB & MIZE",484050,9276,26,0,0
"LANDRETH, ROBERT E.",484680,229914,23882,0,0
"LANEXCO, INC.",484936,2945,17155,0,0
"LARIAT OIL & GAS OF LUBBOCK,INC.",486660,0,0,0,0
"LARIO OIL & GAS COMPANY",486710,25927,10256,0,0
"LATIGO PETROLEUM TEXAS, LP",488245,92964,74110,0,0
"LAVANCO ENERGY, LTD.",489783,0,0,6984,0
"LAYTON ENTERPRISES, INC.",491400,11940,1576,0,0
"LECLAIR OPERATING CO., INC.",493400,28222,0,0,0
"LEE-STAN SALTWATER DISPOSAL,INC.",494440,118,0,0,0
"LEGACY OIL CORP.",495539,4840,13,0,0
"LEGACY RESERVES OPERATING LP",495445,242588,79325,0,0
"LEM OPERATING CO., INC.",496350,47770,28,0,0
"LEMAY OIL COMPANY, L.L.C.",496250,8501,13,0,0
"LIMA OPERATING COMPANY",500800,0,0,0,0
"LOFLIN OIL COMPANY",505359,0,0,0,0
"LOMAX OPERATING COMPANY, INC.",506261,2962,13,0,0
"LONE STAR OIL & GAS",507244,12910,0,0,0
"LORDSTONE CORPORATION",508933,0,0,0,0
"LOSURE PET. CO.",509250,0,0,0,0
"LOWE, ODELL L.",510665,0,0,0,0
"LTS OIL & GAS",511745,9668,0,0,0
"LYNX OPERATING CO., INC.",516255,25971,1870,1050015,2202
"M & M GENERAL CONTRACTORS, INC.",518587,0,0,0,0
"M-B OPERATING CO., INC.",517790,6906,0,0,0
"M-T PETROLEUM, INC.",518919,0,0,0,0
"M.B.J. OPERATING",518210,0,0,7736,287
"MAGNA OIL & GAS CORPORATION",521443,2758,0,0,0
"MAGNUM ENGINEERING COMPANY",521539,11836,14083,0,0
"MANHATTAN PETROLEUM, INC.",524391,8713,13288,0,0
"MANTI OPERATING COMPANY",524897,0,0,0,0
"MANZANO, LLC",525195,19655,88,0,0
"MARINER ENERGY, INC.",526155,325,60,0,0
"MARSHALL & WINSTON, INC.",527850,13481,15094,0,0
"MASADA DEVELOPMENT COMPANY",531344,2256,0,0,0
"MAYO, EDDIE",536900,3,0,0,0
"MCBEE OPERATING COMPANY, L.L.C.",537718,4541,4972,0,0
"MCCLURE OIL COMPANY, INC.",540703,276217,60826,0,0
"MCCOY, J. ROY",543220,0,0,0,0
"MCCRARY & FRANKLIN, INC.",543520,8566,0,0,0
"MCDONALD PRODUCTION, LLC",547870,41271,0,0,0
"MCDONNOLD OPERATING, INC.",548163,25445,0,0,0
"MCE OIL INC.",548399,3499,0,0,0
"MEADCO PROPERTIES",556500,4230,1625,0,0
"MEDDERS OIL COMPANY, INC.",558355,640934,9945,0,0
"MENASCO, J.",559634,755,0,0,0
"MERIT ENERGY COMPANY",561136,994922,360130,0,0
"MERITAGE ENERGY COMPANY, LLC",561156,647,1703,0,0
"MESQUITE OIL & GAS PRODUCTION",561920,0,0,0,0
"MESQUITE SWD INC",561951,0,0,0,0
"MEYER & ASSOCIATES, INC.",562600,0,0,0,0
"MGM OIL & GAS COMPANY",563329,0,0,0,0
"MGR RESOURCES",563344,0,0,0,0
"MIDLAND OIL AND GAS, INC.",565589,2,0,0,0
"MIDLAND OPERATING, INC.",565660,1603,0,0,0
"MIDLAND TMG INC.",565875,0,0,0,0
"MILTEX OIL COMPANY",569415,21488,5935,0,0
"MINERAL TECHNOLOGIES, INC.",593635,13359,3413,0,0
"MIOCENE OIL & GAS, LTD.",570315,17668,1445,0,0
"MIRANDA ENERGY CORPORATION",570393,27990,6157,0,0
"MITCHELL, JAMES - OPERATOR",570843,0,0,0,0
"MJB PRODUCTION COMPANY, INC.",571885,14637,5372,0,0
"MNA ENTERPRISES LTD. CO.",571988,11812,2736,0,0
"MOBIL PRODUCING TX. & N.M. INC.",572550,0,0,64593,0
"MONCRIEF, W. A., JR.",575000,5001,32533,0,0
"MONTGOMERY PETROLEUM, INC.",578254,0,0,26344,0
"MORGAN CREEK PRODUCTION CO., INC",584556,2347,0,0,0
"MORIAH RESOURCES, INC.",586564,0,0,0,0
"MOSS PETROLEUM COMPANY",590920,1938,6154,0,0
"MURPHY, BILL W. OPERATING CO,INC",594358,9327,0,0,0
"MWS PRODUCING, INC.",597379,10005,8691,0,0
"NADEL AND GUSSMAN PERMIAN,L.L.C.",598940,8156,0,0,0
"NAUMANN OIL & GAS, INC.",601025,1015,0,0,0
"NEARBURG PRODUCING COMPANY",601738,26529,1553,0,0
"NEFF, MICKEY OIL COMPANY INC.",602990,52594,0,0,0
"NEW ATLANTIS OIL & EXPL., LLC",606030,7849,0,0,0
"NEWFIELD EXPL. MID-CON. INC",606616,36450,6410,0,0
"NEWTON CORP.,THE",608609,0,0,0,0
"NOBLE ENERGY INC",611665,1049147,453507,0,0
"NOBLE ENERGY PRODUCTION, INC.",611669,23751,0,0,0
"NORDSTRAND ENGINEERING, INC.",612858,11598,0,0,0
"NORTH AMERICAN PETRO CORP USA",613546,31544,1094,0,0
"NORTHSTAR OPERATING COMPANY",614609,23565,15689,0,0
"NORTON, J., COMPANY",614712,6766,65,0,0
"NOW DEVELOPMENT CO., INC.",615790,0,0,70,0
"O'NEILL PROPERTIES, LTD.",623700,16756,4623,0,0
"OCCIDENTAL PERMIAN LTD.",617544,43639457,42101285,11756107,0
"ODOM, R. H., III",618399,2594,237,0,0
"OGL HOLDINGS, LLC",619265,0,0,0,0
"OGX RESOURCES LLC",617091,3801,3619,0,0
"OIL MANAGEMENT CORPORATION",620480,48194,4517,0,0
"OILEX INT'L INVESTMENTS, INC.",620720,0,0,0,0
"OK ARENA OPERATING COMPANY",616981,4492,2974,0,0
"OKLAHOMA OPERATING COMPANY",621104,0,0,0,0
"OMIMEX ENERGY, INC.",622718,63091,51685,0,0
"OMNI OPERATING COMPANY(A)",622738,0,0,0,0
"ONEOK TEXAS GAS STORAGE, L. P.",617034,0,0,0,0
"ORBIT CRUDE, INC.",625544,1415,0,0,0
"ORBIT ENTERPRISES, INC.",625545,1802,12302,0,0
"OSBORN HEIRS COMPANY",627140,11212,6760,0,0
"OXY USA INC.",630591,54710,3680,0,0
"OXY USA WTP LP",630555,8097643,12957370,483950,2000
"P. L. O.",631498,0,0,0,0
"PALADIN ENERGY CORP.",635101,2438,0,0,0
"PALISADES OPERATING COMPANY",635138,1030,0,0,0
"PALMER BROTHERS",635449,0,0,0,0
"PALMER OIL PROPERTIES",635475,62490,0,0,0
"PAMETA OIL COMPANY",637449,0,0,0,0
"PANHANDLE BRINE SALES INC",637973,0,0,0,0
"PANTHER BRYANT SALT WTR. DISP.",638495,0,0,0,0
"PAR PRODUCING COMPANY",641825,5420,0,0,0
"PARALLEL PETROLEUM CORPORATION",639025,758985,522349,0,0
"PARISH, JOHN R.",639460,2458,1406,0,0
"PATRIOT RESOURCES, INC.",643401,37177,123280,0,0
