"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 8A"
"Date Range: Jan 2005 - Jan 2006"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"COLLIER, W. D. RANCH",168320,6875,0,0,0
"CONCHO OILFIELD SERVICE, INC.",170163,0,0,1344,0
"CONE & PETREE OIL & GAS EXP. INC",170765,4236,13,0,0
"CONOCOPHILLIPS COMPANY",172232,301420,127699,0,0
"CONOCOPHILLIPS PIPE LINE COMPANY",172240,0,0,0,0
"CONQUEST OIL COMPANY",172236,19921,13,0,0
"CONSOLIDATED NATURAL RES. CORP.",172725,1502,1185,0,0
"CONTINENTAL EXPLORATION, L.L.C.",173649,981,0,0,0
"CONTINUAL OIL & GAS, INC.",173790,7124,0,0,0
"COOPER NATURAL RESOURCES INC.",175116,0,0,0,0
"COOTERS DEVELOPMENT L. C.",176271,0,0,0,0
"CORDA CORPORATION",177997,0,0,489095,5492
"CORE E & P CORP.",178381,0,0,0,0
"CORNELL, SUE",179230,0,0,0,0
"COVE PETROLEUM CORPORATION",182787,42080,3650,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"COYOTE OIL, INC.",186322,24701,5453,0,0
"CREGO EXPLORATION",188584,1767,0,0,0
"CRESTON PETROLEUM CORP.",189904,4987,0,0,0
"CRT'S, INC.",191571,20888,0,0,0
"CUERVO, INC.",192030,926,0,7378,670
"CUSTER & WRIGHT OPERATING, INC.",195651,3315,0,0,0
CWOC,195818,38252,0,0,0
"D & D OIL CO. #2",195932,18723,0,0,0
"D C OIL COMPANY, INC.",196082,34185,33027,46958,90
"D. & H. SERVICES INC.",196805,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,11466,0,27474,741
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DAVIS SOUTHERN OPERATING CO LLC",206081,5905,5730,0,0
"DENALI EXPLORATION, INC.",215330,1118,546,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,1557270,572928,200820,0
"DEVON LOUISIANA CORPORATION",216731,95599,13673,0,0
"DIAMONDBACK RESOURCES LLC",217026,2778,1467,0,0
"DIASU OIL & GAS CO., INC.",217035,0,0,0,0
"DINERO OPERATING COMPANY",220711,14175,6883,0,0
"DISCOVERY OPERATING, INC.",220865,5876,6486,0,0
"DOMINION OKLAHOMA TEXAS E&P, INC",222282,16872,0,0,0
"DOOLIES PRODUCTION",224383,0,0,0,0
"DORA INC",223290,9181,4351,0,0
"DOWN-HOLE PUMP SERVICE CO., INC.",227570,0,0,0,0
"DRACO ENERGY, INC.",227845,5867,947,0,0
"DRAGON OPERATING, LLC",227877,13035,0,0,0
"DRAGOON OIL & GAS CO.",227871,1117,1507,0,0
"DREHER, GEORGE R.",228060,0,0,0,0
"DRUM OIL & GAS, INC.",229352,0,0,0,0
"DRUM, DELTON",229328,0,0,0,0
"DUKE, M. L.",230760,0,0,0,0
"DUNCAN DRILLING CO.",232050,15339,13,0,0
"DUNCAN OIL PROPERTIES, INC.",232295,9144,0,0,0
"DURHAM, INC.",236330,9228,150,0,0
"DYNAMIC PRODUCTION, INC.",237926,8661,0,0,0
"E. T. PETROLEUM",238691,0,0,0,0
"E.C. PRODUCTION, L.L.C.",238199,4992,0,0,0
"E.G.L. RESOURCES, INC.",238522,35541,42644,0,0
"ECLIPSE OIL & GAS, INC.",241349,0,0,0,0
"EDWARDS DEVELOPMENT CORPORATION",243877,530,0,0,0
"EL RAN, INC.",250555,121282,26948,0,0
"EL REY SALT CO., INC.",250576,0,0,0,0
"ELAND ENERGY, INC.",246565,38189,38652,0,0
"ELK ENERGY CORPORATION",247744,0,0,0,0
"ENCORE OPERATING, L.P.",251727,161919,95687,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,414282,308914,0,0
"ENERGEN RESOURCES CORPORATION",252002,1444729,691821,0,0
"ENERGY 2000, INC.",251740,0,0,0,0
"ENERGYPRO, INC.",252085,1098,0,0,0
"ENERVEST OPERATING, L.L.C.",252131,29766,142872,0,0
"ENTERPRISE PRODUCTS OPERATING LP",253161,0,0,0,0
"ERATZ INVESTMENTS INC.",253336,469,0,4082,45
"ERNMAR INVESTMENTS, INC.",253489,0,0,41788,964
"ETL HYDROCARBONS, INC.",255101,2001,0,0,0
"EVINGER, JUANITA T.",256676,1928,13,0,0
"EXCO RESOURCES, INC.",256931,167335,158588,0,0
"EXXON MOBIL CORPORATION",257128,961265,1259813,0,0
"FAGADAU ENERGY CORPORATION",257680,296382,89122,0,0
"FAIRVIEW SALT WATER DISPOSAL, LP",259765,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,732747,203951,0,0
"FIELDS, BERT, JR.",267430,16836,1454,0,0
"FINLEY RESOURCES, INC.",268602,236211,16286,0,0
"FOREST OIL CORPORATION",275740,0,0,0,0
"FOREST OIL PERMIAN CORPORATION",275741,421909,666400,0,0
"FORTSON OIL COMPANY",278563,0,0,0,0
"FOUR C OIL & GAS CORP.",280588,4853,1698,0,0
"FOURWAY OIL CO.",280963,0,0,0,0
"FREEMAN EXPL. & PROD. CO., INC.",285114,3559,0,0,0
"FULLER OPERATING COMPANY",288580,0,0,0,0
"G&B SWD, L.L.C.",291739,0,0,0,0
"GAEA SERVICES, INC.",292356,71931,12366,89054,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GAP EXPLORATION, LTD.",293692,9459,0,0,0
GECKO,298459,0,0,0,0
"GEOMARK RESOURCES, L.L.C.",300802,13560,1954,0,0
"GEOSURVEYS, INC.",301322,0,0,0,0
"GIEBEL PETROLEUM LTD.",304280,55304,116197,20043,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILMORE OIL & GAS",306520,0,0,0,0
"GINA JACKSON CO., INC.",307220,23655,51,0,0
"GINNINGS COMPANY",307243,16349,924,0,0
"GLADSON, WILLARD ESTATE OF",307646,0,0,0,0
"GOODRICH PET. CO. OF LOUISIANA",314899,0,0,0,0
"GRACE PETROLEUM, L.P.",319530,8159,0,0,0
"GRANDFIELD CONSULTING, INC.",324811,134758,0,0,0
"GRAY, GORDON OPERATOR",326571,11294,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,872731,130188,0,0
"GREAT WESTERN ONSHORE INC.",328793,0,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,20244,8703,0,0
"GROVES EXPLORATION, INC.",334947,930,26,0,0
"GRUY PETROLEUM MANAGEMENT CO.",337106,554459,188050,0,0
"GUNGOLL, CARL E. EXPLORATION LLC",339348,97499,29307,0,0
"GUNN OIL COMPANY",339493,386308,86452,2004541,23375
"HAGGERTON, TERRY",342752,6305,0,0,0
"HAIR, ROGER D.",343108,37532,234,0,0
"HALVEY ENERGY, LLC",347241,5523,1744,0,0
"HAMILL, FLORA OIL CO.",348000,7613,7453,0,0
"HAMILTON BROTHERS",348525,0,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,3071,13,0,0
"HARDIN ENERGY CO., INC.",355777,6145,0,0,0
"HARTOIL CORPORATION",362980,2172,0,0,0
"HARVARD PETROLEUM COMPANY, LLC",363060,7928,0,0,0
"HATFIELD, SHERRI D.",366124,0,0,0,0
HCM,340176,22967,10373,0,0
"HEADINGTON OIL COMPANY, L.P.",370064,6378,0,0,0
"HEC PETROLEUM, INC.",370620,6050,5522,0,0
"HENDERSON & ERICKSON, INC.",376810,5979,0,0,0
"HENDRIX, JOHN H. CORPORATION",378256,21193,0,19081,0
"HENRY PETROLEUM LP",378642,753062,374712,0,0
"HENSON EXPLORATION, L.P.",378835,8271,0,0,0
"HERBIG OIL & GAS CO.",379646,5713,0,0,0
"HGN OPERATING COMPANY, INC.",383312,39531,11489,0,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,313,0,0,0
"HICKS, M. G. OIL CO. INC.",385317,22844,0,0,0
"HOFCO, INC.",390898,0,0,0,0
"HOLLY PETROLEUM, INC.",393735,25483,21013,0,0
"HOME PETROLEUM CORP.",396852,812,0,0,0
"HONECK OIL COMPANY",397150,96361,19984,0,0
"HOPKINS, T. M. OPERATING CO.",399641,3296,0,0,0
"HPC OPERATING, INC.",407220,0,0,0,0
"HUB-CAP OIL COMPANY",408330,1212,0,0,0
"HUGHES, DAN A. COMPANY",411739,10858,3287,0,0
"HUNT OIL COMPANY",416330,745395,55879,0,0
"HUNTINGTON ENERGY, L.L.C.",419291,71342,65724,0,0
I.B.O.C.,421623,24545,3960,0,0
"INTERSTATE EXPLORATIONS LLC",425206,963,0,0,0
"INVOIL, INC.",425748,0,0,0,0
IPACT,425810,366,0,0,0
"IRA TESTERS",425830,25871,0,0,0
"J-D OIL CO.",427564,19876,11,0,0
"JASMAR OIL CO.",430254,0,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,259011,47561,11789,21
"JM COX RESOURCES, L.P.",433075,79788,26631,0,0
"JMK PETROLEUM CORP.",433122,1181,207,0,0
"JOHNSON SANFORD OP CO., LTD",438265,13056,0,0,0
"JONES, DON A.",441116,0,0,0,0
"JONES, L. E. OPERATING, INC.",443122,58803,21136,0,0
"JOPLIN OIL CO., INC.",445469,6392,2977,0,0
"JOSEY, LESTER OIL & WATER INC.",447777,0,0,0,0
"JOURNEY OPERATING, L.L.C.",447850,81267,21492,0,0
"JUDAH OIL",448085,4988,9475,0,0
"KAISER-FRANCIS OIL COMPANY",450175,37993,22907,0,0
"KALA OIL COMPANY",450240,13153,4743,8045,75
"KASTMAN OIL COMPANY",451445,10891,13,0,0
"KENWORTHY OPERATING COMPANY",457400,38749,0,0,0
"KERRY PETROLEUM COMPANY, INC.",457791,70762,5123,0,0
"KEY ENERGY SERVICES, INC. PBD",458563,0,0,0,0
"KEY, J. J.",458655,0,0,0,0
"KIMBELL OPERATING COMPANY",461815,103647,21988,0,0
"KIMBROUGH ENGINEERING CO, LLC",462948,4455,0,0,0
"KINDER MORGAN PRODUCTION CO LP",463318,12715408,22569829,0,0
"KINDRED PETROLEUM COMPANY",463326,2184,0,0,0
"KING OPERATING CORPORATION",465296,7064,11830,0,0
"KNOX INDUSTRIES, INC.",473105,53745,2143,35397,0
"KOJO ENERGY, INC.",474050,0,0,0,0
"KROCAN ENERGY CORPORATION",478188,307,0,0,0
"LACKEY, WILLIAM H. OIL AND GAS",480868,0,0,0,0
"LADD OIL & GAS CORPORATION",480956,4093,2,0,0
"LAKEWOOD OPERATING, LTD.",483615,45858,31303,0,0
LALOC,483889,12664,0,0,0
"LAMB & MIZE",484050,9009,26,0,0
"LANDRETH, ROBERT E.",484680,204727,23419,0,0
"LANEXCO, INC.",484936,1550,3038,0,0
"LARIAT OIL & GAS OF LUBBOCK,INC.",486660,0,0,0,0
"LARIO OIL & GAS COMPANY",486710,29279,13919,0,0
"LATIGO PETROLEUM TEXAS, LP",488245,126112,94870,0,0
"LAVANCO ENERGY, INC.",489781,0,0,6225,31
"LAYTON ENTERPRISES, INC.",491400,42671,7036,0,0
"LECLAIR OPERATING CO., INC.",493400,25698,0,0,0
"LEE, JON W.",495066,566,0,0,0
"LEE-STAN SALTWATER DISPOSAL,INC.",494440,0,0,0,0
"LEEPER OIL EXP. & PROD. INC.",495313,3206,0,0,0
"LEGACY OIL CORP.",495539,5578,13,0,0
"LEGEND OPERATING, LLC",495551,0,0,0,0
"LEM OPERATING CO., INC.",496350,49480,26,0,0
"LEMAY OIL COMPANY, L.L.C.",496250,10984,13,0,0
"LIMA OPERATING COMPANY",500800,0,0,0,0
"LOFLIN OIL COMPANY",505359,0,0,0,0
"LOMAX OPERATING COMPANY, INC.",506261,2671,13,0,0
"LONE STAR OIL & GAS",507244,14635,0,0,0
"LORDSTONE CORPORATION",508933,0,0,0,0
"LOSURE PET. CO.",509250,152,0,0,0
"LOWE, ODELL L.",510665,0,0,0,0
"LTS OIL & GAS",511745,3659,0,0,0
"LYNX OPERATING CO., INC.",516255,217859,33789,1228474,1117
"M & M GENERAL CONTRACTORS, INC.",518587,0,0,0,0
"M-B OPERATING CO., INC.",517790,8503,0,0,0
"M-T PETROLEUM, INC.",518919,0,0,0,0
"M.B.J. OPERATING",518210,0,0,7087,429
"MAGNA OIL & GAS CORPORATION",521443,2688,3,0,0
"MAGNUM ENGINEERING COMPANY",521539,14711,11208,0,0
"MAGUIRE OIL COMPANY",521980,2090,604,0,0
"MAHFOUZ ENERGY COMPANY",522263,2855,25,0,0
"MANTI OPERATING COMPANY",524897,0,0,0,0
"MANZANO, LLC",525195,180112,19015,0,0
"MARSHALL & WINSTON, INC.",527850,46363,46436,0,0
"MASADA DEVELOPMENT COMPANY",531344,1830,0,0,0
"MAYO, EDDIE",536900,8,0,0,0
"MCBEE OPERATING COMPANY, L.L.C.",537718,3730,3470,0,0
"MCCLURE OIL COMPANY, INC.",540703,273515,54476,0,0
"MCCOY, J. ROY",543220,0,0,0,0
"MCCRARY & FRANKLIN, INC.",543520,8712,0,0,0
"MCDONALD PRODUCTION, LLC",547870,42430,0,0,0
"MCDONNOLD OPERATING, INC.",548163,86680,0,0,0
"MCE OIL INC.",548399,3275,0,0,0
"MEADCO PROPERTIES",556500,4185,1271,0,0
"MEDDERS OIL COMPANY, INC.",558355,726801,9415,0,0
"MENASCO, J.",559634,865,0,0,0
"MERIT ENERGY COMPANY",561136,1023680,286673,0,0
"MESQUITE OIL & GAS PRODUCTION",561920,0,0,0,0
"MESQUITE SWD INC",561951,0,0,0,0
"MEYER & ASSOCIATES, INC.",562600,0,0,0,0
"MGM OIL & GAS COMPANY",563329,0,0,0,0
"MGR RESOURCES",563344,0,0,0,0
"MIDLAND TMG INC.",565875,1904,0,0,0
"MILLS, PETE",569333,619,0,3979,0
"MILTEX OIL COMPANY",569415,22506,5385,0,0
"MINERAL TECHNOLOGIES, INC.",593635,17170,5168,0,0
"MIOCENE OIL & GAS, LTD.",570315,13508,1759,0,0
"MIRANDA ENERGY CORPORATION",570393,35867,8342,0,0
"MISSION RESOURCES CORPORATION",570400,7469,0,0,0
"MITCHELL, JAMES - OPERATOR",570843,0,0,0,0
"MJB PRODUCTION COMPANY, INC.",571885,16690,5717,0,0
"MNA ENTERPRISES LTD. CO.",571988,6014,2788,0,0
"MOBIL PRODUCING TX. & N.M. INC.",572550,2154338,4146847,56500,0
"MOMENTUM ENERGY CORPORATION",574315,0,0,0,0
"MONCRIEF, W. A., JR.",575000,4837,39922,0,0
"MONTGOMERY PETROLEUM, INC.",578254,0,0,48617,0
"MORGAN CREEK PRODUCTION CO., INC",584556,2648,0,0,0
"MORIAH RESOURCES, INC.",586564,0,0,0,0
"MOSS PETROLEUM COMPANY",590920,1845,6082,0,0
"MULLOY OPERATING, INC.",593077,9399,0,0,0
"MURPHY, BILL W. OPERATING CO,INC",594358,8974,0,0,0
"MWS PRODUCING, INC.",597379,9529,9563,0,0
"NADEL AND GUSSMAN PERMIAN,L.L.C.",598940,10057,0,0,0
"NAUMANN OIL & GAS, INC.",601025,1255,0,0,0
"NEARBURG PRODUCING COMPANY",601738,27800,2336,0,0
"NEFF, MICKEY OIL COMPANY INC.",602990,24633,0,0,0
"NES PERMIAN BASIN, L.P.",604730,0,0,0,0
"NEW ATLANTIS OIL & EXPL., LLC",606030,1649,0,0,0
"NEWFIELD EXPL. MID-CON. INC",606616,40336,12680,0,0
"NEWTON CORP.,THE",608609,142,0,0,0
"NOBLE ENERGY INC",611665,826814,331754,0,0
"NOBLE ENERGY PRODUCTION, INC.",611669,17917,0,0,0
"NOLETUBBY, RUSSELL PRODUCTION CO",612548,1462,0,0,0
"NOLTE, MIKE E., INC.",612554,930,19,0,0
"NORDSTRAND ENGINEERING, INC.",612858,12680,0,0,0
"NORTHSTAR OPERATING COMPANY",614609,44209,10157,0,0
"NORTON, J., COMPANY",614712,7275,55,0,0
"NOW DEVELOPMENT CO., INC.",615790,0,0,267,0
"O'NEILL PROPERTIES, LTD.",623700,16985,4729,0,0
"OCCIDENTAL ENERGY COMPANY, INC.",617531,640,1911,21842,59
"OCCIDENTAL PERMIAN LTD.",617544,46633154,43560938,9789470,0
"ODOM, R. H., III",618399,3619,371,0,0
"OIL & GAS PROPERTIES",620329,1466,0,0,0
"OIL MANAGEMENT CORPORATION",620480,49633,5552,0,0
"OILEX INT'L INVESTMENTS, INC.",620720,0,0,0,0
"OK ARENA OPERATING COMPANY",616981,14668,12335,0,0
"OKLAHOMA OPERATING COMPANY",621104,0,0,0,0
"OLSEN ENERGY INC.",621750,7245,1500,0,0
"OMIMEX ENERGY, INC.",622718,70013,46608,0,0
"OMNI OPERATING COMPANY(A)",622738,0,0,0,0
"ONEOK TEXAS GAS STORAGE, L. P.",617034,0,0,0,0
"ORBIT CRUDE, INC.",625544,1327,0,0,0
"ORBIT ENTERPRISES, INC.",625545,1855,10346,0,0
"OSBORN HEIRS COMPANY",627140,13218,10813,0,0
"OXY USA WTP LP",630555,6430522,8738176,356339,1610
"PALADIN ENERGY CORP.",635101,2715,0,0,0
"PALISADES OPERATING COMPANY",635138,1164,0,0,0
"PALMER BROTHERS",635449,0,0,0,0
"PALMER OIL PROPERTIES",635475,55526,0,0,0
"PAMETA OIL COMPANY",637449,0,0,0,0
"PANHANDLE BRINE SALES INC",637973,0,0,0,0
"PANTHER BRYANT SALT WTR. DISP.",638495,0,0,0,0
"PARALLEL PETROLEUM CORPORATION",639025,536530,449857,0,0
"PARISH, JOHN R.",639460,2522,1786,0,0
"PATE, DELMA LEE",643264,0,0,0,0
"PATINA OIL & GAS CORPORATION",643306,21188,0,0,0
"PATRIOT RESOURCES, INC.",643401,25275,167572,0,0
"PATTERSON PETROLEUM LP",643435,657139,200164,0,0
"PATTON EXPLORATION, INC.",643730,29466,0,0,0
"PATTON, E. N. OIL COMPANY, INC.",643525,43895,2340,0,0
"PECOS VALLEY MANAGEMENT CO.",649265,24027,0,0,0
"PED OIL CORPORATION",649480,112156,59684,0,0
"PEDEN ENERGY, INC.",650156,49281,30386,0,0
"PEGASUS OPERATING, INC.",650621,0,0,0,0
"PENWELL ENERGY, INC.",652943,0,0,0,0
