"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 7C"
"Date Range: Jan 2018 - Sep 2018"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BURK ROYALTY CO., LTD.",108799,111,6792,0,0
"BUSTAMANTE OIL COMPANY",112685,2106,12215,25315,932
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BVX OPERATING, INC.",117237,2746,58394,11456,87
"BYRD OPERATING COMPANY",118748,6893,79633,0,0
"C & A ENTERPRISES",119839,0,0,0,0
"C&J ENERGY SERVICES",120531,0,0,0,0
"C. H. LEVENS, INC.",120504,728,0,0,0
"CALLAN OPERATING COMPANY, LLC",123912,0,0,0,0
"CALLON PETROLEUM OPERATING CO",124828,1167651,5202960,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,18224,31328,28627,114
"CAMEXCO, INC.",127241,0,0,0,0
"CAMINAR OIL & GAS, LLC",127247,2812,0,0,0
"CANAN MOWREY OPERATING, LLC",129008,40525,0,0,0
"CANTRELL CORP.",129800,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,0,0,67008,159
"CAPITAL EXPLORATION, INC.",130383,0,0,0,0
"CAPITOL WELL SERVICING CO., INC.",130432,3276,10588,31175,232
"CAPSTONE NATURAL RES II, LLC",130550,0,0,0,0
"CARAWAY OPERATING CO.",130690,2421,2065,1176,0
"CARDWELL OIL CORPORATION",130852,901,0,0,0
"CATHS OIL & GAS",139931,0,0,0,0
"CAZAR ENERGY INC",140612,6710,828,4453,40
"CDC SERVICES INC.",120029,0,0,0,0
"CDJ OIL CO.",140598,344,0,0,0
"CEDAR OIL COMPANY",140599,2094,915,1922,0
"CFO RESOURCES, INC.",120105,0,0,0,0
"CHALLENGER OIL INC",152379,0,0,0,0
"CHARTER PETROLEUM COMPANY",146680,561,5138,0,0
"CHEETAH INVESTMENTS, INC.",147217,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,8740,37596,431825,7303
"CHEVRON U. S. A. INC.",148113,130208,829891,1263242,17040
"CHI OPERATING, INC.",148123,0,0,1622,0
"CHIODO CORP.",149434,0,0,0,0
"CHISHOLM OPERATING, INC.",149454,1829,2410,0,0
"CHOLLA PETROLEUM, INC.",150683,656,8004,83437,0
"CIBOLO WELLS, LLC",153394,0,0,0,0
"CIMAREX ENERGY CO.",153438,0,0,20057,0
"CIMAREX ENERGY CO. OF COLORADO",153429,3394,23000,13005,5
"CITATION OIL & GAS CORP.",154235,2035,26031,0,0
"CLARK OIL CO.",157689,37850,0,0,0
"CLARK, JOHN M., INC.",157283,0,0,20764,0
"CLEAR BROOKE RANCHES, LLC",159376,757,0,0,0
"CLEAR FORK, INCORPORATED",159500,1055,295,0,0
"CLEAR WATER INC.",159643,1291,2308,0,0
"CLEARFORK PRODUCTION, LLC",159652,0,0,0,0
"CLEARLY PETROLEUM, LLC",159651,22161,27061,0,0
"CO ENERGY",161428,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,0,0,3742,0
"COCKRELL PRODUCTION CO., INC.",164305,0,0,103,0
"COG OPERATING LLC",166150,8589819,28855452,5605,428
"COHORT PETROLEUM MANAGEMENT, LLC",166706,0,0,0,0
"COLO EXPLORATION COMPANY, INC.",168907,0,0,0,0
"COMPASS ENERGY OPERATING, LLC",169751,106550,1259353,220906,3055
"COMPASS OPERATING, L.L.C.",169750,172,0,0,0
"COMSTOCK ENERGY, LLC",170037,5315,35564,2099,0
"CONCHO OILFIELD SERV & OPER CO.",170164,5210,3970,21332,104
"CONOCOPHILLIPS COMPANY",172232,503,33011,1313470,7467
"CONQUISTADOR PETROLEUM,INC.",172244,0,0,0,0
"COOPER OIL & GAS, LLC",175118,894,0,0,0
"COOPER PRODUCTION COMPANY",175109,0,0,6,0
"COPPER RIDGE RESOURCES LLC",177030,0,0,0,0
COPPERTOP,177301,2367,14,7007,2
"CREEK SWAB. & ROUST. SER., INC.",188578,0,0,0,0
"CREMSON OIL & GAS",189177,0,0,0,0
"CREST OPERATING COMPANY",189885,1223,35,0,0
"CRONE OIL COMPANY",190235,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,10342,89404,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,7049,24177,0,0
"CYCLONE EXPLORATION, INC.",195844,0,0,49203,0
"D & S PETROLEUM",196872,0,0,0,0
"D & V OIL CO., LP",196897,5132,16874,0,0
"D AND B OIL",196224,0,0,0,0
"D&S OIL AND GAS PROPERTIES",196870,0,0,0,0
"D.J. & T. ENERGY",196227,0,0,0,0
"D90 ENERGY, LLC",195797,0,0,0,0
"DAESUNG ENERGY RESOURCES INC.",196972,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,772,1470,0,0
"DAMERON PETROLEUM CORP.",198076,0,0,0,0
"DAMRON ENERGY, LLC",198130,4467,6057,12243,0
"DARCO OPERATORS",199900,1801,0,0,0
"DARKENS OIL & GAS INC.",200560,92,2396,0,0
"DAUBERT OPERATING, L.L.C.",201730,0,0,0,0
"DAVIDSON, DAN",202345,0,0,2513,17
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DBO OIL INCORPORATED",195858,0,0,0,0
"DCP OPERATING COMPANY, LP",195959,0,0,0,0
"DE LARIOS, R. V., LTD.",208555,0,0,0,0
"DE3 OPERATING LLC",518310,4545,13503,0,0
"DEL MAR ENERGY, INC.",212915,4143,2785,0,0
"DELFIN OPERATING, LLC",212175,14559,0,13359,0
"DELRAY OIL, INC.",213275,6349,1062,453,0
"DELTEX MINERALS INC.",214093,0,0,0,0
"DENTON RESOURCES LLC",216427,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,0,0,0,0
"DEWEY PETROLEUM",216733,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,0,0,261118,2640
"DIAMOND T F ENTERPRISES, INC.",217003,0,0,215,0
"DIAMONDBACK E&P LLC",217012,322681,1888087,0,0
"DISCOVERY NATURAL RESOURCES LLC",220855,2192385,13523034,1368281,340
"DISCOVERY OPERATING, INC.",220865,536817,1345179,145650,1334
"DJH OIL & GAS LLC",221734,603,15160,1642698,2845
"DLB OIL & GAS INC.",195907,2023,1210,8980,13
"DOMINION NATURAL RESOURCES LLC",222227,0,0,0,0
"DOROCO PETROLEUM",224425,0,0,0,0
"DOVE CREEK ENERGY, INC.",227417,849,7157,0,0
"DOYAL, BOBBY & ETHYL",227661,0,0,0,0
"DPMP ENERGY LLC",227740,1114,3141,53265,0
"DRENNAN OIL L.L.C.",228108,599,0,0,0
"DRIFTWOOD ENERGY OPERATING, LLC",228187,3310,7935,0,0
"DSR OIL & GAS, INC.",196901,360,2357,0,0
"DURANGO RESOURCES CORP.",235945,3276,0,0,0
"E W D OIL",238085,0,0,0,0
"EAGLE PRODUCTION, INC.",238735,6894,9877,127,0
"EAGLE TRANSPORTS",238574,0,0,0,0
"EARTHSTONE OPERATING, LLC",238732,0,0,0,0
"EASTERN SHELF OPERATING, LLC",239210,0,0,0,0
"ECT RESOURCES",241418,0,0,0,0
"EDMONDSON OIL & GAS",243493,24,50,0,0
"EDWARDS ENERGY CORPORATION",243876,0,0,0,0
"EGI, INC.",245862,1062,0,0,0
"ELCO OIL & GAS, INC.",246623,1681,0,0,0
"ELEVATION RESOURCES LLC",247756,14335,165459,0,0
"ELLISON LEASE OPERATING",249390,0,0,1715,0
"EMERALD SYSTEMS, INC.",251151,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,1334916,3198016,188,51
"ENCINO OPERATING COMPANY, INC.",251704,0,0,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,1025460,4229596,64569,1528
"ENERGEN RESOURCES CORPORATION",252002,17788,102949,94572,357
"ENERGY MANAGEMENT COMPANY",251770,10409,0,0,0
"ENERGYQUEST II, LLC",252020,379,4313,29590,0
"ENERVEST OPERATING, L.L.C.",252131,44355,879019,15437885,40792
"ENRICH OIL CORPORATION",253100,52059,35998,5690,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"EOG RESOURCES, INC.",253162,3612,37202,1012600,28963
"EOR OPERATING COMPANY",253134,0,0,0,0
"EP ENERGY E&P COMPANY, L.P.",253385,3388385,24121321,0,0
"EPIC PERMIAN OPERATING, LLC",253404,10232,58154,6568168,1834
"ERATZ INVESTMENTS INC.",253336,0,0,0,0
"ERNMAR INVESTMENTS, INC.",253489,0,0,14752,58
"ESPINOZA SERVICES, INC.",254325,0,0,0,0
"EVERQUEST ENERGY CORPORATION",256527,0,0,0,0
"EXCEED PETROLEUM LLC",256861,719,9077,0,0
"F & S PETROLEUM, L.L.C.",257521,0,0,0,0
FABCO,257662,0,0,0,0
"FAIR OPERATING, INC.",257711,0,0,0,0
"FARMER, R. C. JR.",263075,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,347,28341,945824,475
"FDL OPERATING, LLC",263924,835329,11670298,1295987,5309
"FELDERHOFF PRODUCTION COMPANY",265140,7613,0,0,0
"FENIX PETROLEUM GROUP LLC",265618,10548,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,760,9515,0,0
"FIELD PRODUCTION COMPANY",266910,0,0,2732,0
"FIELDS OIL & GAS COMPANY, LLC",267445,2743,3322,0,0
"FINLAY, MIKE",268580,0,0,0,0
"FISHER OIL CO.",270500,0,0,0,0
"FIVESTONES ENERGY LLC",271567,1400,0,0,0
"FLAG ENERGY, LLC",271582,2441,0,0,0
"FLAMINGO GAS & OIL",271628,0,0,0,0
"FLINT ROCK RESOURCES MGMNT, INC.",273916,2554,0,0,0
"FLOYD, TIMBER INC.",274426,0,0,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FORELAND OPERATING, LLC",275732,156188,2590882,0,0
"FORMATION RECOVERY LLC",276932,0,0,0,0
"FORT CONCHO GAS STORAGE, INC.",277912,0,0,0,0
"FORTUNE ENERGY, INC.",278757,8643,131995,46565,567
"FOSSIL PETROLEUM LLC",278879,6756,35717,16891,30
"FOUNDATION ENERGY MANAGEMENT LLC",280875,0,0,19964,46
"FOUR STARR PRODUCTION, LLC",280629,2144,2253,0,0
"FOUR SWD, INC.",280615,0,0,0,0
"FRAC-SAND, INC.",282623,153,283,0,0
"FRATELLI EXPLORATION, L.P.",283900,555,0,0,0
"FRONT STREET OPERATING, LLC",287095,578,0,0,0
"FROST, E. W.",287595,0,0,0,0
"FULLER PRODUCTION, INC.",288587,0,0,0,0
"FURRY OIL & GAS, INC.",291620,0,0,0,0
"G & F OIL, INC.",292000,325,0,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,27456,14568,0,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GANADOR OPERATING, LLC",293514,151756,696036,39447,428
"GANTER DEVELOPMENT, INC.",293935,79,0,0,0
"GASPER RICE RESOURCES, LTD.",297089,0,0,0,0
"GBTFTA OPERATING, LLC",298361,0,0,0,0
"GEOCROWN, INC.",300393,0,0,0,0
"GEOSURVEYS, INC.",301322,28862,0,0,0
"GIEBEL PETROLEUM LTD.",304280,2760,14,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,7343,0,0,0
"GINCO OPERATING CO.",307228,0,0,0,0
"GLAHN RESOURCES, INC.",307644,0,0,0,0
"GLOSSOP OIL & GAS, LLC",310719,5447,3671,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,0,0
"GO & GO",317290,0,0,0,0
"GOLDEN OIL AND RANCH, LLC",313051,15432,3086,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,2159,84,0,0
"GOLDRUS/PERMIAN AIR, LLC",313625,5001,14332,0,0
"GOOCH & ISOM",314173,2646,0,0,0
"GOODNIGHT MIDSTREAM PERMIAN, LLC",315075,0,0,0,0
"GRACE 7 PROPERTIES, LTD.",319502,0,0,0,0
"GRACE PETROLEUM OPERATING, LLC",319765,0,0,20109,0
"GREAT TEXAS CRUDE INC.",328774,0,0,0,0
"GREEN CENTURY EXP & PROD, LLC",330180,19368,0,0,0
"GREEN, ROY W. OIL & GAS",331060,516,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,6786,35189,0,0
"GRIGGS, VICTOR C.",334125,0,0,0,0
"GRINGO OPERATING COMPANY, INC.",334425,0,0,0,0
"GUIDON ENERGY MGMT SERVICES LLC",337328,2080,8630,0,0
"GUNGOLL, CARL E. EXPLORATION LLC",339348,0,0,0,0
"H & S SWD, LLC",339759,0,0,0,0
"H&H OPERATING",341331,321,0,0,0
"HALL, E.G., OIL CO., INC.",346131,1792,4030,0,0
"HAMMAN OIL & REFINING COMPANY",350200,307,0,0,0
"HANK OIL & GAS, INC.",354626,47,0,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,0,0,0,0
"HANNATHON PETROLEUM, LLC",354954,1219,2043,0,0
"HARDROCK RESOURCES INC.",356784,1934,166,0,0
"HARTOIL CORPORATION",362980,0,0,0,0
"HAYS, SAMUEL ELLIOT IV",369162,0,0,0,0
"HELMS OIL & GAS, LLC",374347,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,0,0,7863,0
"HENDERSON, PETER OIL CO.",377075,1584,22331,17525,71
HENNICO,378251,0,0,0,0
"HENRY PETROLEUM LLC",378641,4914,0,689120,0
"HENRY RESOURCES LLC",378535,138816,818904,12960,712
"HGN OPERATING I, LLC",383323,2545,7127,5970,98
"HIBERNIA RESOURCES III, LLC",384006,84261,280886,1552,37
"HIDALGO OIL & EXPLORATION CORP.",385390,0,0,0,0
"HIGHGROUND, INC.",385761,0,0,0,0
"HILCORP ENERGY COMPANY",386310,0,0,569837,1614
"HILLCREST PETROLEUM, LLC",388460,959,4811,0,0
"HILLIN, T. A.",388787,0,0,22097,0
"HMT PIPELINE COMPANY, INC.",341430,0,0,0,0
"HOLLIDAY DRILLING, INC.",393290,59,492,0,0
"HOME PETROLEUM CORP.",396852,0,0,54207,0
"HOOVER PETROLEUM COMPANY, LLC",399501,3805,0,0,0
"HOPEWELL OPERATING, INC.",399624,938,2147,0,0
"HORIZON EXPLORATION SERVICES",400076,0,0,0,0
"HORIZON WELL SERVICES, INC.",400095,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,0,0,7884,0
"HUDMAN, GARY OIL & GAS",409623,0,0,0,0
"HULEN OPERATING COMPANY",412402,2657,12791,15342,0
"HULLDALE SWITCH DISPOSAL, LLC",412596,0,0,0,0
"HUNT OIL COMPANY",416330,818779,1280187,1261330,12462
"HUNT, PHIL",416542,0,0,0,0
"HW OPERATING, LLC",341598,0,0,0,0
"IMPERATOR OPERATING, LLC",423125,0,0,0,0
"INCLINE ENERGY",423656,194,8535,51298,150
"INDEPENDENCE RESOURCES MGMT, LLC",423716,40012,330667,53391,591
"INFINITY BLACK GOLD CORP.",424214,0,0,0,0
"INSPIRE OIL AND GAS INC.",424758,1408,0,0,0
"IRA TESTERS",425830,159,0,0,0
"IRION CORPORATION, THE",426299,1369,7032,2443,7
"IRONROC ENERGY",426612,472,0,0,0
"ISOM ENERGY, INC.",426988,969,0,0,0
"IVORY ENERGY, LLC",427219,4613,0,0,0
"J & J SERVICES COMPANY",427662,0,0,0,0
"J & J WELL SERVICE, INC.",427433,0,0,0,0
"J V A OPERATING COMPANY, INC.",427911,6950,11044,1631,0
"J. COMPANY",427554,0,0,0,0
"J. D. GAS, INC.",427477,0,0,6742,0
"J2 PETROLEUM LLC",427976,0,0,0,0
"JADE PRODUCERS",429552,0,0,0,0
"JASPER ENERGY, INCORPORATED",430253,392,0,0,0
"JATAM INC.",430270,1210,31971,1061,17
"JAY MANAGEMENT COMPANY, LLC",430368,1112,2070,0,0
"JERICHO ENERGY OPERATIONS, LLC",432106,0,0,0,0
"JETER DRILLING PRODUCTION",432185,809,0,0,0
"JIMAX OIL COMPANY",432500,441,0,0,0
"JM COX RESOURCES, L.P.",433075,165523,967682,50130,431
"JMW RESOURCES, INC.",433116,0,0,0,0
"JOHN E. MEADOR ESTATE",433352,252,534,0,0
"JOHNSON, CHARLES",434145,0,0,0,0
"JOHNSON, J. J. CO.",436740,0,0,0,0
"JTL OPERATING CO., INC",448052,5129,8353,14000,14
"K-DAE PRODUCTION, LLC",448534,0,0,0,0
"KAHLENBERG OIL AND GAS LLC",450066,253,0,0,0
"KAISER-FRANCIS OIL COMPANY",450175,5111,40490,33378,0
"KATSCO ENERGY, INC.",451645,3259,28617,9630,0
"KDM PRODUCTION CO",452995,3691,0,0,0
"KEBO OIL & GAS, INC.",453170,0,0,7668,0
"KENNEDY, R. R. PRODUCTION, INC.",456700,0,0,0,0
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KIDD JOHNSON OIL & GAS, LLC",458821,118,0,3171,0
"KIMBROUGH, D. E.",462945,0,0,0,0
"KIMSEY, ROY E., JR.",463260,0,0,1339,0
"KINDER MORGAN PRODUCTION CO LLC",463316,0,0,0,0
"KINDRED PETROLEUM COMPANY",463326,0,0,0,0
"KING ENERGY RESOURCES",465526,0,0,14448,0
"KING OPERATING CORPORATION",465296,0,0,30113,0
"KING-GOEN OIL, LLC",466662,286,0,0,0
"KIRKPATRICK OIL COMPANY",468890,5599,45127,39817,197
"KLASSEN ENERGY, INC.",469922,1392,0,0,0
"KNEUPPER OIL, LLC",470787,294,0,0,0
"KOLLAO PROPERTIES LLC",474275,0,0,0,0
"L & D, INC.",479577,7158,3181,0,0
"L & M OPERATING, INC.",480113,23904,35234,0,0
"LADD OIL & GAS CORPORATION",480956,0,0,0,0
"LANDMASTER PARTNERS, INC.",484659,58,10629,1088,403
"LANDRICK O & G OPERATING, LLC",484697,0,0,0,0
"LAREDO MIDSTREAM SERVICES, LLC",486575,0,0,0,0
"LAREDO PETROLEUM, INC.",486610,4482329,32257130,6807,0
"LARIAT LAND & EXPLORATION, INC.",486649,389,7086,0,0
"LARIAT RESOURCES, LLC",486680,4654,106749,0,0
"LARIO OIL & GAS COMPANY",486710,166,1585,0,0
"LARUE PRODUCTION",487355,0,0,0,0
"LAVANCO ENERGY, LTD.",489783,3738,22829,5599,314
"LAWRENCE ENERGY COMPANY",490209,130,0,0,0
"LAZY TWO RANCH CO., LLC",491552,0,0,0,0
"LECLAIR OPERATING, L.L.C.",493412,680,0,2956,0
"LEE-WALKER MINERAL, LLC",495291,0,0,0,0
"LEGACY RESERVES OPERATING LP",495445,126403,596898,1104346,10146
"LEWIS, T. K.",500185,0,0,0,0
"LEXRO, LLC",500219,0,0,0,0
"LILLIS, MICHAEL D.",500740,0,0,8185,6
"LIME CREEK ENTERPRISES, L.L.C.",500797,0,0,0,0
"LINCO OIL COMPANY",500816,0,0,0,0
"LINDENMUTH & ASSOCIATES, INC.",501202,2328,0,0,0
"LINN OPERATING, LLC",501480,279,428,22276,70
"LIPAN FLATS PRODUCTION CO.",501920,1059,0,0,0
"LONE STAR OIL & GAS",507244,0,0,2662,0
"LONE STAR PRODUCTION",507405,2949,567,0,0
"LONGFELLOW ENERGY, LP",508409,0,0,331332,36
"LOW-END OIL LLC",510360,0,0,0,0
"LP OPERATING, LLC",480178,4479,27256,0,0
"LTS OIL & GAS A",511734,0,0,0,0
"MAGNET OIL LP",521491,0,0,0,0
"MAGNUM OILFIELD SERVICES LLC",521543,0,0,0,0
"MARIENFELD EXPLORATION, INC.",526051,0,0,0,0
"MARIPOSA PRODUCTION, LP",526246,0,0,0,35
"MARM OIL COMPANY",526544,0,0,0,0
"MARSHALL & WINSTON, INC.",527850,13898,0,0,0
"MARTIN ENERGIES LLC",529489,0,0,0,0
"MARTIN MATRIX INC.",528436,80,0,7390,0
"MARTIN, JIMMY INC",530596,1425,9733,0,0
"MAS OPERATING CO.",531346,1920,0,0,0
"MASA ENERGY LLC",531341,202,0,0,0
"MAV OIL LLC",534169,0,0,0,0
"MAVERICK OPERATING, LLC",534209,0,0,3514,25
"MAYJAC I, LLC",536431,3,1484,47221,2
"MAYO, EDDIE",536900,0,0,0,0
"MCCAMMON OIL & GAS, INC.",538815,2218,2147,0,0
"MCCLURE OIL COMPANY, INC.",540703,0,0,0,0
"MCDANIEL OIL CO.",546040,511,18,0,0
"MCDONNOLD OPERATING, INC.",548163,55,0,0,0
"MCFARLAND & SCOBEY, INC.",549125,0,0,0,0
"MCGUIRE, JOE",550015,0,0,0,0
"MCIVER, INC",550092,0,0,0,0
"MCPHAUL, INC.",555514,0,0,0,0
"MEADCO PROPERTIES",556500,7050,25481,7660,0
"MEADOR LAND COMPANY",556543,0,0,0,0
"MEADOR, T. C.",556547,1138,9610,30195,57
"MERCEDES PETROLEUM, LTD",559813,0,0,0,0
"MERCURY OPERATING, LLC",560337,24215,23006,0,0
"MESA ENERGY OPERATING, LLC",561696,0,0,0,0
"MESA OPERATING, LLC",561826,0,0,0,0
"MEWBOURNE OIL COMPANY",562560,24039,276074,46558,3
"MEXTEX OPERATING COMPANY",562580,9082,17987,13024,0
"MGM OIL & GAS INC.",563328,0,0,0,0
"MGR RESOURCES",563344,0,0,0,0
"MHM PIPELINE CO., INC.",563370,151,6148,0,0
"MICHAELSON PRODUCING COMPANY",564150,14495,16048,0,0
"MID-CON ENERGY OPERATING, LLC",564673,4083,3823,0,0
"MID-STATES OPERATING COMPANY",566121,0,0,0,0
"MIDENERGY OPERATING, LLC",565067,0,0,0,0
"MIDLAND ENERGY, INC.",565460,0,0,0,0
"MIKESKA STOCK FARM",566786,674,6,0,0
