"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 7C"
"Date Range: Jan 2015 - Jan 2016"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ARMOR PETROLEUM, INC.",031585,14810,0,11297,0
"ARTIFEX ENERGY INC",033755,324,0,0,0
"ASA OIL & GAS, INC.",033845,0,0,0,0
"ASPEN OPERATING COMPANY, L.L.C.",035430,182454,0,2978,0
"ATF PETROLEUM INC.",036045,0,0,0,0
"ATHLON HOLDINGS LP",036067,37782,97385,6349,60
"ATLANTIC RESOURCES COMPANY, LLC",036555,0,0,0,0
"ATLAS FUEL SUPPLY, LTD.",036582,0,0,0,0
"ATLAS OPERATING LLC",036587,33755,147815,0,0
"ATLAS PIPELINE MID-CONTINENT LLC",036584,0,0,0,0
"ATM ENERGY GROUP, LLC",036608,81,0,0,0
"ATROPOS EXPLORATION COMPANY",036618,8011,147951,58584,1811
"AUSTIN PHOENIX OPERATING, LLC",037055,0,0,44997,41
"AXIS ENERGY CORPORATION",039136,3713,87185,0,0
"B & B OIL, INC.",039791,0,0,0,0
"B & G ENERGY CORPORATION",040403,0,0,0,0
"B & M OIL FIELD SERVICES",040780,0,0,0,0
"B-J OIL CO.",040722,0,0,0,0
"B.P. OIL COMPANY",041827,0,0,0,0
"BAGLEY, ROY",042685,0,0,0,0
"BAKER OPERATING, INC.",046623,1036,5445,0,0
"BAKER RESOURCES",044365,43,1961,207323,0
"BANKHEAD OPERATING CORP.",048403,511,0,0,0
"BANNER OPERATING, LLC",048537,258234,1130744,466378,3245
"BARBEE, R.L. OPERATING, INC.",049145,0,0,4888,11
"BARNETT ENERGY, INC.",051290,1599,13562,0,0
"BARON ENERGY INC.",052969,0,0,0,0
"BARROW-SHAVER RESOURCES CO.",053321,15,7052,53106,220
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BC OPERATING, INC.",058893,151,306,0,0
"BEACH EXPLORATION, INC.",058915,15357,6643,9149,576
"BEAN & BEAN INC.",059966,0,0,19720,104
"BELL, CODY, JR.",062790,0,0,0,0
"BERRY ENERGY COMPANIES",068144,0,0,0,0
"BERRY, RICHARD B.",068160,0,0,0,0
"BETTIS, BOYLE & STOVALL",068360,7101,8786,24797,74
"BETWELL OIL & GAS COMPANY",068405,0,0,18401,0
"BIG D ENERGY COMPANY",069344,563,0,0,0
"BIG LAKE J J OIL & GAS, INC.",069456,0,0,0,0
"BIG RUN PRODUCTION COMPANY",070370,0,0,0,0
"BIG STAR OIL & GAS, LLC",070445,366,44,0,0
"BILLS, L. T.",070882,0,0,0,0
"BIRD E&P LLC",071356,7103,36630,0,0
"BJM OIL & GAS CORPORATION",072527,0,0,0,0
"BKM PRODUCTION",072533,3027,0,0,0
"BLACK GOLD EAGLE, LLC",073578,73,0,0,0
"BLACK GOLD WELL SERVICE",072648,5758,0,0,0
"BLACK MOUNTAIN SWD LP",072747,0,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKBEARD OPERATING, LLC",073056,2824,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,986,5140,0,0
"BLUE RIDGE RESOURCES, LLC",076782,0,0,0,0
"BMD CENTRAL REAGAN LLC",040636,0,563,0,0
"BMD REAGAN LLC",040799,0,0,0,0
"BO-VO OPERATING CO.",077597,0,0,0,0
"BOAZ ENERGY II OPERATING, LLC",078032,64661,212610,140370,956
"BOB HUGHES OIL COMPANY, LLC",078050,309,2566,46591,0
"BOFIN, LLC",078386,1896,0,0,0
"BOLD OPERATING, LLC",080352,389877,1220237,0,0
"BOMAR OPERATING CO., LC",081512,0,0,0,0
"BONFIRE OPERATING LLC",082443,2674,0,0,0
"BOPCO, L.P.",082967,0,0,1308631,118
"BORDEN, ROLAND INC.",082982,0,0,0,0
"BOWERMAN INVESTMENTS INC.",084076,968,1254,3483,0
"BOWERMAN OIL & GAS, INC.",084084,54055,247,11679,0
"BOYD & MCWILLIAMS ENERGY GROUP",084545,840,19825,7940,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,835,2260,14278,560
"BREITBURN OPERATING L.P.",090732,13406,271888,623955,14595
"BRIDWELL OIL CO.",092480,17154,10446,0,0
"BRIGHT OIL COMPANY",093100,0,0,0,0
"BRINKERHOFF EXPLORATION, INC.",093398,1203,0,0,0
"BRITNIC OIL & GAS, INC.",093621,0,0,0,0
"BROAD OAK ENERGY II, LLC",094742,1438842,3988443,0,0
"BROADWAY PETROLEUM COMPANY, LLC",094868,0,0,0,0
"BRODY OIL COMPANY",096221,287,0,0,0
"BROMAN OIL & GAS LP",096672,6468,0,0,0
"BROOKS, E. B., JR.",097035,6095,17257,11391,0
"BROTHERTON PRODUCTION CO.",097484,14472,39960,0,0
"BROWER OIL & GAS CO., INC.",097494,0,0,0,0
"BSP OPERATING, LLC",105005,0,0,0,0
"BTA OIL PRODUCERS, LLC",041867,447067,2030583,73153,443
"BUD OIL, INC.",106343,2494,6330,0,0
"BURGUNDY OIL & GAS, INC.",108650,2143,27209,0,0
"BURK ROYALTY CO., LTD.",108799,840,7155,0,0
"BUSTAMANTE OIL COMPANY",112685,114,0,0,0
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BVX OPERATING, INC.",117237,7664,121833,25325,164
"BYRD OPERATING COMPANY",118748,14914,149821,258462,0
"BYRNE OIL COMPANY",119795,203,4584,10719,305
"C & A ENTERPRISES",119839,0,0,0,0
"C&J ENERGY SERVICES",120531,0,0,0,0
"C. H. LEVENS, INC.",120504,2575,0,0,0
"CALLAN OPERATING COMPANY, LLC",123912,0,0,0,0
"CALLON PETROLEUM OPERATING CO",124828,2447141,4110439,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,0,0,46009,0
"CAMEXCO, INC.",127241,0,0,0,0
"CANAN MOWREY OPERATING, LLC",129008,75114,0,0,0
"CANNON OPERATING COMPANY LLC",129223,0,0,0,0
"CANTRELL CORP.",129800,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,0,0,150350,348
"CAPIO OIL & GAS, INC.",130366,0,0,0,0
"CAPITAL EXPLORATION, INC.",130383,0,0,0,0
"CAPITOL WELL SERVICING CO., INC.",130432,7412,34484,57319,128
"CARAWAY OPERATING CO.",130690,5533,3560,10486,0
"CARDWELL OIL CORPORATION",130852,1489,0,0,0
"CATHS OIL & GAS",139931,82,9520,0,0
"CAZA OPERATING, LLC",140624,0,0,9331,0
"CAZAR ENERGY INC",140612,5738,16039,0,0
"CDC SERVICES INC.",120029,0,0,0,0
"CDJ OIL CO.",140598,703,0,0,0
"CEDAR OIL COMPANY",140599,2547,6297,10531,0
"CFO RESOURCES, INC.",120105,613,0,0,0
"CHALLENGER OIL INC",152379,0,0,0,0
"CHARLES A. BIRD, ESTATE",146548,0,0,0,0
"CHARTER PETROLEUM COMPANY",146680,1805,11837,0,0
"CHEETAH INVESTMENTS, INC.",147217,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,73210,818607,1135480,19402
"CHEVRON U. S. A. INC.",148113,639709,3219868,2970216,40318
"CHI OPERATING, INC.",148123,0,0,12308,0
"CHIODO CORP.",149434,0,0,0,0
"CHISHOLM OPERATING, INC.",149454,903,0,11297,0
"CHOLLA PETROLEUM, INC.",150683,3085,37196,5599,0
"CIBOLO WELLS, LLC",153394,0,0,0,0
"CIMAREX ENERGY CO.",153438,1,4619,41318,211
"CIMAREX ENERGY CO. OF COLORADO",153429,7647,47134,22073,0
"CITATION OIL & GAS CORP.",154235,7721,96352,0,0
"CLARK OIL CO.",157689,15565,0,0,0
"CLARK, JOHN M., INC.",157283,0,0,46043,0
"CLEAR BROOKE RANCHES, LLC",159376,1087,0,0,0
"CLEAR FORK, INCORPORATED",159500,4303,2611,0,0
"CLEARFORK PRODUCTION, LLC",159652,0,0,0,0
"CLEARLY PETROLEUM, LLC",159651,53486,44114,0,0
"CO ENERGY",161428,0,0,0,0
"COBALT OPERATING, LLC",162726,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,0,0,9123,0
"COCKRELL PRODUCTION CO., INC.",164305,0,0,10785,0
"COG OPERATING LLC",166150,11459455,43558604,204758,2322
"COHORT PETROLEUM MANAGEMENT, LLC",166706,0,0,0,0
"COLO EXPLORATION COMPANY, INC.",168907,0,0,0,0
"COMPASS ENERGY OPERATING, LLC",169751,451979,3533299,893076,11705
"COMPASS OPERATING, L.L.C.",169750,5121,24513,30666,119
"CONCHO OILFIELD SERV & OPER CO.",170164,6581,9344,37458,0
"CONOCOPHILLIPS COMPANY",172232,5986,89846,3116740,18446
"CONQUISTADOR PETROLEUM,INC.",172244,0,0,0,0
"COOPER OIL & GAS, LLC",175118,1302,0,0,0
"COOPER PRODUCTION COMPANY",175109,0,0,37,0
COPPERTOP,177301,918,0,17503,13
"CREEK SWAB. & ROUST. SER., INC.",188578,0,0,0,0
"CREMSON OIL & GAS",189177,0,0,0,0
"CROCKETT DISPOSAL SERVICES, LLC",190077,0,0,0,0
"CRONE OIL COMPANY",190235,0,0,0,0
"CROWN PETROLEUM CORP.",191541,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,38681,209088,0,0
"CUATRO PETRO CORP.",191906,0,0,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,30824,58330,0,0
"CYCLONE EXPLORATION, INC.",195844,0,0,122712,0
"D & S PETROLEUM",196872,0,0,0,0
"D & V OIL CO., LP",196897,7297,23417,0,0
"D AND B OIL",196224,0,0,0,0
"D&S OIL AND GAS PROPERTIES",196870,0,0,0,0
"D. W. R. OIL CO., INC.",195925,303,0,0,0
"D.J. & T. ENERGY",196227,0,0,0,0
"D90 ENERGY, LLC",195797,0,0,0,0
"DAESUNG ENERGY RESOURCES INC.",196972,39,62,0,0
"DAKOTA RESOURCES, INC. (I)",197416,2528,3225,0,0
"DAMERON PETROLEUM CORP.",198076,0,0,0,0
"DAMRON ENERGY",198124,507,526,0,0
"DAMRON ENERGY, LLC",198130,5186,6625,0,0
"DARCO OPERATORS",199900,3691,0,0,0
"DAUBERT OPERATING, L.L.C.",201730,0,0,0,0
"DAVIDSON, DAN",202345,0,0,4839,41
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DBO OIL INCORPORATED",195858,0,0,0,0
"DCP MIDSTREAM, LP",195918,0,0,0,0
"DE LARIOS, R. V., LTD.",208555,0,0,0,0
"DEAN ENERGY, INC.",208872,7382,33224,0,0
"DEL MAR ENERGY, INC.",212915,7988,6632,0,0
"DELRAY OIL, INC.",213275,10894,3687,1824,0
"DELTEX MINERALS INC.",214093,0,0,0,0
"DES DESERT ENERGY SERVICES LLC",216538,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,4217688,33741176,3449176,9010
"DIAMOND S ENERGY COMPANY",217005,88,2167,648700,5553
"DIAMOND T F ENTERPRISES, INC.",217003,0,0,319,0
"DIAMONDBACK E&P LLC",217012,1136656,3053965,0,0
"DINERO OPERATING COMPANY",220711,0,0,13973,149
"DISCOVERY NATURAL RESOURCES LLC",220855,3165864,19091771,3545168,873
"DISCOVERY OPERATING, INC.",220865,78983,303442,262481,2463
"DISPOSAL TEJAS LLC",220858,0,0,0,0
"DLB OIL & GAS INC.",195907,3200,6519,55312,20
"DOMINION NATURAL RESOURCES LLC",222227,0,0,0,0
"DOROCO PETROLEUM",224425,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,49,277,0,0
"DOVE CREEK ENERGY, INC.",227417,3711,13,0,0
"DOYAL, BOBBY & ETHYL",227661,0,0,0,0
"DRENNAN OIL L.L.C.",228108,1311,0,0,0
"DSR OIL & GAS, INC.",196901,460,7455,0,0
"DUNCAN LAND & EXPLORATION, INC.",232290,0,0,0,0
"DURANGO RESOURCES CORP.",235945,7194,0,0,0
"E W D OIL",238085,0,0,0,0
"EAGLE PRODUCTION, INC.",238735,36125,43323,0,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,468,5580,0,0
"EAGLE TRANSPORTS",238574,0,0,0,0
"EASTERN SHELF OPERATING, LLC",239210,0,0,0,0
"ECT RESOURCES",241418,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,4135,28187,0,0
"EDMONDSON OIL & GAS",243493,1296,1004,34,0
"EDWARDS ENERGY CORPORATION",243876,0,0,0,0
"EGI, INC.",245862,2478,84,0,0
"ELCO OIL & GAS, INC.",246623,2471,0,0,0
"ELEVATION RESOURCES LLC",247756,105324,327473,0,0
"ELLISON LEASE OPERATING",249390,0,0,6860,0
"EMERALD SYSTEMS, INC.",251151,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,1098293,2307394,76876,381
"ENCINO OPERATING COMPANY, INC.",251704,0,0,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,1406673,7435827,200895,3708
"ENERGEN RESOURCES CORPORATION",252002,58033,357798,174684,283
"ENERGY MANAGEMENT COMPANY",251770,19894,0,0,0
"ENERGYQUEST II, LLC",252020,684,8304,3379,0
"ENERVEST OPERATING, L.L.C.",252131,163838,1943783,36840334,87418
"ENRICH OIL CORPORATION",253100,73413,55617,13476,14
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"EOG RESOURCES, INC.",253162,2700573,31929043,2416347,74389
"EOR OPERATING COMPANY",253134,0,0,0,0
"EP ENERGY E&P COMPANY, L.P.",253385,4662218,24308149,0,0
"EPIC PERMIAN OPERATING, LLC",253404,2000,0,0,0
"ERNMAR INVESTMENTS, INC.",253489,0,0,38527,99
"ESPINOZA SERVICES, INC.",254325,0,0,0,0
"EVERQUEST ENERGY CORPORATION",256527,29,0,0,0
"EXCEED PETROLEUM LLC",256861,2965,27591,0,0
"EXL PETROLEUM, LP",256791,0,0,0,0
"F & S PETROLEUM, L.L.C.",257521,0,0,0,0
FABCO,257662,0,0,0,0
"FAIR OPERATING, INC.",257711,0,0,0,0
"FARMER, R. C. JR.",263075,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,83339,596032,2292352,1314
"FAULCONER, VERNON E., INC.",263701,0,0,27616,1
"FIELD PRODUCTION COMPANY",266910,0,0,5617,0
"FIELDS OIL & GAS COMPANY, LLC",267445,5024,6464,0,0
"FIELDS, BERT, JR.",267430,1176,1709,0,0
"FINLAY, MIKE",268580,0,0,0,0
"FIREWHEEL OPERATING, LLC",268992,32914,250486,0,0
"FISHER OIL CO.",270500,0,0,0,0
"FIVESTONES ENERGY LLC",271567,4698,19371,0,0
"FLAG ENERGY, LLC",271582,5120,12711,0,0
"FLAMINGO GAS & OIL",271628,0,0,0,0
"FLINT ROCK RESOURCES MGMNT, INC.",273916,9997,0,0,0
"FLOYD, TIMBER INC.",274426,1126,0,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FOREE OIL COMPANY",275700,0,0,0,0
"FORELAND OPERATING, LLC",275732,434185,5027446,0,0
"FOREST OIL CORPORATION",275740,0,0,0,0
"FORMATION RECOVERY LLC",276932,0,0,585,0
"FORT CONCHO GAS STORAGE, INC.",277912,0,0,0,0
"FORTUNE ENERGY, INC.",278757,17641,412134,141111,631
"FOUNDATION ENERGY MANAGEMENT LLC",280875,0,0,90855,0
"FOUR STARR PRODUCTION, LLC",280629,4093,4397,0,0
"FOUR SWD, INC.",280615,0,0,0,0
"FRAC-SAND, INC.",282623,0,64,0,0
"FRATELLI EXPLORATION, L.P.",283900,1205,0,0,0
"FREEDOM ENERGY, INC.",285084,0,0,0,0
"FRONT STREET OPERATING, LLC",287095,838,0,0,0
"FROST, E. W.",287595,0,0,0,0
"FULLER PRODUCTION, INC.",288587,0,0,8855,0
"FURRY OIL & GAS, INC.",291620,0,0,0,0
"G & F OIL, INC.",292000,1911,0,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,53386,33255,0,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GASPER RICE RESOURCES, LTD.",297089,0,0,0,0
"GBTFTA OPERATING, LLC",298361,0,0,0,0
"GEOCROWN, INC.",300393,0,0,0,0
"GEOSURVEYS, INC.",301322,63725,2973,0,0
"GIEBEL PETROLEUM LTD.",304280,5011,28,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,6424,0,0,0
"GINCO OPERATING CO.",307228,0,0,0,0
"GLAHN RESOURCES, INC.",307644,0,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,5199,8734,0,0
"GO & GO",317290,708,1362,0,0
"GO OIL CORP.",311420,80,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,5852,4956,10,0
"GOLDRUS/PERMIAN AIR, LLC",313625,5430,19638,0,0
"GOOCH & ISOM",314173,6383,172,0,0
"GRACE 7 PROPERTIES, LTD.",319502,0,0,0,0
"GRACE PETROLEUM OPERATING, LLC",319765,0,0,23289,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,15,0
"GREAT TEXAS CRUDE INC.",328774,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,1278,0,127705,21
"GREEN CENTURY EXP & PROD, LLC",330180,61035,0,0,0
"GREEN, ROY W. OIL & GAS",331060,5775,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,22225,55778,0,0
"GRIGGS, VICTOR C.",334125,0,0,0,0
"GRINGO OPERATING COMPANY, INC.",334425,0,0,0,0
"GUFFEY, WM. R.",337293,12358,525,21215,0
"H & S SWD, LLC",339759,0,0,0,0
"H&B ENERGY SERVICES LLC",339990,161,0,0,0
"H&H OPERATING",341331,120,0,0,0
"HAIMO OIL & GAS LLC",343095,0,0,0,0
"HALL, E.G., OIL CO., INC.",346131,4616,9007,0,0
"HALVEY ENERGY, LLC",347241,370,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,639,0,0,0
"HANK OIL & GAS, INC.",354626,1502,0,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,0,0,0,0
"HANNATHON PETROLEUM, LLC",354954,3963,4039,0,0
"HARDROCK RESOURCES INC.",356784,2536,3922,0,0
"HARRISON INTERESTS, LTD.",360320,1296,42576,3811185,6223
"HARTOIL CORPORATION",362980,0,0,0,0
"HARVEST PETROLEUM INC.",363117,0,0,0,0
"HAYS, SAMUEL ELLIOT IV",369162,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,0,0,9637,0
"HENDERSON, PETER OIL CO.",377075,3040,54359,45877,157
HENNICO,378251,0,0,0,0
"HENRY PETROLEUM LLC",378641,7459,148,1025085,57
"HENRY RESOURCES LLC",378535,520396,1223063,160042,7131
"HESS, JERRY OPERATING CO.",381740,2853,2929,0,0
"HGN OPERATING I, LLC",383323,6442,19549,11463,137
"HIDALGO OIL & EXPLORATION CORP.",385390,930,3182,9698,0
"HIGH ROLLER WELLS, L.L.C.",385669,0,0,0,0
"HIGHGROUND, INC.",385761,0,0,0,0
"HILLCREST PETROLEUM, LLC",388460,3157,2003,0,0
"HILLIN, T. A.",388787,0,0,79018,0
"HMT PIPELINE COMPANY, INC.",341430,0,0,0,0
"HOLLIDAY DRILLING, INC.",393290,420,5587,0,0
"HOME PETROLEUM CORP.",396852,0,0,105587,0
"HOOVER PETROLEUM COMPANY, LLC",399501,6430,0,0,0
"HOPEWELL OPERATING, INC.",399624,2313,4974,0,0
"HORIZON EXPLORATION SERVICES",400076,0,0,0,0
"HORIZON WELL SERVICES, INC.",400095,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,0,0,15329,0
"HUDMAN, GARY OIL & GAS",409623,0,0,0,0
"HULEN OPERATING COMPANY",412402,0,0,0,0
"HULLDALE SWITCH DISPOSAL, LLC",412596,0,0,0,0
"HUNT OIL COMPANY",416330,573946,1643443,4528923,53988
"HUNT, PHIL",416542,0,0,0,0
"INCLINE ENERGY",423656,4247,21273,239129,678
"INFINITY BLACK GOLD CORP.",424214,0,0,0,0
"INLAND OCEAN, INC.",424607,0,0,0,0
"INNOVO RESOURCES GROUP, INC.",424752,0,0,0,0
"IRA TESTERS",425830,262,0,0,0
"IRION CORPORATION, THE",426299,3047,28345,7533,30
"ISOM ENERGY, INC.",426988,4478,1569,0,0
"IVORY ENERGY, LLC",427219,21583,0,0,0
"J & J SERVICES COMPANY",427662,3517,38338,4186,41
"J & J WELL SERVICE, INC.",427433,0,0,0,0
"J V A OPERATING COMPANY, INC.",427911,32530,43801,5332,1069
"J. COMPANY",427554,0,0,0,0
"J. D. GAS, INC.",427477,969,0,16624,0
J.W.S.,427277,0,0,0,0
"J2 PETROLEUM LLC",427976,152,1204,0,0
"JADE PRODUCERS",429552,0,0,0,0
"JASPER ENERGY, INCORPORATED",430253,6651,0,0,0
"JATAM INC.",430270,2062,60377,2042,16
"JAY MANAGEMENT COMPANY, LLC",430368,2646,2838,9225,0
"JETER DRILLING PRODUCTION",432185,1800,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,0,0,0,0
"JIMAX OIL COMPANY",432500,789,0,0,0
"JM COX RESOURCES, L.P.",433075,351328,2163608,107936,875
"JMW RESOURCES, INC.",433116,0,0,0,0
"JOHN E. MEADOR ESTATE",433352,384,532,0,0
"JOHNSON, CHARLES",434145,0,0,0,0
"JOHNSON, J. J. CO.",436740,0,0,0,0
"JOINER, W F",440769,719,0,0,0
"K-DAE PRODUCTION, LLC",448534,0,0,0,0
"KACHINA PIPELINE COMPANY, INC.",450033,0,0,0,0
"KAHLENBERG OIL AND GAS LLC",450066,527,0,0,0
"KAISER-FRANCIS OIL COMPANY",450175,16202,93437,81521,0
"KARPER OIL & GAS CORPORATION",451280,0,0,15445,0
"KATSCO ENERGY, INC.",451645,9230,71286,15268,5
"KDM PRODUCTION CO",452995,12008,0,0,0
"KEBO OIL & GAS, INC.",453170,0,0,18202,0
"KEENE, ROY J. JR.",453432,0,0,0,0
"KENNEDY, R. R. PRODUCTION, INC.",456700,0,0,0,0
"KEROGEN TEXAS ENERGY OP LLC",457759,0,0,0,0
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KEYSTONE PETROLEUM NM LLC",458797,19069,136534,18569,578
"KIDD JOHNSON OIL & GAS, LLC",458821,848,0,9200,0
"KIMBROUGH, D. E.",462945,0,0,0,0
"KIMSEY, ROY E., JR.",463260,0,0,2141,0
"KINDEE OIL & GAS TEXAS, LLC",463317,0,0,0,0
"KINDER MORGAN PRODUCTION CO LLC",463316,0,0,0,0
"KINDRED PETROLEUM COMPANY",463326,0,0,0,0
"KING ENERGY RESOURCES",465526,0,0,30095,21
"KING OPERATING CORPORATION",465296,0,0,104039,0
"KIRKPATRICK OIL COMPANY",468890,12602,165713,83321,504
"KLASSEN ENERGY, INC.",469922,2953,0,0,0
"KNEUPPER OIL, LLC",470787,232,0,0,0
"KOLLAO PROPERTIES LLC",474275,0,0,0,0
"L & D, INC.",479577,14441,8745,0,0
"L & M OPERATING, INC.",480113,45935,75923,0,0
"L.C.S. PRODUCTION COMPANY",479574,0,0,0,0
"LAKEWOOD OPERATING, LTD.",483615,1160,0,0,0
"LAMB, JAMES L., JR.",484100,11289,691,0,0
"LANDMASTER PARTNERS, INC.",484659,371,0,2548,0
"LANDRICK O & G OPERATING, LLC",484697,222,0,0,0
"LAREDO MIDSTREAM SERVICES, LLC",486575,0,0,0,0
"LAREDO PETROLEUM, INC.",486610,6257323,32091377,0,0
"LARIAT LAND & EXPLORATION, INC.",486649,874,14767,0,0
"LARIAT RESOURCES, LLC",486680,16108,289689,0,0
"LARUE PRODUCTION",487355,0,0,0,0
"LAVANCO ENERGY, LTD.",489783,17051,66076,52133,607
"LAWRENCE ENERGY COMPANY",490209,5,0,0,0
"LAZY TWO RANCH CO., LLC",491552,0,0,0,0
"LEAD DOG TECHNOLOGY I LLC",491611,262,0,0,0
"LECLAIR OPERATING, L.L.C.",493412,1195,0,87909,141
"LEE-WALKER MINERAL, LLC",495291,217,0,0,0
"LEGACY RESERVES OPERATING LP",495445,532755,2000647,2985668,28530
"LEWIS, T. K.",500185,0,0,0,0
"LILLIS, MICHAEL D.",500740,0,0,25163,12
"LIME CREEK ENTERPRISES, L.L.C.",500797,0,0,0,0
"LINCO OIL COMPANY",500816,0,0,0,0
"LINCOLN ENERGY OPERATING, LLC",500829,0,0,0,0
"LINDENMUTH & ASSOCIATES, INC.",501202,2317,0,0,0
"LINN OPERATING, INC.",501545,8765,11276,180162,365
"LIPAN FLATS PRODUCTION CO.",501920,2307,0,0,0
"LIVELY ENERGY & DEVELOPMENT CORP",503970,0,0,4352,0
"LIVELY EXPLORATION COMPANY",503975,0,0,34412,1
"LOCIN OIL CORPORATION",504678,331,1439,118816,0
"LONE STAR OIL & GAS",507244,0,0,6915,0
"LONE STAR PRODUCTION",507405,7075,1798,0,0
"LOW-END OIL LLC",510360,0,0,0,0
"LP OPERATING, LLC",480178,14596,104044,0,0
"LTS OIL & GAS A",511734,0,0,0,0
"M & B OPERATING CO.",517820,0,0,0,0
"M & G OIL COMPANY",518350,0,0,3123,0
"MAGNET OIL LP",521491,0,0,0,0
"MAGNUM OILFIELD SERVICES LLC",521543,0,0,0,0
"MAGNUM PRODUCING, LP",521516,5926,15257,0,0
"MARIENFELD EXPLORATION, INC.",526051,0,0,0,0
"MARIPOSA PRODUCTION, LP",526246,0,0,0,65
"MARM OIL COMPANY",526544,0,0,0,0
"MARSHALL & WINSTON, INC.",527850,33252,2500,0,0
