"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 7C"
"Date Range: Jan 2014 - Jan 2015"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"COOPER OIL & GAS, LLC",175118,1964,0,0,0
"COOPER PRODUCTION COMPANY",175109,0,0,27,0
COPPERTOP,177301,988,0,20631,29
"COVE PETROLEUM CORPORATION",182787,115,1413,0,0
"CREEK SWAB. & ROUST. SER., INC.",188578,0,0,0,0
"CREMSON OIL & GAS",189177,0,0,0,0
"CROCKETT DISPOSAL SERVICES, LLC",190077,0,0,0,0
"CRONE OIL COMPANY",190235,0,0,0,0
"CROWN PETROLEUM CORP.",191541,0,0,0,0
"CSO CONSULTING",191808,136,0,0,0
"CUATRO PETRO CORP.",191906,0,0,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,19568,39148,0,0
"CYCLONE EXPLORATION, INC.",195844,0,0,125472,0
"D & S PETROLEUM",196872,0,0,0,0
"D & V OIL CO., LP",196897,6022,18438,0,0
"D AND B OIL",196224,0,0,0,0
"D&S OIL AND GAS PROPERTIES",196870,0,0,0,0
"D. W. R. OIL CO., INC.",195925,432,0,0,0
"D.J. & T. ENERGY",196227,0,0,0,0
"D90 ENERGY, LLC",195797,0,0,0,0
"DAESUNG ENERGY RESOURCES INC.",196972,1897,485,0,0
"DAKOTA RESOURCES, INC. (I)",197416,2680,1314,0,0
"DAMERON PETROLEUM CORP.",198076,0,0,0,0
"DAMRON ENERGY",198124,5601,8369,0,0
"DARCO OPERATORS",199900,3275,0,0,0
"DAUBERT OPERATING, L.L.C.",201730,0,0,0,0
"DAVIDSON, DAN",202345,0,0,5080,27
"DAVIS GAS PROCESSING, INC.",202491,0,0,0,0
"DBO OIL INCORPORATED",195858,0,0,0,0
"DCP MIDSTREAM, LP",195918,0,0,0,0
"DE LARIOS, R. V., LTD.",208555,0,0,0,0
"DEAN ENERGY, INC.",208872,9071,38794,0,0
"DEL MAR ENERGY, INC.",212915,11016,12016,0,0
"DELRAY OIL, INC.",213275,11524,4220,2799,0
"DELTEX MINERALS INC.",214093,0,0,0,0
"DES DESERT ENERGY SERVICES LLC",216538,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,5232331,25956327,3571322,9733
"DIAMOND S ENERGY COMPANY",217005,106,3051,686819,9211
"DIAMOND T F ENTERPRISES, INC.",217003,0,0,444,0
"DIAMONDBACK E&P LLC",217012,1253242,2850144,0,0
"DINERO OPERATING COMPANY",220711,0,0,24751,225
"DISCOVERY NATURAL RESOURCES LLC",220855,1424411,6543403,1487288,111
"DISCOVERY OPERATING, INC.",220865,99901,341874,287591,2882
"DISPOSAL TEJAS LLC",220858,0,0,0,0
"DLB OIL & GAS INC.",195907,3735,6661,12384,24
"DOMINION NATURAL RESOURCES LLC",222227,0,0,0,0
"DOROCO PETROLEUM",224425,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,57,921,0,0
"DOVE CREEK ENERGY, INC.",227417,7454,31595,0,0
"DOYAL, BOBBY & ETHYL",227661,0,0,0,0
"DRENNAN OIL L.L.C.",228108,1289,0,7731,204
"DSR OIL & GAS, INC.",196901,86,2668,0,0
"DUNAGIN TRANSPORT COMPANY",231250,0,0,0,0
"DUNCAN LAND & EXPLORATION, INC.",232290,0,0,0,0
"DURANGO RESOURCES CORP.",235945,5969,0,0,0
"E W D OIL",238085,0,0,0,0
"E/T PETROLEUM CO.",238547,428,0,0,0
"EAGLE PRODUCTION, INC.",238735,2728,13193,0,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,553,6702,0,0
"EAGLE TRANSPORTS",238574,0,0,0,0
"ECT RESOURCES",241418,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,5254,32946,0,0
"EDMONDSON OIL & GAS",243493,1319,2385,0,0
"EDWARDS ENERGY CORPORATION",243876,0,0,0,0
"EDWARDS PLATEAU OPERATING",245598,0,0,0,0
"EGI, INC.",245862,2481,680,0,0
"ELCO OIL & GAS",246620,0,0,0,0
"ELCO OIL & GAS, INC.",246623,3133,0,0,0
"ELEVATION RESOURCES LLC",247756,2997,636,0,0
"ELLISON LEASE OPERATING",249390,0,0,6234,0
"EMERALD SYSTEMS, INC.",251151,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,7999,0,0,0
"ENCINO OPERATING COMPANY, INC.",251704,0,0,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,1645262,7360527,236469,4886
"ENDURING RESOURCES, LLC",252014,1229089,2016073,195,0
"ENERGEN RESOURCES CORPORATION",252002,65839,408224,148437,375
"ENERGY MANAGEMENT COMPANY",251770,20791,0,0,0
"ENERGYQUEST II, LLC",252020,692,7971,4424,0
"ENERVEST OPERATING, L.L.C.",252131,70732,614559,13439115,23716
"ENRICH OIL CORPORATION",253100,101182,76173,14417,35
"EOG RESOURCES, INC.",253162,4400616,32269824,2555365,80083
"EOR OPERATING COMPANY",253134,137,0,0,0
"EP ENERGY E&P COMPANY, L.P.",253385,4465708,17211425,0,0
"ERNMAR INVESTMENTS, INC.",253489,0,0,20709,55
"ESPINOZA SERVICES, INC.",254325,0,0,0,0
"EVERQUEST ENERGY CORPORATION",256527,3176,0,0,0
"EXCEED PETROLEUM LLC",256861,786,7050,0,0
"EXCO/HGI JV ASSETS, LLC",256928,244648,1929030,603077,7786
"EXL PETROLEUM, LP",256791,0,0,0,0
"F & S PETROLEUM, L.L.C.",257521,0,0,0,0
FABCO,257662,0,0,0,0
"FAIR OPERATING, INC.",257711,0,0,0,0
"FARMER, R. C. JR.",263075,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,130381,443676,2394401,1128
"FAULCONER, VERNON E., INC.",263701,0,0,15916,1
"FIELD PRODUCTION COMPANY",266910,0,0,5697,0
"FIELDS, BERT, JR.",267430,7159,13082,0,0
"FIML NATURAL RESOURCES, LLC",268313,1681715,8131228,2516653,302
"FINLAY, MIKE",268580,0,0,0,0
"FINLEY OPERATIONS, INC.",268601,3274,0,0,0
"FIREWHEEL OPERATING, LLC",268992,31805,244501,0,0
"FISHER OIL CO.",270500,1594,6135,0,0
"FIVESTONES ENERGY LLC",271567,5158,25748,0,0
"FLAG ENERGY, LLC",271582,2830,10506,0,0
"FLAMINGO GAS & OIL",271628,0,0,0,0
"FLINT ROCK RESOURCES MGMNT, INC.",273916,4659,0,0,0
"FLOYD, TIMBER INC.",274426,774,0,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FORBES, C. C. COMPANY",275603,0,0,0,0
"FOREE OIL COMPANY",275700,81,126,0,0
"FORELAND OPERATING, LLC",275732,531271,4393940,9,0
"FOREST OIL CORPORATION",275740,0,0,0,0
"FORT CONCHO GAS STORAGE, INC.",277912,0,0,0,0
"FORTUNE ENERGY, INC.",278757,23780,414623,145014,714
"FOUNDATION ENERGY MANAGEMENT LLC",280875,0,0,147258,0
"FOUR STARR PRODUCTION, LLC",280629,4345,6416,0,0
"FOUR SWD, INC.",280615,0,0,0,0
"FRAC-SAND, INC.",282623,33,2802,0,0
"FRATELLI EXPLORATION, L.P.",283900,1103,0,0,0
"FREEDOM ENERGY, INC.",285084,0,0,0,0
"FROST, E. W.",287595,0,0,0,0
"FULLER PRODUCTION, INC.",288587,0,0,9185,0
"FURRY OIL & GAS, INC.",291620,0,0,0,0
"G & F OIL, INC.",292000,3670,0,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,52145,33817,0,0
"GALLERIA OIL COMPANY, INC.",293164,0,0,0,0
"GASPER RICE RESOURCES, LTD.",297089,0,0,0,0
"GBTFTA OPERATING, LLC",298361,0,0,0,0
"GEOCROWN, INC.",300393,0,0,0,0
"GEOSURVEYS, INC.",301322,84226,5166,0,0
"GIEBEL PETROLEUM LTD.",304280,5641,26,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,6128,0,0,0
"GINCO OPERATING CO.",307228,0,0,0,0
"GLAHN RESOURCES, INC.",307644,0,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,10812,31097,0,0
"GO & GO",317290,672,1426,0,0
"GO OIL CORP.",311420,46,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,5029,4731,1146,0
"GOLDRUS/PERMIAN AIR, LLC",313625,7563,27334,0,0
"GOOCH & ISOM",314173,7276,384,0,0
"GRACE 7 PROPERTIES, LTD.",319502,0,0,0,0
"GRACE PETROLEUM OPERATING, LLC",319765,0,0,18558,0
"GREAT NORTHERN ENERGY, INC",328627,420,1503,8672,64
"GREAT TEXAS CRUDE INC.",328774,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,1852,0,132693,16
"GREEN CENTURY EXP & PROD, LLC",330180,9681,0,0,0
"GREEN, ROY W. OIL & GAS",331060,5110,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,4456,0,0,0
"GRIGGS, VICTOR C.",334125,0,0,0,0
"GRINGO OPERATING COMPANY, INC.",334425,0,0,0,0
"GUFFEY, WM. R.",337293,18444,1025,29218,0
"GULFTEX ENERGY III, LP",338746,35615,57091,0,0
"H & S SWD, LLC",339759,0,0,0,0
"H&B ENERGY SERVICES LLC",339990,181,424,0,0
"H-M RESOURCE MANAGEMENT, INC.",341468,1846,0,0,0
"HAIMO OIL & GAS LLC",343095,0,0,0,0
"HALL, E.G., OIL CO., INC.",346131,5893,984,0,0
"HALVEY ENERGY, LLC",347241,653,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,672,0,0,0
"HANK OIL & GAS, INC.",354626,5403,0,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,0,0,0,0
"HANNATHON PETROLEUM, LLC",354954,5641,7793,3844,0
"HARRISON INTERESTS, LTD.",360320,1442,52597,4091490,6105
"HARTOIL CORPORATION",362980,0,0,0,0
"HARVEST PETROLEUM INC.",363117,0,0,0,0
"HAYS, SAMUEL ELLIOT IV",369162,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,0,0,11658,0
"HENDERSON, PETER OIL CO.",377075,3013,58980,54471,844
HENNICO,378251,0,0,0,0
"HENRY RESOURCES LLC",378535,319939,836870,23889,10595
"HESS, JERRY OPERATING CO.",381740,5006,3639,0,0
"HGN OPERATING I, LLC",383323,7405,24533,12888,175
"HIDALGO OIL & EXPLORATION CORP.",385390,1101,3111,10501,0
"HIGH ROLLER WELLS, L.L.C.",385669,0,0,0,0
"HIGH SIERRA WATER PERMIAN, LLC",385627,0,0,0,0
"HIGHGROUND, INC.",385761,0,0,0,0
"HIGHMOUNT EXPL & PROD TEXAS LLC",385842,150511,1239666,26663029,46406
"HILLCREST PETROLEUM, LLC",388460,3787,2294,2076,0
"HILLIN, T. A.",388787,0,0,93813,11
"HMT PIPELINE COMPANY, INC.",341430,0,0,0,0
"HOLLIDAY DRILLING, INC.",393290,389,5347,0,0
"HOME PETROLEUM CORP.",396852,0,0,13400,0
"HOOVER PETROLEUM COMPANY, LLC",399501,6460,0,0,0
"HOPEWELL OPERATING, INC.",399624,2246,4680,0,0
"HORIZON EXPLORATION SERVICES",400076,0,0,0,0
"HORIZON WELL SERVICES, INC.",400095,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,0,0,5885,50
"HUDMAN, GARY OIL & GAS",409623,0,0,0,0
"HULLDALE SWITCH DISPOSAL, LLC",412596,0,0,0,0
"HUNT OIL COMPANY",416330,590514,1558267,5382797,63857
"HUNT, PHIL",416542,0,0,0,0
"HUNTLAND PROPERTIES, LTD.",419401,0,0,0,0
"INCLINE ENERGY",423656,5211,34784,272374,860
"INFINITY BLACK GOLD CORP.",424214,0,0,0,0
"INNOVO RESOURCES GROUP, INC.",424752,0,0,0,0
INVADER2ENERGY,425662,0,0,0,15
"IRA TESTERS",425830,316,0,0,0
"IRION CORPORATION, THE",426299,3842,45078,8634,143
"ISOM ENERGY, INC.",426988,6328,4652,0,0
"IVORY ENERGY, LLC",427219,38063,0,0,0
"J & J SERVICES COMPANY",427662,6884,65005,12046,143
"J & J WELL SERVICE, INC.",427433,0,0,0,0
"J V A OPERATING COMPANY, INC.",427911,44373,57256,5503,958
"J. COMPANY",427554,0,0,0,0
"J. D. GAS, INC.",427477,919,0,17875,0
"J.R. DUNN OIL & GAS, INC.",427757,376,0,0,0
J.W.S.,427277,0,0,0,0
"J2 PETROLEUM LLC",427976,1151,4488,0,0
"JADE PRODUCERS",429552,0,0,0,0
"JASPER ENERGY, INCORPORATED",430253,9763,0,0,0
"JATAM INC.",430270,2331,59908,2108,10
"JAY MANAGEMENT COMPANY, LLC",430368,3648,10349,10556,0
"JETER DRILLING PRODUCTION",432185,1836,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,0,0,0,0
"JIMAX OIL COMPANY",432500,886,0,0,0
"JM COX RESOURCES, L.P.",433075,466806,2344696,126224,1172
"JMW RESOURCES, INC.",433116,0,0,0,0
"JOHN E. MEADOR ESTATE",433352,287,505,0,0
"JOHNSON, CHARLES",434145,0,0,0,0
"JOHNSON, J. J. CO.",436740,0,0,0,0
"JOINER, W F",440769,369,0,0,0
"K & W VANPELT COMPANY",448748,0,0,0,0
"K-DAE PRODUCTION, LLC",448534,0,0,0,0
"KACHINA PIPELINE COMPANY, INC.",450033,0,0,0,0
"KAISER-FRANCIS OIL COMPANY",450175,19685,89328,74249,0
"KARPER OIL & GAS CORPORATION",451280,0,0,17268,0
"KATSCO ENERGY, INC.",451645,10152,67642,16997,20
"KDM PRODUCTION CO",452995,15641,0,0,0
"KEBO OIL & GAS, INC.",453170,0,0,19771,0
"KEENE, ROY J. JR.",453432,0,0,0,0
"KENNEDY, R. R. PRODUCTION, INC.",456700,0,0,0,0
"KEROGEN TEXAS ENERGY OP LLC",457759,0,0,0,0
"KESTREL RESOURCES, INC.",458250,0,0,102972,0
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KEYSTONE PETROLEUM NM LLC",458797,14276,124460,20872,651
"KIDD JOHNSON OIL & GAS, LLC",458821,471,0,8773,0
"KIMBROUGH ENGINEERING CO, LLC",462948,0,0,6503,15
"KIMBROUGH, D. E.",462945,0,0,0,0
"KIMSEY, ROY E., JR.",463260,0,0,1419,0
"KINDEE OIL & GAS TEXAS, LLC",463317,7720,42071,0,0
"KINDER MORGAN PRODUCTION CO LLC",463316,0,0,0,0
"KINDRED PETROLEUM COMPANY",463326,0,0,0,0
"KING ENERGY RESOURCES",465526,0,0,27443,61
"KING OPERATING CORPORATION",465296,0,0,139964,6
"KIRKPATRICK OIL COMPANY",468890,11575,192978,67063,417
"KLASSEN ENERGY, INC.",469922,2836,0,0,0
"KNEUPPER OIL, LLC",470787,214,0,0,0
"KODIAK PRODUCTIONS LTD",473764,499,0,0,0
"KOLLAO PROPERTIES LLC",474275,0,0,0,0
"L & D, INC.",479577,15434,10987,0,0
"L & M OPERATING, INC.",480113,49378,91374,0,0
"L.C.S. PRODUCTION COMPANY",479574,5488,13052,0,0
"LAKEWOOD OPERATING, LTD.",483615,0,0,0,0
"LAMB, JAMES L., JR.",484100,12439,2724,0,0
"LANDMASTER PARTNERS, INC.",484659,158,0,0,0
"LANDRICK O & G OPERATING, LLC",484697,11203,0,0,0
"LAREDO MIDSTREAM SERVICES, LLC",486575,0,0,0,0
"LAREDO PETROLEUM, INC.",486610,5067865,22446931,0,0
"LARIAT LAND & EXPLORATION, INC.",486649,932,16123,0,0
"LARUE PRODUCTION",487355,0,0,0,0
"LAVANCO ENERGY, LTD.",489783,14938,67981,40297,189
"LAWRENCE ENERGY COMPANY",490209,566,0,0,0
"LAZY TWO RANCH CO., LLC",491552,0,0,0,0
"LEAD DOG TECHNOLOGY I LLC",491611,1562,0,0,0
"LECLAIR OPERATING, L.L.C.",493412,1209,0,65369,104
"LEE-WALKER MINERAL, LLC",495291,1260,0,0,0
"LEGACY RESERVES OPERATING LP",495445,445403,2025883,2341392,24712
"LEWIS, T. K.",500185,785,15,0,0
"LILLIS, MICHAEL D.",500740,0,0,30011,13
"LIME CREEK ENTERPRISES, L.L.C.",500797,0,0,0,0
"LINCO OIL COMPANY",500816,0,0,0,0
"LINCOLN ENERGY OPERATING, LLC",500829,0,0,0,0
"LINDENMUTH & ASSOCIATES, INC.",501202,1831,0,0,0
"LINN OPERATING, INC.",501545,101680,187328,237952,568
"LIPAN FLATS PRODUCTION CO.",501920,909,0,0,0
"LIVELY ENERGY & DEVELOPMENT CORP",503970,0,0,12940,0
"LIVELY EXPLORATION COMPANY",503975,0,0,77575,0
"LLANO PRODUCTION COMPANY",504617,0,0,8424,0
"LOCIN OIL CORPORATION",504678,371,1621,151854,0
"LONE STAR OIL & GAS",507244,0,0,8640,0
"LONE STAR PRODUCTION",507405,8914,2019,0,0
"LP OPERATING, LLC",480178,22783,169657,0,0
"LTS OIL & GAS A",511734,0,0,0,0
"LYNX OPERATING CO., INC.",516255,0,0,64205,0
"M & B OPERATING CO.",517820,0,0,0,0
"M & G OIL COMPANY",518350,0,0,2325,0
"MAGNET OIL LP",521491,36,0,0,0
"MAGNUM OILFIELD SERVICES LLC",521543,0,0,0,0
