"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2011 - Jan 2012"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ATROPOS PRODUCTION CORPORATION",036617,8360,219057,542374,2483
"AUSTEX PETROLEUM CORP.",037095,0,0,0,0
"AUTOMATED OIL PRODUCTION, INC.",037750,0,0,0,0
"AUTUMN ENERGY LLC",037869,1181,0,0,0
"AVRA OIL COMPANY",038723,32569,72248,0,0
"B & B DISPOSAL COMPANY, LLC",039782,0,0,0,0
"B & B ENERGY",039763,0,0,0,0
"B & B ENERGY (I)",039783,0,0,0,0
"B & B OPERATING COMPANY",039801,172,0,0,0
"B & R OIL, INC.",041156,5013,33671,2225,0
"B M ENERGY, INC.",040792,0,0,20767,0
"B&S OIL COMPANY",040132,2021,0,0,0
"B-B PRODUCTION",040138,0,0,0,0
"B. B. & C.",039890,454,0,0,0
"B. W. P., INC.",042180,1111,0,0,0
"BAKER ATLAS",044343,0,0,0,0
"BAKER OPERATING, INC.",046623,100171,115376,15427,0
"BALD EAGLE OPERATING INC.",047200,1457,17614,11668,1240
"BANAM CORPORATION",048175,2612,17283,0,0
"BANDERA DEVELOPMENT GP, LLC",048381,0,0,0,0
"BANKS, R. C.",048500,15212,8369,0,0
"BARNETT ENERGY, INC.",051290,289,3475,0,0
"BARNHART CO.",052210,0,0,48178,370
"BARRETT BROTHERS OIL & GAS, INC.",053106,2058,0,0,0
"BARRON OPERATING LLC",053307,122824,122901,0,0
"BASA RESOURCES, INC.",053974,358735,61737,0,0
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BASIN WELL SERVICE OF ODESSA,INC",054618,6384,6455,98850,1
"BASS PETROLEUM, INC",054836,16633,0,0,0
"BATIE, PATRICIA",056310,670,0,0,0
"BAXTER, D. B. INC.",056550,4202,1034,0,0
"BC OPERATING, INC.",058893,415282,780070,3450,0
"BEACH EXPLORATION, INC.",058915,23856,15154,41809,2473
"BEACH OIL & GAS, INC.",058921,5045,3096,2715,0
"BEARD PRODUCTION",060052,1414,0,0,0
"BEAVER & CHAPMAN ENERGY CO",060760,0,0,345,0
"BEBCO PARTS INDUSTRIES, INC.",061035,0,0,0,0
"BELL ENERGY",062775,3012,0,0,0
"BELL, CODY, JR.",062790,1148,0,0,0
"BENNETT, R. C., COMPANY",065324,2816,117923,43361,231
"BEREN CORPORATION",066750,3259,7153,0,0
"BERKSHIRE OPERATING, LLC",067572,485,2753,0,0
"BERRY ENERGY COMPANIES",068144,8349,0,0,0
"BERRY OIL COMP.",068157,699377,1938986,0,0
"BESTO OIL & GAS, INC.",068301,1376,52334,0,0
"BETTIS, BOYLE & STOVALL",068360,50077,138412,0,0
"BFP BLACK CANYON, LLC",068492,7998,206567,158891,1012
"BHB OPERATING INC.",068580,4029,0,0,0
"BHP BILLITON PET(TXLA OP) CO",068596,882,1153,0,0
"BIG ""6"" DRILLING COMPANY",069160,25477,16239,0,0
"BIG D ENERGY COMPANY",069344,6102,0,279979,0
"BIG LAKE J J OIL & GAS, INC.",069456,4128,2342,0,0
"BIG SHELL OIL & GAS, INC.",070376,10152,2111,0,0
"BIG STAR OIL & GAS, LLC",070445,225615,468207,673,0
"BISHOP, D. L.",072480,5184,0,0,0
"BISON NATURAL GAS, LLC",072517,15,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKMUN FAMILY PARTNERS, L.P.",073230,0,0,0,0
"BLACKWELDER OIL",073331,7969,0,0,0
"BLAIR EXPLORATION, INC.",074004,0,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,53233,411
"BLUCO PRODUCTION CO., INC.",076395,21125,455,0,0
"BLUE RIDGE RESOURCES, LLC",076782,40672,0,0,0
"BLUE RIVER INC.",076767,1348,0,0,0
"BLUESTEM ENERGY HOLDINGS, LLC",076862,68585,170328,0,0
"BMB OIL PRODUCERS",040654,3225,0,0,0
"BOAZ ENERGY, LLC",078034,1093,1389,0,0
"BOBCAT OPERATING",077686,0,0,0,0
"BOGE, INC.",078475,5244,0,0,0
"BOLD OPERATING, LLC",080352,3104,8646,38241,0
"BOLGER OPERATING CO.",080388,30873,0,0,0
"BOPCO, L.P.",082967,698195,3451993,4946265,5372
"BOYD & MCWILLIAMS ENERGY GROUP",084545,41741,20985,0,0
"BOYD & MCWILLIAMS OPERATING, LLC",084751,15331,70649,47988,1329
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,555792,0
"BOYLES, L. S.",085311,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,31880,0
"BRAHANEY DRILLING CO.",088380,3136,6799,0,0
"BRAMMER ENGINEERING, INC.",088595,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,25373,36905,39090,202
"BREYMAN PRODUCING, LLC",090869,3938,78,0,0
"BRIDWELL OIL CO.",092480,20026,11603,0,0
"BRIGHAM OIL & GAS, L.P.",092800,26618,26951,6215,804
"BRIGHT & CO.",093125,117207,352499,157500,1003
"BRITANCO, L.L.C.",093620,0,0,12398,331
"BROAD OAK ENERGY, INC.",094741,94982,183950,0,0
"BROCK, J.",095367,3257,0,18394,0
"BROTHERTON PRODUCTION CO.",097484,84,0,0,0
"BROWER OIL & GAS CO., INC.",097494,0,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,4237,6001,38953,0
"BROWN, L.Z. RESIDUARY TRUST",100877,0,0,3432,0
"BROWNING OIL COMPANY, INC.",103088,45233,290943,123882,572
"BTA OIL PRODUCERS, LLC",041867,287765,553585,1369293,8106
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,10703,1713,4409,0
"BURGUNDY OIL & GAS, INC.",108650,12707,24014,0,0
"BURK ROYALTY CO., LTD.",108799,2352,0,0,0
"BURLESON PETROLEUM, INC.",109255,209588,656411,107646,222
"BURLINGTON RES O & G CO-MIDLAND",109336,1702227,6461669,3503681,40853
"BURLINGTON RESOURCES O & G CO LP",109333,0,0,0,0
"BURNETT OIL CO., INC.",110016,37997,336137,220078,6508
"BURNS, GENE OIL & GAS",110660,19022,35338,11115,0
"BUSTAMANTE OIL COMPANY",112685,1078,1161,4503,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,7277,28065,0,0
"BVX OPERATING, INC.",117237,54329,197560,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYRD OPERATING COMPANY",118748,11984,50951,0,0
"C & F PETROLEUM, INC.",120089,0,0,0,0
"C & N OIL CO",120738,667,0,0,0
"C & S OPERATING",121055,1083,0,0,0
"C OIL CO.",120736,464,0,0,0
"C ROSE OIL CO.",120791,864,251,0,0
"C. H. LEVENS, INC.",120504,34178,0,0,0
"CABAL ENERGY CORPORATION",121218,928,0,0,0
"CALLON PETROLEUM OPERATING CO",124828,131263,167195,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,158841,168703,51914,664
"CAMPANA PETROLEUM COMPANY",127700,806,50462,0,0
"CAMTERRA RESOURCES, INC.",129004,0,0,66855,1353
"CAPATAZ OPERATING, INC.",130354,3523,389,62330,179
"CAPITAN ENERGY, INCORPORATED",130061,4808,30057,0,0
"CAPROCK EXPLORATION, INC.",130464,21818,31185,0,0
"CARDWELL OIL CORPORATION",130852,3217,2251,0,0
"CARLOW CORP.",132340,3675,119704,97088,558
"CARRIZO OIL & GAS, INC.",135401,0,0,0,264
"CARRLAND OIL & GAS INC.",135810,3539,36399,0,0
"CARRUTH, CHRIS",135963,1900,2666,23272,0
"CASTLE GAP TRADER",139648,257,13,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAZA OPERATING, LLC",140624,14263,20548,0,0
"CELERO ENERGY II, LP",140904,11665,2357,33275,0
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CH-SEON INC.",142214,0,0,2670,0
"CHAMBERS, R. H. LLC",143549,1472,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,1616,17544,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,2115,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,469340,787923,4447327,1090
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHESAPEAKE OPERATING, INC.",147715,3314147,9256708,23026739,22362
"CHEVRON KEYSTONE GAS STORAGE,LLC",147868,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,2238961,4138448,9599405,6877
"CHEVRON PIPE LINE COMPANY",148100,0,0,0,0
"CHEVRON U. S. A. INC.",148113,5864294,7887558,24803682,62905
"CHI OPERATING, INC.",148123,841,9658,0,0
"CHISOS OPERATING, INC.",149441,8272,5691,1428368,1608
"CHROMA OPERATING, INC.",153257,6876,6356,2534,0
"CIMAREX ENERGY CO.",153438,1471508,2706555,6519793,173699
"CIMAREX ENERGY CO. OF COLORADO",153429,1504565,3622307,1082653,1919
"CIRCLE H OIL COMPANY",153656,9804,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,723,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1002085,1025608,82432,1387
"CJ ENERGY, LLC",120559,0,0,0,0
"CLABBER HILL ROAD SWD, LLC",154786,0,0,0,0
"CLARK OIL CO.",157689,4490,0,0,0
"CLARK, JOHN M., INC.",157283,5865,42567,114990,3034
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,1461,0,0,0
"CLEAR WATER INC.",159643,86235,372595,0,0
"CLEARFORK PRODUCTION, LLC",159652,8426,0,0,0
"CLIDE OIL CORPORATION",160566,1125,13,0,0
"CML EXPLORATION, LLC",120648,68606,196963,38151,0
"COASTAL NEW MEXICO MGMT LLC",161636,193,483,0,0
"COBALT OPERATING, LLC",162726,2836,0,0,0
"COBRA OIL & GAS CORPORATION",163000,892247,2161574,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"CODY ENERGY LLC",164455,101492,265924,4392,0
"COG OPERATING LLC",166150,3762783,6277759,696952,49742
"COG PRODUCTION LLC",166187,359,353,1235,0
"COMPASS OPERATING, L.L.C.",169750,6992,4288,1445,0
"COMSTOCK OIL & GAS, LP",170040,42210,74693,0,0
"CONCHO OILFIELD SERV & OPER CO.",170164,3294,0,0,0
"CONDOR OPERATING CO.",170450,50201,118898,12836,1
"CONE & PETREE OIL & GAS EXP. INC",170765,22320,12,0,0
"CONOCOPHILLIPS COMPANY",172232,4178016,20302507,7602397,21362
"CONOCOPHILLIPS PIPE LINE COMPANY",172240,0,0,0,0
"COOK, KENNETH D. OPERATOR",174336,1346,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORKRAN ENERGY, LP",178457,1784,16091,0,0
"CORMAN, JACK",178650,1107,0,0,0
"CORONA EXPLORATION, INC.",179330,311,0,0,0
"CORONA OPERATING, LLC",179345,33,0,0,0
"CORONADO MINERALS, LLC",179378,50656,0,0,0
"COVE PETROLEUM CORPORATION",182787,12645,17288,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CRAFT & CRAFT OIL COMPANY",186364,435,0,0,0
"CRAVEY, W. H.",186710,278,11,0,0
"CREGO EXPLORATION",188584,2292,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,9946,13608,0,0
"CRONE OIL COMPANY",190235,218,11,0,0
"CROSSFOOT OPERATING, LLC",190674,73666,0,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,1601682,3670908,0,0
"CRYSTAL RIVER OIL & GAS LLC",191683,2801,3705,5782,0
"CST ENERGY",191811,1140,3568,0,0
"CUERVO, INC.",192030,11692,11129,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,59729,135764,0,0
CWOC,195818,0,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DABB ENERGY COMPANY",196902,13594,148911,43834,0
"DACOTT OIL & GAS, LLC",196961,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,26834,35091,48664,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DAN-MAR WELL SERVICING, INC.",198204,0,0,0,12
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARO PRODUCTION",200828,2236,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,763,0,0,0
"DEAN ENERGY, INC.",208872,9502,3908,0,0
"DELEK ENERGY SYSTEMS US, INC.",211982,7212,5207,861,1
"DESERT PRODUCTION, INC.",216556,16975,6486,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,5136966,10384399,5425161,75844
"DEWEY PETROLEUM",216733,4884,2045,0,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,3356,0,0,0
"DIAMONDBACK E&P LLC",217012,0,0,0,0
"DINERO OPERATING COMPANY",220711,10454,13344,93621,0
"DISCOVERY OPERATING, INC.",220865,501509,970610,158450,2836
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,2260,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,17194,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,12682,0,0,0
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,15648,81788,0,0
"DREHER, GEORGE R.",228060,2848,5852,0,0
"DRH PROPERTIES LLC",228160,8113,18312,0,0
"DSR OIL & GAS, INC.",196901,5036,12214,3950,0
"DUNCAN DRILLING CO.",232050,5466,0,0,0
"DURHAM, INC.",236330,13096,0,0,0
"DYAD PETROLEUM COMPANY",237520,40017,101481,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,557693,793887,72457,599
"EADO PRODUCTION, INC.",238528,12522,20683,0,0
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE OIL & GAS CO.",238634,422298,794070,5806,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,226429,935370,208674,359
"EARNEST PRODUCING CORPORATION",238708,7834,9787,118297,263
"EASTLAND OIL COMPANY, THE",239725,42596,25899,0,0
"EDMAR COMPANY, L.L.C.",243289,20002,13427,12383,0
"EL JEFE OIL & GAS",250185,4303,0,0,0
"ELAND ENERGY, INC.",246565,0,0,0,0
"ELCO OIL & GAS",246620,1091,0,0,0
"ELEMENT PETRO OPERATING II, LLC",247685,46429,20265,0,0
"ELEMENT PETROLEUM OPERATING, LLC",247680,192144,664741,0,0
"ELEPHANT OIL & GAS, LLC",247714,10027,30373,0,0
"ELEPHANT-ARABELLA OPERATING, LLC",247716,8993,42436,0,0
"ELITA, INC.",247723,0,0,370,0
"ELLISON LEASE OPERATING",249390,1303,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"EMPIRE OIL & GAS CO.",251440,681,171,0,0
"ENCANA OIL & GAS(USA) INC.",251691,0,0,0,0
"ENCORE ENERGY PARTNERS OPER LLC",251855,308158,315395,363282,1522
"ENDEAVOR ENERGY RESOURCES L.P.",251726,7839402,18191417,3568995,28230
"ENERGEN RESOURCES CORPORATION",252002,7103080,6781537,387722,2178
"ENERGY EQUITY COMPANY",252009,0,0,0,0
"ENERQUEST OPERATING L.L.C.",252058,164,0,201973,0
"ENERVEST OPERATING, L.L.C.",252131,0,0,1489,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,310423,785851,2063483,10956
"EREBUS ENERGY HOLDINGS LLC",253369,249,0,0,0
"ERIN OIL CO.",253366,0,0,0,0
"ESTANCIA OIL & GAS, LLC",254455,6573,0,0,0
"ETL HYDROCARBONS, INC.",255101,3567,0,0,0
"EUREKA PROSPECTING COMPANY",255347,81050,371268,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,20715,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,1588,3490,168226,4085
"EXL PETROLEUM, LP",256791,204300,274837,0,0
"EXPERT LUB/PUMP UNIT REPAIR SERV",257025,1520,0,0,0
"EXPRO ENGINEERING, INC.",257082,2570,0,0,0
"EXXON MOBIL CORPORATION",257128,3244749,3946684,13145416,14768
"FASKEN OIL AND RANCH, LTD.",263696,3403290,5386150,101145,495
"FEI SHALE L.P.",264985,0,0,23959,0
"FENNO, TOM PROD.",265665,1354,0,0,0
"FIML NATURAL RESOURCES, LLC",268313,11041,21369,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY OPERATIONS, INC.",268601,419,0,0,0
"FINLEY RESOURCES, INC.",268602,409531,452718,1462990,1088
"FISHER OIL CO.",270500,7781,16,0,0
"FLINT HILLS RESOURCES, LP",273885,0,0,0,0
"FLOYD, TIMBER INC.",274426,3568,4841,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,2153,0,0,0
"FOREST OIL CORPORATION",275740,0,0,0,0
"FORGE ENERGY, LLC",276868,0,0,0,0
"FORTUNE RESOURCES LLC",278755,0,0,10217,0
"FOSSIL ROCK RESOURCES, INC.",278843,38112,53284,348,0
"FOUR C OIL & GAS CORP.",280588,55390,184722,87557,1121
"FOUR STAR OIL AND GAS COMPANY",280606,0,0,4743115,0
"FREEDOM ENERGY, INC.",285084,1171,24263,107384,0
"FREEDOM ENERGY, LTD.",285089,921,20149,91297,0
"FREEMAN OIL CO",285120,436,0,0,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FRISCO ENERGY, L.L.C.",286721,5317,7458,0,0
"FULFER OIL AND CATTLE CO.",288566,6264,9258,0,0
"FULLER PRODUCTION, INC.",288587,12121,25628,875,0
"FURR, ROY ESTATE OF",291595,0,0,7524,0
"G & C ENERGY CO.",291799,2357,2903,0,0
"G P II ENERGY, INC.",292232,101370,222778,9680,461
"G. & K. OIL COMPANY",292189,1394,4095,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,0,0,0,0
"GARNER'S WELL SERVICE LLC",295027,21,0,0,0
"GENESIS EXPLORATION LLC",300193,2135,5036,0,0
"GIEBEL PETROLEUM LTD.",304280,0,0,41084,0
"GILLEY, SAM D.",306100,0,0,0,0
"GLOBE ENERGY SERVICES, L.L.C.",310454,0,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,193372,0
"GOLDEN SPECIALTIES OIL & GAS",313070,4809,0,0,0
"GOLDEN, MARTY JOE",312774,5958,0,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRACE OPERATING, INC.",319527,1020,0,0,0
"GRACE PETROLEUM, L.P.",319530,698,0,0,0
"GRAND FALLS SYNDICATE O & G, LLC",324727,2206,0,0,0
"GRAY, BRYAN INC.",326495,10127,17527,0,0
"GRAY, W. H. OPERATING",328276,751,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,4898,11445,0,0
"GREAT WESTERN DRILLING COMPANY",328780,204063,317768,174418,1289
"GREEN, ROY W. OIL & GAS",331060,128,0,0,0
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GREKA AM, INC",332477,0,0,0,0
"GREYSTONE OIL & GAS, LLP",333767,42060,18382,18405,0
"GRIFFIN PETROLEUM COMPANY",333925,45046,20525,6928,0
"GUADALUPE PROPERTIES, LLC",337133,9818,63416,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,862,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,12153,0,0,0
"H & B WATER HAULERS",340099,0,0,0,0
"H & M RESOURCES, LLC",341514,105618,288948,0,0
"H & W OIL COMPANY, INCORPORATED",339773,7269,0,0,0
"H&M PRODUCTION, INC.",341412,1177,0,0,0
"HAGGERTON, TERRY",342752,6136,0,0,0
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,3475,4155,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HAMM, RICHARD INC.",350120,3484,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,11953,58660,75306,435
"HANKAMER, CURTIS CORPORATION,THE",354081,1389,9081,0,0
"HANNATHON PETROLEUM, LLC",354954,173844,537821,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,389,24,0,0
"HARKEY ENERGY INC.",357094,0,0,18229,0
"HARTER, RON",362923,223,2541,0,0
"HARTOIL CORPORATION",362980,3749,0,0,0
"HEISER, HARVEY",373539,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,6472,2682,0,0
"HENDERSON, BRYAN, CO.",375250,5488,2792,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,218,0,0,0
"HENDRIX, JOHN H. CORPORATION",378256,432,7402,33485,27
"HENRY RESOURCES LLC",378535,2020237,3276976,0,0
"HEP OIL GP, LLC",379552,0,0,0,0
"HERBIG OIL & GAS CO.",379646,11351,2157,0,0
"HERITAGE GATHERING CORPORATION",379758,0,0,0,0
"HERITAGE STANDARD CORPORATION",379777,3619,3370,573712,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,1455,0,0,0
"HIBERNIA RESOURCES, LLC",384012,70255,158396,0,0
"HIGH SKY PARTNERS LLC",385767,151246,383174,0,0
"HIGHMOUNT EXPL & PROD TEXAS LLC",385842,11203,17987,0,0
"HILLIN, T. A.",388787,0,0,82069,172
"HILLIN-SIMON OIL COMPANY",388776,0,0,0,0
"HODGES OIL & GAS",390832,9420,0,0,0
"HOME PETROLEUM CORP.",396852,232,0,0,0
"HOPEWELL OPERATING, INC.",399624,2620,9456,4084,3
"HOPKINS, T. M. OPERATING CO.",399641,3713,3951,0,0
"HOPPER, HARLAN",399651,10,59,0,0
"HOPPER, THORNTON CO.",399652,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,1576,2871,0,0
"HUGHES, GARY OIL CO.",411976,1377,0,0,0
"HUNT OIL COMPANY",416330,242064,358782,1188737,1248
"HUNTINGTON ENERGY, L.L.C.",419291,82342,198163,128805,63
"HURST OIL & GAS, INC.",420220,4807,39,0,0
"HYBRID OPERATING, INCORPORATED",421128,5299,2,0,0
"HYDRO WASTE CORP.",421168,74,0,0,0
"HYQUEST ENERGY, INC.",421495,3073,1638,0,0
"ICA ENERGY OPERATING, L.L.C.",421777,50028,131927,18658,272
"ICE BROTHERS, INC.",421790,20268,274984,145770,1740
"ICE WELL SERVICES, INC.",421860,11148,8853,1750,0
"IMPERIAL GAS RESOURCES LLC",423398,16925,55136,13998,165
"IMPERIAL OPERATING CO., L.L.C.",423510,0,0,0,0
"INCLINE ENERGY",423656,113042,400921,445032,17131
"INJECT TECHNOLOGIES INC.",424522,20,0,0,0
"INTEGRAS OPERATING, LLC",424791,0,0,0,0
IPACT,425810,0,0,0,0
"J & J SERVICES COMPANY",427662,0,0,0,0
"J & J YORK",427645,1604,0,0,0
"J M B OIL COMPANY",427763,3091,22987,0,0
"J OIL & GAS INC.",427779,0,0,25440,8
"J. D. GAS, INC.",427477,1949,0,0,0
"JADE OIL",429571,150,0,0,0
"JAMEX, INC.",429659,45333,61484,0,0
"JAY MANAGEMENT COMPANY, LLC",430368,17437,22211,104986,0
