"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2018 - Sep 2018"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BIRCH OPERATIONS, INC.",071331,86968,316142,0,0
"BISON EXPLORATION DRILLING 1, LP",072515,0,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BJG OPERATING COMPANY",040810,3962,0,0,0
"BLACK MOUNTAIN OIL & GAS II LLC",072691,289,37252,134473,1628
"BLACK MOUNTAIN OPERATING LLC",072756,0,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKBEARD OPERATING, LLC",073056,565140,1357571,153214,1169
"BLACKMUN FAMILY PARTNERS, L.P.",073230,0,0,0,0
"BLACKWELDER OIL",073331,2878,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,20106,233
"BLUCO PRODUCTION CO., INC.",076395,7793,30,0,0
"BLUE DARTER ENERGY, LLC",076743,5,0,350,0
"BLUE DUCK SWD, LLC",076722,0,0,0,0
"BLUESTONE NATURAL RES. II, LLC",076861,61757,257668,3546,0
"BMB OIL PRODUCERS LLC",040635,0,0,0,0
"BOAZ ENERGY II OPERATING, LLC",078032,72724,390601,10223,56
"BOBCAT OPERATING",077686,0,0,0,0
"BOFIN, LLC",078386,3090,0,0,0
"BOGE, INC.",078475,2467,0,0,0
"BOLD OPERATING, LLC",080352,312142,516468,0,0
"BOLDING ENERGY, LLC",080199,1951,20376,1998,0
"BOLGER OPERATING CO.",080388,7805,0,0,0
"BOPCO, L.P.",082967,0,0,192,0
"BOYD & MCWILLIAMS ENERGY GROUP",084545,2509,1298,0,0
"BOYD & MCWILLIAMS OPERATING, LLC",084751,529669,781540,0,0
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,175254,0
"BOYLES, L. S.",085311,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,12919,0
"BRAHMAN RESOURCE PARTNERS, LLC",088562,0,0,76558,1308
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,6681,5326,11127,9
"BREITBURN OPERATING L.P.",090732,496489,1217946,283261,1494
"BRIDWELL OIL CO.",092480,10388,8989,0,0
"BRINE & FLUIDS OF PECOS, LLC",093393,0,0,0,0
"BRITANCO, L.L.C.",093620,0,0,6160,24
"BROCK, J.",095367,0,0,0,0
"BRODY OIL & GAS SERVICES, INC.",096265,1006,606,0,0
"BROTHERTON PRODUCTION CO.",097484,0,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,3214,1416,15470,0
"BROWN, OLIVER OIL",101454,3397,1008,0,0
"BROWNING OIL COMPANY, INC.",103088,3355,38570,0,0
"BTA OIL PRODUCERS, LLC",041867,309563,1196415,2439897,428201
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKHORN-N-DEEP, LLC",105993,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,766,0,0,0
"BURGUNDY OIL & GAS, INC.",108650,8750,6297,0,0
"BURLESON PETROLEUM, INC.",109255,64750,355552,16960,10
"BURLINGTON RES O & G CO-MIDLAND",109336,723212,3469390,1089584,12341
"BURNETT OIL CO., INC.",110016,86631,307180,46758,890
"BURNS, GENE OIL & GAS",110660,5887,10041,645,0
"BUSTAMANTE OIL COMPANY",112685,1723,3752,350,0
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,3386,33132,0,0
"BVX OPERATING, INC.",117237,7130,63994,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYNG ENERGY GROUP, INC.",118732,0,0,0,0
"BYRD OPERATING COMPANY",118748,914,2659,0,0
"C & N OIL CO",120738,0,0,0,0
"C & S OPERATING",121055,0,0,0,0
"C&J ENERGY SERVICES",120531,0,0,0,0
"C. EDWARDS PETROLEUM, LLC",120172,0,0,0,0
"C. H. LEVENS, INC.",120504,14501,0,0,0
"CAB RESOURCES, LLC",121214,507,0,0,0
"CABAL ENERGY CORPORATION",121218,281,0,0,0
"CABOT OIL & GAS CORPORATION",121700,0,0,0,0
"CAIRD OPERATING, LLC",123132,31544,191505,0,0
"CALLAHAN LAND COMPANY",123940,313,0,3316,0
"CALLON PETROLEUM OPERATING CO",124828,5562904,8545660,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,127200,199422,6536,69
"CAMERON EXPLORATION, INC.",126996,0,0,13534,0
"CAMPANA PETROLEUM COMPANY",127700,0,0,0,0
"CAMTERRA RESOURCES, INC.",129004,0,0,22800,0
"CANNON-BALL ENERGY, LLC",129203,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,1356,34,0,0
"CAPITAN ENERGY, INCORPORATED",130061,0,0,8930381,872735
"CAPROCK EXPLORATION, INC.",130464,7647,4997,0,0
"CAPROCK FIELD SERVICES LLC",130483,0,0,0,0
"CAPSTONE NATURAL RES II, LLC",130550,186285,224618,0,0
"CARDWELL OIL CORPORATION",130852,1425,0,0,0
"CARLOW CORP.",132340,1183,36984,26874,0
"CAROIL, LLC",133005,4534,0,0,0
"CARRIZO (PERMIAN) LLC",135317,2184207,14130126,1998576,175840
"CARRLAND OIL & GAS INC.",135810,593,465,0,0
"CARRUTH OIL & GAS, LLC",135967,408,906,10335,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAZADOR OPERATING, LLC",140633,9468,35885,0,0
"CBP OPERATING LLC",140529,56997,16669,0,0
"CENTENNIAL RESOURCE PROD, LLC",141077,4827791,13956275,6986425,974168
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CH4 ENERGY SIX, LLC",142193,1221,631,0,0
"CHAMBERS, R. H. LLC",143549,629,0,0,0
"CHAMPION LONE STAR OPERATING,LLC",143582,139610,277567,0,0
"CHAMPLIN EXPLORATION, INC.",143578,673,7237,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,812,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,0,0,0,0
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHARGER SHALE OIL OPERATING, LLC",146364,0,0,0,0
"CHESAPEAKE OPERATING, L.L.C.",147699,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,714628,1389902,3179279,1750
"CHEVRON U. S. A. INC.",148113,10633776,19959202,29521420,2509777
"CHI OPERATING, INC.",148123,0,0,0,0
"CHISOS OPERATING, INC.",149441,2851,3297,528707,363
"CHISOS, LTD.",149421,7565,18676,0,0
"CHOLLA PETROLEUM, INC.",150683,16965,7795,0,0
"CIMAREX ENERGY CO.",153438,1906267,5597720,71618818,6521333
"CIMAREX ENERGY CO. OF COLORADO",153429,352676,701931,207935,0
"CINNABAR OPERATING, LLC",153510,296864,480226,41395,0
"CIRCLE H OIL COMPANY",153656,20429,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,392,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1106575,502156,34289,260
"CJRW OIL & GAS",120503,850,0,0,0
"CLARK OIL CO.",157689,1253,0,0,0
"CLARK, JOHN M., INC.",157283,2261,6301,40043,370
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,1020,0,0,0
"CLEAR BROOKE RANCHES, LLC",159376,137,0,0,0
"CLEAR FORK, INCORPORATED",159500,857,1151,0,0
"CLEAR WATER INC.",159643,18931,43729,31330,126
"CM ORLA RANCH, LLC",161432,0,0,0,0
"CM TX PRODUCTION, LLC",161403,3949,0,0,0
"CML EXPLORATION, LLC",120648,16301,36405,17068,1
"COASTAL NEW MEXICO MGMT LLC",161636,0,0,0,0
"COBALT OPERATING, LLC",162726,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,4150,0,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"COG OPERATING LLC",166150,16218830,36767749,15199521,970267
"COLGATE OPERATING, LLC",167327,188016,676379,219732,906
"COMMONWEALTH ROYALTY, LLC",169721,226,0,0,0
"COMSTOCK ENERGY, LLC",170037,1906,0,8,0
"CONCHO OILFIELD SERV & OPER CO.",170164,178,0,0,0
"CONDOR OPERATING COMPANY, LLC",170480,16659,34296,0,0
"CONE & PETREE OIL & GAS EXP. INC",170765,2700,1141,0,0
"CONOCOPHILLIPS COMPANY",172232,1628318,9991613,5999577,670638
"CONVERT OPERATING, LLC",173992,532,2521,3382,0
"COOK, KENNETH D. OPERATOR",174336,495,0,0,0
"COOPER OIL & GAS, LLC",175118,5063,0,0,0
"COPPER RIDGE RESOURCES LLC",177030,2799,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORMAN, JACK",178650,808,0,0,0
"CORNERSTONE O&G OPERATIONS, LLC",179256,0,0,0,0
"CORONA EXPLORATION, INC.",179330,0,0,0,0
"CORONA OPERATING, LLC",179345,0,0,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CRAFT & CRAFT OIL COMPANY",186364,142,0,0,0
"CRAZY HORSE TEXAS SWD LLC",120799,0,0,0,0
"CREGO EXPLORATION",188584,621,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,3148,906,0,0
"CRIMSON EXPLORATION OPER., INC.",190005,345625,685621,0,0
"CROSS TIMBERS ENERGY, LLC",190469,120389,58285,0,0
"CROSSFOOT OPERATING, LLC",190674,0,0,0,0
"CROSSING ROCKS ENERGY, LLC",190657,21288,96996,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROSSTEX SERVICES, L.L.C.",190661,3851,0,0,0
"CROWNQUEST OPERATING, LLC",191554,5868335,13617264,24281,710
"CST ENERGY",191811,224,0,0,0
"CTL OIL & GAS CORPORATION",191826,89,0,0,0
"CUERVO, INC.",192030,9354,6522,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,2564,1291,0,0
"CWO, INC.",195784,0,0,0,0
CWOC,195818,0,0,0,0
"CYPRESS ENERGY PARTNERS-TX, LLC",195737,0,0,0,0
"D & H PRODUCTION, INC.",196196,931,1507,0,0
"D & V OIL CO., LP",196897,2966,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DACO OPERATING, LLC",196936,0,0,0,0
"DACO, INC.",196940,0,0,2323,0
"DAKOTA RESOURCES, INC. (I)",197416,4597,7347,17272,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARKENS OIL & GAS INC.",200560,1883,7150,18285,783
"DBM WATER SERVICES, LLC",195777,0,0,0,0
"DC DISPOSAL SYSTEMS, LLC",196077,0,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,0,0,0,0
"DE3 OPERATING LLC",518310,101865,327571,42693,756
"DEAN ENERGY, INC.",208872,3463,0,0,0
"DELTA OIL & GAS LTD.",213703,2602,7910,0,0
"DENTON RESOURCES LLC",216427,372,0,0,0
"DESERT PRODUCTION, INC.",216556,4872,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,628402,2676175,1343790,38896
"DEWEY PETROLEUM",216733,5248,9397,1353,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,5257,68677,16952,0
"DIAMONDBACK E&P LLC",217012,13157095,20261206,300888,10
"DINERO OPERATING COMPANY",220711,4332,720,0,0
"DISCOVERY NATURAL RESOURCES LLC",220855,157661,1214322,0,0
"DISCOVERY OPERATING, INC.",220865,923800,1469512,23703,175
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,80,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,12902,0,0,0
"DOMINION OPERATING, LLC",222287,147,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,22858,241022,1204,11
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,18236,29173,0,0
"DRAKE OIL & GAS, LLC",227867,1486,0,0,0
"DREHER, GEORGE R.",228060,31,58,0,0
"DSR OIL & GAS, INC.",196901,2097,3199,6,0
"DUNCAN DRILLING CO.",232050,3517,0,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,13753,8119,271,99
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE ENERGY RESOURCES, LLC",238722,610,0,0,0
"EARNEST PRODUCING CORPORATION",238708,1175,0,16539,87
"EARTHSTONE OPERATING, LLC",238732,0,0,0,0
"EASTLAND OIL COMPANY, THE",239725,7562,3419,0,0
"ECOSERV ENVIRONMENTAL SVCS, LLC",241411,0,0,0,0
"ECOSTREAM LLC",241413,0,0,0,0
"EDDIE'S ROYALTIES, INC.",241728,770,0,0,0
"EDMAR COMPANY, L.L.C.",243289,0,0,0,0
"EL JEFE OIL AND GAS, LLC",250181,290,0,0,0
"ELAND ENERGY, INC.",246565,88720,414482,0,0
"ELEMENT PETROLEUM OP III, LLC",247675,109550,54577,0,0
"ELEVATION RESOURCES LLC",247756,472155,1797040,1240609,85532
"ELK MEADOWS RESOURCES LLC",247759,6474,0,0,0
"ELK RIVER RESOURCES, LLC",247760,45813,47908,62,0
"ELLISON LEASE OPERATING",249390,229,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,10655498,28655445,22720,778
"ENDEAVOR ENERGY RESOURCES L.P.",251726,6860924,10750716,297859,8666
"ENERGEN RESOURCES CORPORATION",252002,12957502,46269888,69044,590
"ENERGY HUNTER RESOURCES, INC.",252033,0,0,0,0
"ENERGY OPS, LLC",251851,0,0,0,0
"ENERGY TRANSFER COMPANY",252017,0,0,0,0
"ENERGYQUEST II, LLC",252020,232523,164180,4167,265
"ENERQUEST OPERATING L.L.C.",252058,0,0,90035,0
"ENERVEST OPERATING, L.L.C.",252131,3095,5876,0,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"ENWATER OPERATING, LLC",253115,12994,49334,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,6069699,21684559,16824850,2189868
"EPI OPERATING, INC.",253108,623,0,0,0
"EQT PRODUCTION TEXAS, LLC",253406,97842,2228461,629495,6750
"ERNMAR INVESTMENTS, INC.",253489,3694,0,0,0
"ESTANCIA OIL & GAS, LLC",254455,4552,0,0,0
"ETC FIELD SERVICES LLC",255074,0,0,0,0
"ETF OPERATING, LLC",254898,290,4808,0,0
"EUREKA PROSPECTING COMPANY",255347,35712,241352,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,9577,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,484,679,74529,1117
"EXL PETROLEUM OPERATING INC.",256795,1158714,933479,0,0
"EXPRO ENGINEERING, INC.",257082,718,0,0,0
"FALFURRIAS OPERATING COMPANY,LLC",260555,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,2784970,8981035,53474,391
"FDL OPERATING, LLC",263924,795525,4393065,32696,646
"FELIX ENERGY HOLDINGS II, LLC",265322,1911642,3360127,7560,0
"FELIX WATER, LLC",265326,0,0,0,0
"FENNO, TOM PROD.",265665,118,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,2764,8789,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY RESOURCES, INC.",268602,21480,18088,583525,15
"FIVESTONES ENERGY LLC",271567,49967,147662,0,0
"FLAMINGO OPERATING, LLC",271635,4784,2362,455,0
"FLOYD, TIMBER INC.",274426,0,0,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,993,0,0,0
"FORGE ENERGY, LLC",276868,153507,390735,27545,236
"FOUNDATION ENERGY MANAGEMENT LLC",280875,22257,0,0,0
"FOUNDERS OIL & GAS OPERATING,LLC",280640,131445,840279,0,0
"FOUR C OIL & GAS CORP.",280588,24325,28545,14707,122
"FOUR CORNERS PETROLEUM II, LLC",280571,1728768,823137,87411,92
"FOUR STAR OIL & GAS COMPANY",280632,0,0,1202577,0
"FREEDOM ENERGY, INC.",285084,415,16392,177,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FULCRUM DELAWARE WATER RES, LLC",288546,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,915,3002,0,0
"G & C ENERGY CO.",291799,0,0,0,0
"G P II ENERGY, INC.",292232,8336,28554,0,57
"GALILEE OIL INVESTMENTS LLC",293117,31,2587,37128,0
"GARNER'S WELL SERVICE LLC",295027,0,0,0,0
"GARRD OIL COMPANY LLC",295079,1117,541,231,0
"GARY PERMIAN, LLC",296347,302,297,14966,0
"GENESIS EXPLORATION LLC",300193,347,0,0,0
"GIABRO LLC",302587,304,0,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,195,0,0,0
"GLOSSOP OIL & GAS, LLC",310719,0,0,28112,0
"GOLDEN OIL AND RANCH, LLC",313051,805,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,1474,0,0,0
"GOLDEN, MARTY JOE",312774,1646,8,0,0
"GOODNIGHT MIDSTREAM PERMIAN, LLC",315075,0,0,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GORDY OIL COMPANY",317150,48682,25285,4682,0
"GRAY, W. H. OPERATING",328276,346,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,1390,2211,0,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,68905,106330,68285,497
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GRENADIER ENERGY PARTNERS II,LLC",332472,280506,270930,5111,36
"GREYSTONE PETROLEUM, LLC",333762,364243,928338,5070,0
"GRIFFIN PETROLEUM COMPANY",333925,6963,1718,0,0
"GUIDON ENERGY MGMT SERVICES LLC",337328,176439,318306,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,0,0
"GUNN OIL COMPANY",339493,17718,0,0,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,1710,0,0,0
"H2O MIDSTREAM PERMIAN LLC",421542,0,0,0,0
"HABANERO OIL & GAS OPERATING,LLC",355651,0,0,0,0
"HAIMO OIL & GAS LLC",343095,12541,41059,0,0
"HALCON OPERATING CO., INC.",344412,1212672,3031733,287441,1825
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,205,0,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HALVEY ENERGY, LLC",347241,2804,0,0,0
"HAMM, RICHARD INC.",350120,874,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,2100,987,15972,0
"HANGER OIL, L.L.C.",353969,4638,9187,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,681,1252,0,0
"HANNATHON PETROLEUM, LLC",354954,746516,2738428,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,87,0,0,0
"HARKEY ENERGY INC.",357094,0,0,2358,0
"HARMONIA PET OPERATIONS, LLC",357480,6672,9829,0,0
"HARTER, RON",362923,73,0,0,0
"HARTOIL CORPORATION",362980,1107,0,0,0
"HEADINGTON ENERGY PARTNERS, LLC",370061,1183,1190,0,0
"HEISER, HARVEY",373539,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,311,0,0,0
"HENDERSON, BRYAN, CO.",375250,2306,1189,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,668,1509,0,0
"HENDRIX, JOHN H. CORPORATION",378256,382,5747,7025,5
"HENRY RESOURCES LLC",378535,1967040,2628490,0,0
"HERBIG OIL & GAS CO.",379646,4207,0,0,0
"HERITAGE GATHERING CORPORATION",379758,0,0,0,0
"HERITAGE STANDARD CORPORATION",379777,0,0,0,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,0,0,0,0
"HIBERNIA RESOURCES III, LLC",384006,0,0,0,0
"HIGH MOUNTAIN OIL & GAS",385576,1669,4670,387,0
"HIGH ROLLER WELLS, L.L.C.",385669,0,0,0,0
"HIGHPEAK ENERGY HOLDINGS, LLC",385826,5551,7478,0,0
"HILLIN, T. A.",388787,0,0,31606,100
"HILLSTONE DACO PERMIAN, LLC",388846,0,0,0,0
"HOME PETROLEUM CORP.",396852,384,1384,5882,141
"HOPEWELL OPERATING, INC.",399624,0,0,0,0
"HOPPER, HARLAN",399651,0,0,0,0
"HOPPER, THORNTON CO.",399652,0,0,0,0
"HORIZON RIDGE OIL COMPANY",400093,281,0,0,0
