"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2012 - Jan 2013"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BHP BILLITON PET(TXLA OP) CO",068596,0,0,0,0
"BIG ""6"" DRILLING COMPANY",069160,23626,15063,0,0
"BIG D ENERGY COMPANY",069344,5472,0,244360,0
"BIG LAKE J J OIL & GAS, INC.",069456,2426,1282,0,0
"BIG SHELL OIL & GAS, INC.",070376,9157,1116,0,0
"BIG STAR OIL & GAS, LLC",070445,493185,1405975,746,0
"BILLS, L. T.",070882,240,0,0,0
"BISHOP, D. L.",072480,1055,0,0,0
"BISON NATURAL GAS, LLC",072517,92,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKMUN FAMILY PARTNERS, L.P.",073230,0,0,0,0
"BLACKWELDER OIL",073331,7349,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,47838,411
"BLUCO PRODUCTION CO., INC.",076395,21095,445,0,0
"BLUE DUCK SWD, LLC",076722,0,0,0,0
"BLUE RIDGE RESOURCES, LLC",076782,26709,0,0,0
"BLUE RIVER INC.",076767,827,0,0,0
"BLUESTEM ENERGY HOLDINGS, LLC",076862,385293,1223315,0,0
"BMB OIL PRODUCERS",040654,1669,0,0,0
"BOAZ ENERGY, LLC",078034,1278,1098,0,0
"BOBCAT OPERATING",077686,0,0,0,0
"BOGE, INC.",078475,5100,0,0,0
"BOLD OPERATING, LLC",080352,0,0,0,0
"BOLGER OPERATING CO.",080388,25376,0,0,0
"BOPCO, L.P.",082967,655590,2850358,5033048,6768
"BOYD & MCWILLIAMS ENERGY GROUP",084545,11713,2580,0,0
"BOYD & MCWILLIAMS OPERATING, LLC",084751,35933,116671,13907,1149
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,377745,0
"BOYLES, L. S.",085311,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,28049,0
"BRAHANEY DRILLING CO.",088380,2817,5133,0,0
"BRAMMER ENGINEERING, INC.",088595,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,27921,29415,37747,183
"BREITBURN OPERATING L.P.",090732,313224,1351870,0,0
"BREYMAN PRODUCING, LLC",090869,4123,78,0,0
"BRIDWELL OIL CO.",092480,20692,6408,0,0
"BRIGHAM OIL & GAS, L.P.",092800,18404,29048,2765,374
"BRIGHT & CO.",093125,24508,49966,19001,158
"BRITANCO, L.L.C.",093620,0,0,9038,217
"BROCK, J.",095367,2563,0,16635,0
"BROKEN ARROW SWD, LLC",096532,0,0,0,0
"BROTHERTON PRODUCTION CO.",097484,35,0,0,0
"BROWER OIL & GAS CO., INC.",097494,0,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,4058,4670,31966,0
"BROWN, L.Z. RESIDUARY TRUST",100877,0,0,1213,0
"BROWNING OIL COMPANY, INC.",103088,58984,271353,118319,276
"BTA OIL PRODUCERS, LLC",041867,271525,581570,1219967,7590
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKSTAR PROPERTIES, LLC.",106346,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,10025,1353,3234,0
"BULLDOG OPERATING COMPANY",106508,29417,42967,0,0
"BURGUNDY OIL & GAS, INC.",108650,12858,21887,0,0
"BURK ROYALTY CO., LTD.",108799,127,0,0,0
"BURLESON PETROLEUM, INC.",109255,257198,908183,100641,211
"BURLINGTON RES O & G CO-MIDLAND",109336,1747885,6504896,2537367,34789
"BURNETT OIL CO., INC.",110016,36435,172831,317436,8300
"BURNS, GENE OIL & GAS",110660,23734,45366,20432,0
"BUSTAMANTE OIL COMPANY",112685,575,1983,733,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,25152,75319,0,0
"BVX OPERATING, INC.",117237,58639,272975,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYRD OPERATING COMPANY",118748,11125,46560,0,0
"C & F PETROLEUM, INC.",120089,0,0,0,0
"C & N OIL CO",120738,148,0,0,0
"C & S OPERATING",121055,92,0,0,0
"C OIL CO.",120736,787,0,0,0
"C. EDWARDS PETROLEUM, LLC",120172,0,0,0,0
"C. H. LEVENS, INC.",120504,33479,0,0,0
"CABAL ENERGY CORPORATION",121218,788,0,0,0
"CALLAHAN LAND COMPANY",123940,0,0,4734,0
"CALLON PETROLEUM OPERATING CO",124828,278613,378493,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,151518,148517,51974,693
"CAMPANA PETROLEUM COMPANY",127700,275,33603,5553,12
"CAMTERRA RESOURCES, INC.",129004,0,0,66843,1142
"CAPATAZ OPERATING, INC.",130354,3448,371,57525,178
"CAPITAN ENERGY, INCORPORATED",130061,2818,9111,52064,268
"CAPROCK EXPLORATION, INC.",130464,23545,31261,0,0
"CAPSTONE NATURAL RESOURCES, LLC",130539,12572,0,0,0
"CARDWELL OIL CORPORATION",130852,2219,702,0,0
"CARLOW CORP.",132340,4602,126609,86446,186
"CARRIZO (EAGLE FORD) LLC",135316,0,0,0,0
"CARRIZO OIL & GAS, INC.",135401,0,0,0,0
"CARRLAND OIL & GAS INC.",135810,1125,25984,0,0
"CARRUTH, CHRIS",135963,2096,2059,22219,0
"CASTLE GAP TRADER",139648,188,13,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAZA OPERATING, LLC",140624,20978,43162,0,0
"CELERO ENERGY II, LP",140904,6283,980,0,0
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CH-SEON INC.",142214,0,0,1277,0
"CHAMBERS, R. H. LLC",143549,1454,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,1545,16560,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,1571,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,417094,826346,3329042,660
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHESAPEAKE OPERATING, INC.",147715,3224581,9005709,11737356,11743
"CHEVRON KEYSTONE GAS STORAGE,LLC",147868,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,2105046,3889631,10051780,9131
"CHEVRON PIPE LINE COMPANY",148100,0,0,0,0
"CHEVRON U. S. A. INC.",148113,6872520,10514342,22383794,53057
"CHI OPERATING, INC.",148123,0,4070,0,0
"CHISOS OPERATING, INC.",149441,7068,3608,1402435,1088
"CHROMA OPERATING, INC.",153257,30623,32669,4204,0
"CIMAREX ENERGY CO.",153438,3535328,6685235,12043820,711298
"CIMAREX ENERGY CO. OF COLORADO",153429,1323071,3312599,827609,1478
"CIRCLE H OIL COMPANY",153656,7765,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,973,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1030092,912552,75634,1334
"CJ ENERGY, LLC",120559,0,0,0,0
"CLABBER HILL ROAD SWD, LLC",154786,0,0,0,0
"CLARK OIL CO.",157689,3971,0,0,0
"CLARK, JOHN M., INC.",157283,5578,43267,99176,1966
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,2313,0,0,0
"CLEAR WATER INC.",159643,19340,77491,0,0
"CLEARFORK PRODUCTION, LLC",159652,81557,0,0,0
"CLIDE OIL CORPORATION",160566,1441,13,0,0
"CML EXPLORATION, LLC",120648,54170,156734,34501,0
"COASTAL NEW MEXICO MGMT LLC",161636,49,1060,0,0
"COBALT OPERATING, LLC",162726,26356,0,0,0
"COBRA OIL & GAS CORPORATION",163000,1037629,2979843,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"CODY ENERGY LLC",164455,101489,248745,5443,0
"COG OPERATING LLC",166150,4496035,8842154,4914228,344653
"COMSTOCK OIL & GAS, LP",170040,796720,1373308,0,0
"CONCHO OILFIELD SERV & OPER CO.",170164,2151,0,0,0
"CONDOR OPERATING CO.",170450,49646,108056,12525,0
"CONE & PETREE OIL & GAS EXP. INC",170765,23867,1623,0,0
"CONOCOPHILLIPS COMPANY",172232,4609882,21213031,7122814,13976
"CONOCOPHILLIPS PIPE LINE COMPANY",172240,0,0,0,0
"COOK, KENNETH D. OPERATOR",174336,1089,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORKRAN ENERGY, LP",178457,922,9047,0,0
"CORMAN, JACK",178650,3306,0,0,0
"CORONA EXPLORATION, INC.",179330,0,0,0,0
"CORONA OPERATING, LLC",179345,78,0,0,0
"CORONADO MINERALS, LLC",179378,54573,0,0,0
"COVE PETROLEUM CORPORATION",182787,10956,19897,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CRAFT & CRAFT OIL COMPANY",186364,319,0,0,0
"CRAVEY, W. H.",186710,17,0,0,0
"CREGO EXPLORATION",188584,2028,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,9775,12159,0,0
"CRONE OIL COMPANY",190235,0,0,0,0
"CROSSFOOT OPERATING, LLC",190674,34559,0,0,160
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,2815864,8241671,0,0
"CRW CORPORATION",191626,4206,496,0,0
"CRYSTAL RIVER OIL & GAS LLC",191683,2336,1334,10028,0
"CST ENERGY",191811,867,3628,0,0
"CTL OIL & GAS CORPORATION",191826,436,2,0,0
"CUERVO, INC.",192030,17140,10329,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,12476,17523,0,0
CWOC,195818,0,0,0,0
"CYPRESS ENERGY PARTNERS-TX, LLC",195737,0,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DABB ENERGY COMPANY",196902,3741,49950,13064,0
"DAKOTA RESOURCES, INC. (I)",197416,50952,57983,48823,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DAN-MAR WELL SERVICING, INC.",198204,0,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARK WATER LLC",200541,1385,0,0,0
"DARKENS OIL & GAS INC.",200560,2209,0,0,0
"DARO PRODUCTION",200828,1880,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DEAN ENERGY, INC.",208872,9226,2513,0,0
"DESERT PRODUCTION, INC.",216556,13692,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,6223950,14781634,5546846,139019
"DEWEY PETROLEUM",216733,5534,0,0,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,10814,104586,27179,0
"DIAMONDBACK E&P LLC",217012,654804,1389708,0,0
"DINERO OPERATING COMPANY",220711,10628,14947,176466,32
"DISCOVERY OPERATING, INC.",220865,530190,946733,166003,4025
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,4234,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,41034,0,0,0
"DOMINION OPERATING, LLC",222287,0,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,17838,3055,0,0
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,15242,82230,0,0
"DRAKE OIL & GAS, LLC",227867,901,0,0,0
"DREHER, GEORGE R.",228060,2328,4420,0,0
"DRH PROPERTIES LLC",228160,5780,6765,0,0
"DSR OIL & GAS, INC.",196901,5069,8502,3012,0
"DUNCAN DRILLING CO.",232050,5748,0,0,0
"DURHAM, INC.",236330,13883,0,0,0
"DYAD PETROLEUM COMPANY",237520,50494,97617,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,626497,986053,31898,355
"EADO PRODUCTION, INC.",238528,7424,6764,0,0
"EAGLE ENERGY ACQUISITIONS LP",238357,80294,210423,0,0
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE ENERGY DEVELOPMENT CO",238360,177,0,0,0
"EAGLE ENERGY RESOURCES, LLC",238722,183,0,0,0
"EAGLE OIL & GAS CO.",238634,58487,107026,0,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,235467,935126,239076,342
"EARNEST PRODUCING CORPORATION",238708,5083,7537,109506,635
"EASTLAND OIL COMPANY, THE",239725,48162,24451,0,0
"EBENEZER OIL & GAS, LLC",239065,626,25,0,0
"EDDIE'S ROYALTIES, INC.",241728,548,781,0,0
"EDMAR COMPANY, L.L.C.",243289,19556,12893,10654,4
"EL JEFE OIL & GAS",250185,3844,0,0,0
"ELAND ENERGY, INC.",246565,0,0,0,0
"ELCO OIL & GAS",246620,419,0,0,0
"ELEMENT PETRO OPERATING II, LLC",247685,150552,76945,0,0
"ELEMENT PETROLEUM OPERATING, LLC",247680,3917,2100,0,0
"ELEPHANT OIL & GAS, LLC",247714,31129,85805,0,0
"ELITA, INC.",247723,0,0,135,0
"ELLISON LEASE OPERATING",249390,1138,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"EMPIRE OIL & GAS CO.",251440,355,75,0,0
"ENCANA OIL & GAS(USA) INC.",251691,0,0,0,0
"ENCORE ENERGY PARTNERS OPER LLC",251855,67503,65697,80187,344
"ENDEAVOR ENERGY RESOURCES L.P.",251726,8493330,19241521,3199907,37113
"ENERGEN RESOURCES CORPORATION",252002,10582068,15344043,118002,1729
"ENERGY EQUITY COMPANY",252009,0,0,0,0
"ENERQUEST OPERATING L.L.C.",252058,139,0,244932,0
"ENERVEST OPERATING, L.L.C.",252131,722000,1467647,2633,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,202969,584815,1354613,16556
"EREBUS ENERGY HOLDINGS LLC",253369,308,0,0,0
"ERIN OIL CO.",253366,0,0,0,0
"ESTANCIA OIL & GAS, LLC",254455,6146,0,0,0
"ETL HYDROCARBONS, INC.",255101,529,0,0,0
"EUREKA PROSPECTING COMPANY",255347,90733,360668,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,20189,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,1112,4509,156733,692
"EXL PETROLEUM, LP",256791,338680,514532,0,0
"EXPERT LUB/PUMP UNIT REPAIR SERV",257025,1532,0,0,0
"EXPRO ENGINEERING, INC.",257082,2450,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,5190301,9864924,120199,143
"FEI SHALE L.P.",264985,0,0,13587,0
"FENNO, TOM PROD.",265665,1206,0,0,0
"FIML NATURAL RESOURCES, LLC",268313,228268,656051,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY OPERATIONS, INC.",268601,3062,0,0,0
"FINLEY RESOURCES, INC.",268602,863586,702477,1203069,508
"FIREWHEEL OPERATING, LLC",268992,69344,175067,0,0
"FISHER OIL CO.",270500,9355,0,0,0
"FIVESTONES ENERGY LLC",271567,57115,130911,0,0
"FLINT HILLS RESOURCES ODESSA,LLC",273886,0,0,0,0
"FLINT HILLS RESOURCES, LP",273885,0,0,0,0
"FLOYD, TIMBER INC.",274426,2608,4121,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,2032,0,0,0
"FOREST OIL CORPORATION",275740,10868,80815,0,0
"FORGE ENERGY, LLC",276868,274614,117092,0,0
"FORTUNE RESOURCES LLC",278755,0,0,1403,0
"FOSSIL ROCK RESOURCES, INC.",278843,40008,31196,974,0
"FOUR C OIL & GAS CORP.",280588,53029,110791,120628,1571
"FOUR STAR OIL AND GAS COMPANY",280606,0,0,3965659,0
"FREEDOM ENERGY, INC.",285084,2306,43391,100639,0
"FREEMAN OIL CO",285120,490,0,0,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,3272,12098,0,0
"FULLER PRODUCTION, INC.",288587,8383,27037,0,0
"FURR, ROY ESTATE OF",291595,0,0,7329,0
"G & C ENERGY CO.",291799,581,1355,0,0
"G P II ENERGY, INC.",292232,113955,193951,8488,464
"G. & K. OIL COMPANY",292189,1146,2050,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,0,0,0,0
"GARNER'S WELL SERVICE LLC",295027,36,0,0,0
"GENESIS EXPLORATION LLC",300193,2268,8500,0,0
"GIEBEL PETROLEUM LTD.",304280,0,0,41924,0
"GILLEY, SAM D.",306100,0,0,0,0
"GLOBE ENERGY SERVICES, L.L.C.",310454,0,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,138946,0
"GOLDEN SPECIALTIES OIL & GAS",313070,5546,0,0,0
"GOLDEN, MARTY JOE",312774,5352,286,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRACE OPERATING, INC.",319527,76,0,0,0
"GRAND FALLS SYNDICATE O & G, LLC",324727,1482,0,0,0
"GRAY, BRYAN INC.",326495,5926,9212,0,0
"GRAY, W. H. OPERATING",328276,764,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,4160,11633,0,0
"GREAT WESTERN DRILLING COMPANY",328780,195997,285944,149212,1067
"GREEN, ROY W. OIL & GAS",331060,2,0,0,0
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GREKA AM, INC",332477,0,0,0,0
"GREYSTONE OIL & GAS, LLP",333767,46508,22159,19573,0
"GRIFFIN PETROLEUM COMPANY",333925,42232,19200,4643,0
"GUADALUPE PROPERTIES, LLC",337133,5808,31268,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,834,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,9657,0,0,0
"H & B WATER HAULERS",340099,0,0,0,0
"H & M RESOURCES, LLC",341514,78291,193486,0,0
"H & W OIL COMPANY, INCORPORATED",339773,6307,0,0,0
"H&B ENERGY SERVICES LLC",339990,0,0,0,0
"H&M PRODUCTION, INC.",341412,713,0,0,0
"HADAWAY CONSULT AND ENGINEER,LLC",342392,61024,298352,0,0
"HAGGERTON, TERRY",342752,5975,0,0,0
"HALCON RESOURCES OPERATING, INC.",344425,0,0,0,0
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,2230,5626,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HAMM, RICHARD INC.",350120,3824,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,8704,55461,60646,347
"HANKAMER, CURTIS CORPORATION,THE",354081,1268,6672,0,0
"HANNATHON PETROLEUM, LLC",354954,219129,543029,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,119,0,0,0
"HARKEY ENERGY INC.",357094,0,0,15768,0
"HARTER, RON",362923,155,1274,0,0
"HARTOIL CORPORATION",362980,6796,0,0,0
"HEISER, HARVEY",373539,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,6286,33,0,0
"HENDERSON, BRYAN, CO.",375250,4934,3056,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,21,0,0,0
"HENDRIX, JOHN H. CORPORATION",378256,479,8620,28326,58
"HENRY RESOURCES LLC",378535,2631841,4935144,0,0
"HEP OIL GP, LLC",379552,0,0,0,0
"HERBIG OIL & GAS CO.",379646,10170,0,0,0
"HERITAGE GATHERING CORPORATION",379758,0,0,0,0
"HERITAGE STANDARD CORPORATION",379777,0,0,495746,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,1108,0,0,0
"HIBERNIA RESOURCES, LLC",384012,116131,298065,0,0
"HIGH SIERRA WATER SERVICES, LLC",385638,0,0,0,0
"HIGH SKY PARTNERS LLC",385767,2045,3248,0,0
"HIGHMOUNT EXPL & PROD TEXAS LLC",385842,7537,10833,0,0
"HILLIN, T. A.",388787,0,0,75800,164
"HILLIN-SIMON OIL COMPANY",388776,0,0,0,0
"HODGES OIL & GAS",390832,10380,0,0,0
"HOME PETROLEUM CORP.",396852,173,0,0,0
"HOPEWELL OPERATING, INC.",399624,1946,6253,2244,24
"HOPKINS, T. M. OPERATING CO.",399641,3908,3946,0,0
"HOPPER, HARLAN",399651,0,0,0,0
"HOPPER, THORNTON CO.",399652,0,0,0,0
"HRB OPERATING COMPANY, INC.",407764,1409,0,0,0
"HUGHES, GARY OIL CO.",411976,1493,0,0,0
"HUNT OIL COMPANY",416330,228133,306975,1116445,1299
"HUNTINGTON ENERGY, L.L.C.",419291,84489,173339,85040,36
"HURST OIL & GAS, INC.",420220,4902,39,0,0
"HYBRID OPERATING, INCORPORATED",421128,9857,1906,0,0
"HYDRO WASTE CORP.",421168,43,0,0,0
"HYQUEST ENERGY, INC.",421495,2907,1500,0,0
