"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2017 - Jan 2018"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ATLANTIC RESOURCES COMPANY, LLC",036555,107942,135061,6084295,354306
"ATLAS ENERGY CORPORATION (DEL.)",036574,0,0,0,0
"ATLAS OPERATING LLC",036587,22667,0,0,0
"ATOKA OPERATING PERMIAN, LLC",036636,61496,362754,57577,4
"ATOKA OPERATING, INC.",036606,375,0,78715,478
"ATROPOS EXPLORATION COMPANY",036618,9100,42427,0,0
"ATROPOS PRODUCTION CORPORATION",036617,5285,153627,320371,1398
"AUTOMATED OIL PRODUCTION, INC.",037750,0,0,0,0
"AUTUMN ENERGY LLC",037869,25,0,0,0
"AUTUMN ENERGY OPERATING",037871,7,0,0,0
"AVAD OPERATING, LLC",037877,43169,9476,0,0
"AVIGHNA ENERGY INC",038705,507,0,0,0
"AVRA OIL COMPANY",038723,15413,26232,0,0
"AXIA ENERGY II, LLC",039132,8287,9048,0,0
"B & B ENERGY",039763,0,0,0,0
"B & B ENERGY (I)",039783,0,0,0,0
"B & R OIL, INC.",041156,4631,31420,3456,0
"B-B PRODUCTION",040138,0,0,0,0
"B. B. & C.",039890,0,0,0,0
"BAKER ATLAS",044343,0,0,0,0
"BAKER OPERATING, INC.",046623,62373,65742,17413,0
"BAKER RESOURCES",044365,0,0,48501,188
"BALD EAGLE OPERATING INC.",047200,875,7831,5815,742
"BAM PERMIAN OPERATING, LLC",048351,98164,582842,0,0
"BARNETT ENERGY, INC.",051290,3974,4131,0,0
"BARNHART CO.",052210,0,0,22489,0
"BARROW PETROLEUM LLC",053314,648,1677,0,0
"BASA RESOURCES, INC.",053974,373292,64191,0,0
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BASIN ENGINEERING-TEXAS LLC",054378,1181,0,0,0
"BASIN WELL SERVICE OF ODESSA,INC",054618,616,0,80200,132
"BASS PETROLEUM, INC",054836,3351,0,0,0
"BATIE, PATRICIA",056310,577,0,0,0
"BAXTER, D. B. INC.",056550,2603,909,0,0
"BAY TAN OPERATING, LP",057938,1670,0,0,0
"BAYLOR OPERATING, LLC",058832,16367,9611,30154,0
"BC OPERATING, INC.",058893,46195,336151,157301,0
"BEACH EXPLORATION, INC.",058915,31313,42804,0,0
"BEACH OIL & GAS, INC.",058921,55,0,0,0
"BEASLEY, KENNETH",060210,876,0,0,0
"BEBCO PARTS INDUSTRIES, INC.",061035,0,0,0,0
"BECT OPERATING, LLC",061554,58,0,0,0
"BELL ENERGY",062775,1908,0,0,0
"BELL, CODY, JR.",062790,776,0,0,0
"BELLOWS OPERATING CO., L. C.",063857,0,0,0,0
"BENNETT, R. C., COMPANY",065324,449,21134,65056,739
"BEREN CORPORATION",066750,2363,5767,0,0
"BERKSHIRE OPERATING, LLC",067572,1428,0,0,0
"BERRY ENERGY COMPANIES",068144,1308,0,0,0
"BEST EQUIPMENT",068283,2608,0,0,0
"BESTO OIL & GAS, INC.",068301,256,976,0,0
"BETTIS, BOYLE & STOVALL",068360,30292,68986,0,0
"BHP BILLITON PET(TXLA OP) CO",068596,843774,3557159,39566860,5900720
"BIG ""6"" DRILLING COMPANY",069160,12612,4253,0,0
"BIG D ENERGY COMPANY",069344,1545,0,135400,0
"BIG STAR OIL & GAS, LLC",070445,3640,4760,109,0
"BILLS, L. T.",070882,0,0,0,0
"BISON EXPLORATION DRILLING 1, LP",072515,0,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BJG OPERATING COMPANY",040810,11501,0,0,0
"BLACK MOUNTAIN OIL & GAS II LLC",072691,272,19191,89397,593
"BLACK MOUNTAIN OPERATING LLC",072756,35,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKBEARD OPERATING, LLC",073056,691914,1686526,241157,2011
"BLACKMUN FAMILY PARTNERS, L.P.",073230,0,0,0,0
"BLACKWELDER OIL",073331,5929,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,46236,544
"BLUCO PRODUCTION CO., INC.",076395,18051,65,0,0
"BLUE DARTER ENERGY, LLC",076743,48,0,3546,0
"BLUE DUCK SWD, LLC",076722,0,0,0,0
"BLUESTONE NATURAL RES. II, LLC",076861,179310,524478,6838,0
"BMB OIL PRODUCERS",040654,0,0,0,0
"BMB OIL PRODUCERS LLC",040635,0,0,0,0
"BMD MARTIN LLC",040642,0,0,0,0
"BMD WEST GLASSCOCK LLC",040803,0,0,0,0
"BOAZ ENERGY II OPERATING, LLC",078032,82316,333905,18713,130
"BOBCAT OPERATING",077686,0,0,0,0
"BOFIN, LLC",078386,6582,0,0,0
"BOGE, INC.",078475,4577,0,0,0
"BOLD OPERATING, LLC",080352,566758,835991,0,0
"BOLDING ENERGY, LLC",080199,6199,49312,2690,0
"BOLGER OPERATING CO.",080388,15601,0,0,0
"BOPCO, L.P.",082967,290649,621820,2478535,2719
"BOYD & MCWILLIAMS ENERGY GROUP",084545,5024,3246,0,0
"BOYD & MCWILLIAMS OPERATING, LLC",084751,764888,1082153,0,0
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,484856,0
"BOYLES, L. S.",085311,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,24303,0
"BRAMMER ENGINEERING, INC.",088595,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,12657,10475,24739,97
"BREITBURN OPERATING L.P.",090732,1675161,5870827,673348,3867
"BRIDWELL OIL CO.",092480,18646,16305,0,0
"BRIGHAM RESOURCES OPERATING, LLC",092850,331348,512424,3959,1
"BRINE & FLUIDS OF PECOS, LLC",093393,0,0,0,0
"BRITANCO, L.L.C.",093620,0,0,8726,23
"BROCK, J.",095367,0,0,0,0
"BRODY OIL & GAS SERVICES, INC.",096265,1745,1699,0,0
"BROTHERTON PRODUCTION CO.",097484,0,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,2357,3720,29450,0
"BROWN, OLIVER OIL",101454,21910,12258,0,0
"BROWNING OIL COMPANY, INC.",103088,7188,80913,959,0
"BTA OIL PRODUCERS, LLC",041867,800743,2218125,4660695,971897
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKHORN-N-DEEP, LLC",105993,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,3957,0,0,0
"BURGUNDY OIL & GAS, INC.",108650,14428,12045,0,0
"BURLESON PETROLEUM, INC.",109255,160115,871334,55059,341
"BURLINGTON RES O & G CO-MIDLAND",109336,1452738,6811904,2251901,22007
"BURNETT OIL CO., INC.",110016,127236,313417,91626,1729
"BURNS, GENE OIL & GAS",110660,10602,16213,856,0
"BUSTAMANTE OIL COMPANY",112685,2971,5104,435,0
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,14771,51079,0,0
"BVX OPERATING, INC.",117237,15099,143627,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYNG ENERGY GROUP, INC.",118732,0,0,0,0
"BYRD OPERATING COMPANY",118748,1816,1267,0,0
"C & N OIL CO",120738,0,0,0,0
"C & S OPERATING",121055,0,0,0,0
"C OIL CO.",120736,102,0,0,0
"C&J ENERGY SERVICES",120531,78,0,0,0
"C. EDWARDS PETROLEUM, LLC",120172,0,0,0,0
"C. H. LEVENS, INC.",120504,28801,0,0,0
"CAB RESOURCES, LLC",121214,845,0,0,0
"CABAL ENERGY CORPORATION",121218,566,0,0,0
"CABOT OIL & GAS CORPORATION",121700,0,0,0,0
"CAIRD OPERATING, LLC",123132,56371,423714,0,0
"CALLAHAN LAND COMPANY",123940,1053,0,4040,0
"CALLON PETROLEUM OPERATING CO",124828,9644770,13264820,514,105
"CAMBRIAN MANAGEMENT, LTD.",126758,254751,321281,33246,272
"CAMERON EXPLORATION, INC.",126996,0,0,77,0
"CAMPANA PETROLEUM COMPANY",127700,0,0,908,0
"CAMTERRA RESOURCES, INC.",129004,0,0,29574,0
"CANNON-BALL ENERGY, LLC",129203,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,2649,0,0,0
"CAPITAN ENERGY, INCORPORATED",130061,0,0,19749038,2205244
"CAPROCK EXPLORATION, INC.",130464,15978,11177,0,0
"CAPROCK FIELD SERVICES LLC",130483,0,0,0,0
"CAPSTONE NATURAL RES II, LLC",130550,160047,341307,0,0
"CARDWELL OIL CORPORATION",130852,3921,0,0,0
"CARLOW CORP.",132340,1922,60024,42803,0
"CAROIL, LLC",133005,6207,0,0,0
"CARRIZO (PERMIAN) LLC",135317,1972512,12101757,3793795,405103
"CARRLAND OIL & GAS INC.",135810,3477,1172,0,0
"CARRUTH OIL & GAS, LLC",135967,153,246,3007,0
"CARRUTH, CHRIS",135963,723,1565,15261,0
"CASTLE GAP TRADER",139648,0,0,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAVALCADE OPERATING COMPANY LLC",140522,7023,16579,1495,277
"CAZADOR OPERATING, LLC",140633,14264,36840,0,0
"CENTENNIAL RESOURCE PROD, LLC",141077,8727456,22602421,8463772,987558
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CHAMBERS, R. H. LLC",143549,1177,0,0,0
"CHAMPION LONE STAR OPERATING,LLC",143582,163946,132792,0,0
"CHAMPLIN EXPLORATION, INC.",143578,1137,13715,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,1534,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,0,0,0,0
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHARGER SHALE OIL OPERATING, LLC",146364,0,0,0,0
"CHESAPEAKE OPERATING, L.L.C.",147699,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,1481040,2950461,5997418,3405
"CHEVRON U. S. A. INC.",148113,15514965,34894100,27780568,975192
"CHI OPERATING, INC.",148123,0,0,0,0
"CHISOS OPERATING, INC.",149441,5355,4515,1032103,600
"CHISOS, LTD.",149421,17000,40595,0,0
"CHOLLA PETROLEUM, INC.",150683,28817,15096,0,0
"CIMAREX ENERGY CO.",153438,4556501,13239663,135089139,13859639
"CIMAREX ENERGY CO. OF COLORADO",153429,561133,1331175,488521,0
"CINNABAR OPERATING, LLC",153510,235747,409443,66109,0
"CIRCLE H OIL COMPANY",153656,31797,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,711,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1216140,710610,55163,129
"CJRW OIL & GAS",120503,1624,0,0,0
"CLARK OIL CO.",157689,1636,0,0,0
"CLARK, JOHN M., INC.",157283,4196,16031,74212,522
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,2252,0,0,0
"CLEAR BROOKE RANCHES, LLC",159376,423,0,0,0
"CLEAR FORK, INCORPORATED",159500,441,0,0,0
"CLEAR WATER INC.",159643,29442,85003,19512,520
"CLEARFORK PRODUCTION, LLC",159652,18146,22694,0,0
"CML EXPLORATION, LLC",120648,31819,64744,35376,20
"COASTAL NEW MEXICO MGMT LLC",161636,0,0,0,0
"COBALT OPERATING, LLC",162726,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,7202,1631,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"COG OPERATING LLC",166150,21112690,50261974,38370002,2614778
"COLGATE OPERATING, LLC",167327,250649,819605,61139,204
"COMMONWEALTH ROYALTY, LLC",169721,432,0,0,0
"COMSTOCK ENERGY, LLC",170037,1713,831,187,0
"CONCHO OILFIELD SERV & OPER CO.",170164,817,0,0,0
"CONDOR OPERATING COMPANY, LLC",170480,28469,64905,357,0
"CONE & PETREE OIL & GAS EXP. INC",170765,9890,3469,0,0
"CONOCOPHILLIPS COMPANY",172232,4314230,20827263,14689622,1322369
"CONVERT OPERATING, LLC",173992,1651,7823,14389,109
"COOK, KENNETH D. OPERATOR",174336,925,0,0,0
"COOPER OIL & GAS, LLC",175118,10259,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORMAN, JACK",178650,2057,0,0,0
"CORNERSTONE O&G OPERATIONS, LLC",179256,0,0,0,0
"CORONA EXPLORATION, INC.",179330,0,0,0,0
"CORONA OPERATING, LLC",179345,0,0,0,0
"COVE PETROLEUM CORPORATION",182787,5682,7365,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CPX II OPERATING, LLC",186311,0,0,538106,90938
"CR3 OPERATING COMPANY, L.L.C.",186355,0,0,0,0
"CRAFT & CRAFT OIL COMPANY",186364,250,0,0,0
"CRAZY HORSE TEXAS SWD LLC",120799,0,0,0,0
"CREGO EXPLORATION",188584,1342,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,6612,2454,0,0
"CRIMSON EXPLORATION OPER., INC.",190005,400732,745888,0,0
"CROSS TIMBERS ENERGY, LLC",190469,207093,104499,0,0
"CROSSFOOT OPERATING, LLC",190674,0,0,0,0
"CROSSING ROCKS ENERGY, LLC",190657,63372,353692,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,8061588,23038278,50448,1651
"CST ENERGY",191811,89,0,0,0
"CTL OIL & GAS CORPORATION",191826,597,1,0,0
"CUERVO, INC.",192030,20928,8508,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,8192,14694,0,0
"CWO, INC.",195784,0,0,0,0
CWOC,195818,0,0,0,0
"CYPRESS ENERGY PARTNERS-TX, LLC",195737,0,0,0,0
"D & H PRODUCTION, INC.",196196,2132,3052,0,0
"D & V OIL CO., LP",196897,6146,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DACO OPERATING, LLC",196936,0,0,0,0
"DACO, INC.",196940,0,0,5146,0
"DAKOTA RESOURCES, INC. (I)",197416,13484,25219,35066,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARKENS OIL & GAS INC.",200560,3622,15777,38833,1544
"DBM WATER SERVICES, LLC",195777,0,0,0,0
"DC DISPOSAL SYSTEMS, LLC",196077,0,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,0,0,0,0
"DE OPERATING LLC",216567,149114,555816,10119,305
"DE3 OPERATING LLC",518310,30428,132594,40687,666
"DEAN ENERGY, INC.",208872,6753,0,0,0
"DELTA OIL & GAS LTD.",213703,5108,11215,0,0
"DENTON RESOURCES LLC",216427,14716,0,0,0
"DESERT PRODUCTION, INC.",216556,9962,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,1446437,5396598,2780527,68435
"DEWEY PETROLEUM",216733,8619,11729,3366,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,11171,123276,36512,0
"DIAMONDBACK E&P LLC",217012,26657643,37495807,678638,40
"DINERO OPERATING COMPANY",220711,8459,3431,0,0
"DISCOVERY NATURAL RESOURCES LLC",220855,418344,2321181,0,0
"DISCOVERY OPERATING, INC.",220865,900666,2088180,37195,481
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,408,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,21928,0,0,0
"DOMINION OPERATING, LLC",222287,837,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,0,0,7548,0
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,29623,30901,0,0
"DRAKE OIL & GAS, LLC",227867,1040,0,0,0
"DREHER, GEORGE R.",228060,608,379,0,0
"DRY COUNTRY INVESTMENTS, INC.",229362,0,0,0,0
"DSR OIL & GAS, INC.",196901,4002,2200,13,0
"DUNCAN DRILLING CO.",232050,5821,0,0,0
"DYAD PETROLEUM COMPANY",237520,7975,10527,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,26229,26641,10102,254
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE ENERGY RESOURCES, LLC",238722,792,0,0,0
"EARNEST PRODUCING CORPORATION",238708,2874,546,36294,301
"EASTLAND OIL COMPANY, THE",239725,16623,19542,0,0
"ECOSERV ENVIRONMENTAL SVCS, LLC",241411,0,0,0,0
"EDDIE'S ROYALTIES, INC.",241728,162,0,0,0
"EDMAR COMPANY, L.L.C.",243289,0,0,0,0
"EL JEFE OIL AND GAS, LLC",250181,3279,0,0,0
"ELAND ENERGY, INC.",246565,131599,576663,0,0
"ELEMENT PETROLEUM OP III, LLC",247675,66976,40643,0,0
"ELEVATION RESOURCES LLC",247756,843487,3706914,2534371,222844
"ELK MEADOWS RESOURCES LLC",247759,20249,0,0,0
"ELK RIVER RESOURCES, LLC",247760,116536,119081,2370,0
"ELLISON LEASE OPERATING",249390,826,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,19489515,49355775,191065,11858
"ENDEAVOR ENERGY RESOURCES L.P.",251726,10530578,18684004,644000,18066
"ENDURING RESOURCES, LLC",252014,1713,3313,0,0
"ENERGEN RESOURCES CORPORATION",252002,23009273,72338011,135433,731
"ENERGY HUNTER RESOURCES, INC.",252033,0,0,0,0
"ENERGY OPS, LLC",251851,0,0,0,0
"ENERGY TRANSFER COMPANY",252017,0,0,0,0
"ENERGYQUEST II, LLC",252020,232971,191512,44510,782
"ENERQUEST OPERATING L.L.C.",252058,0,0,159833,0
"ENERVEST OPERATING, L.L.C.",252131,4991,11293,0,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"ENWATER OPERATING, LLC",253115,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,12197678,36894558,29634447,3969130
"EPI OPERATING, INC.",253108,1258,0,0,0
"EQT PRODUCTION TEXAS, LLC",253406,240664,5101251,1433033,13544
"ERNMAR INVESTMENTS, INC.",253489,5375,0,0,0
"ESTANCIA OIL & GAS, LLC",254455,5860,0,0,0
"ETC FIELD SERVICES LLC",255074,0,0,0,0
"ETF OPERATING, LLC",254898,656,10047,0,0
"EUREKA PROSPECTING COMPANY",255347,74388,427640,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,19881,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,110,1276,93955,563
"EXL PETROLEUM OPERATING INC.",256795,1796273,3856359,0,0
"EXL PETROLEUM, LP",256791,7904,52968,0,0
"EXPRO ENGINEERING, INC.",257082,2437,0,0,0
"EXTEX OPERATING COMPANY",257062,0,0,0,0
"FALFURRIAS OPERATING COMPANY,LLC",260555,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,4112551,16570240,104085,478
"FDL OPERATING, LLC",263924,1752276,10321700,63098,1149
"FELIX ENERGY HOLDINGS II, LLC",265322,2555864,4181256,48438,6
"FELIX WATER, LLC",265326,0,0,0,0
"FENNO, TOM PROD.",265665,867,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,5450,14493,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY RESOURCES, INC.",268602,36622,24155,792896,42
"FIREWHEEL OPERATING, LLC",268992,49240,416914,0,0
"FIVESTONES ENERGY LLC",271567,99598,288939,0,0
"FLAMINGO OPERATING, LLC",271635,11956,8657,721,67
"FLOYD, TIMBER INC.",274426,292,44,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,1626,0,0,0
"FORGE ENERGY, LLC",276868,1661334,2482162,304369,700
"FOUNDATION ENERGY MANAGEMENT LLC",280875,50959,120,0,0
"FOUNDERS OIL & GAS OPERATING,LLC",280640,201733,765963,0,0
"FOUR C OIL & GAS CORP.",280588,41457,56344,77978,585
"FOUR CORNERS PETROLEUM II, LLC",280571,3092201,1041287,152759,0
"FOUR STAR OIL & GAS COMPANY",280632,0,0,2648173,0
"FREEDOM ENERGY, INC.",285084,994,40810,335,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FULCRUM DELAWARE WATER RES, LLC",288546,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,2296,7115,0,0
"FULLER PRODUCTION, INC.",288587,1037,0,0,0
"G & C ENERGY CO.",291799,0,0,0,0
"G P II ENERGY, INC.",292232,33570,63708,0,349
"GARNER'S WELL SERVICE LLC",295027,0,0,0,0
"GARRD OIL COMPANY LLC",295079,1668,2169,929,0
"GARY PERMIAN, LLC",296347,1528,5668,22622,0
"GENESIS EXPLORATION LLC",300193,1004,704,0,0
"GIABRO LLC",302587,268,0,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,141,0,0,0
"GLOSSOP OIL & GAS, LLC",310719,0,0,2413,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,53614,0
"GOLDEN OIL AND RANCH, LLC",313051,1328,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,2170,0,0,0
"GOLDEN, MARTY JOE",312774,3156,637,0,0
"GOODNIGHT MIDSTREAM PERMIAN, LLC",315075,0,0,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GORDY OIL COMPANY",317150,0,0,10306,0
"GRAY, W. H. OPERATING",328276,914,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,2952,3895,0,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,122009,201929,125596,643
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GRENADIER ENERGY PARTNERS II,LLC",332472,216483,147118,7827,114
"GREYSTONE PETROLEUM, LLC",333762,425324,1149528,0,0
"GRIFFIN PETROLEUM COMPANY",333925,17594,3162,0,0
"GUIDON ENERGY MGMT SERVICES LLC",337328,365692,708578,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,40,0
"GUNN OIL COMPANY",339493,27421,9571,0,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,7125,0,0,0
"H2O MIDSTREAM PERMIAN LLC",421542,0,0,0,0
"HABANERO OIL & GAS OPERATING,LLC",355651,0,0,0,0
"HADAWAY CONSULT AND ENGINEER,LLC",342392,11886,6827,0,0
"HAGGERTON, TERRY",342752,425,0,0,0
"HAIMO OIL & GAS LLC",343095,22314,84313,0,0
"HALCON OPERATING CO., INC.",344412,1378697,2755621,67773,150
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,643,0,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HALVEY ENERGY, LLC",347241,5152,0,0,0
"HAMM, RICHARD INC.",350120,2028,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,2560,8671,35798,5
"HANGER OIL, L.L.C.",353969,8193,15272,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,1300,2670,0,0
"HANNATHON PETROLEUM, LLC",354954,1288200,5246025,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,365,0,0,0
"HARKEY ENERGY INC.",357094,0,0,7667,0
"HARMONIA PET OPERATIONS, LLC",357480,38630,61514,0,0
"HARMONIA PETROLEUM CORPORATION",357502,0,0,0,0
