"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2002 - Jan 2003"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BLANCO OIL CO.",074900,48230,58267,0,0
"BLUCO PRODUCTION CO., INC.",076395,30794,455,0,0
"BLUE RIDGE RESOURCES, LLC",076782,818,0,0,0
"BLUE RIVER INC.",076767,3516,0,0,0
"BLUE STAR OPERATING COMPANY",076772,3655,10206,231498,6935
"BMB OIL PRODUCERS",040654,3731,0,0,0
"BOBCAT OPERATING",077686,0,0,0,0
"BOLAND OIL & GAS",080186,0,0,0,0
"BOLGER OPERATING CO.",080388,31815,0,0,0
"BOLTE, ROBERSON & KOENIG",081428,2158,13,0,0
"BOMAR OPERATING CO., LC",081512,80,0,0,0
"BORDERLINE OPERATING CORP.",082999,1437,7737,0,0
"BOYD & MCWILLIAMS ENERGY GROUP",084545,6382,8866,0,0
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,0,0
"BOYD, FOY MANAGEMENT CORP.",084630,0,0,20524,6
"BOYLES, L. S.",085311,3806,13,0,0
"BP AMERICA PRODUCTION COMPANY",040798,2986934,43841169,5491079,34621
"BP PROD. CORP.",085370,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,53049,0
"BRAHANEY DRILLING CO.",088380,9004,9436,0,0
"BRANDENBURG BROS. OIL & GRAVEL",088622,0,0,0,0
"BRAWLEY OIL CO",089913,4609,4967,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,73603,205515,293974,20
"BRIGHAM OIL & GAS, L.P.",092800,23061,140348,0,0
"BRIGHT & CO.",093125,105078,156765,10191,3
"BRISITA ENERGY CORPORATION",093554,12659,72564,0,0
"BRITANCO, L.L.C.",093620,0,0,12704,0
"BROADWAY OPERATING COMPANY INC.",094871,9105,0,0,0
"BROCK, J.",095367,4073,4209,21187,0
"BROTHERS PRODUCTION COMPANY INC.",097478,159791,120558,86188,107
"BROTHERTON PRODUCTION CO.",097484,16,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,11844,24226,97696,0
"BROWN, L.Z. RESIDUARY TRUST",100877,0,0,8681,0
"BROWN, OLIVER OIL",101454,263,0,0,0
"BROWN, TOM INC.",102550,104538,508980,22547,4
"BRYANS, LEONARD",104277,0,0,0,0
"BTA OIL PRODUCERS",041860,528644,1220710,3282035,21216
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKEYE ENERGY, INC.",105970,5600,2772,0,0
"BULLDOG OPERATING COMPANY",106508,6391,34978,0,0
"BURGUNDY OIL & GAS, INC.",108650,14502,37249,0,0
"BURKHOLDER, TERRY L., INC.",109160,1561,3014,0,0
"BURLESON, LEWIS B. INC.",109295,185523,217756,158324,0
"BURLINGTON RES O & G CO-MIDLAND",109336,2411434,7351293,5632664,42238
"BURLINGTON RES O&G CO-PERMIAN",109334,203545,347931,1232027,7
"BURLINGTON RESOURCES O & G CO LP",109333,0,0,0,0
"BURNETT OIL CO., INC.",110016,34660,196429,267912,758
"BURNS, GENE OIL & GAS",110660,9020,27165,0,0
"BUSTAMANTE OIL CO",112691,1786,12067,1579,0
"BUTLER, C. D.",113270,2607,57,0,0
"BUTLER, KEVIN O.",114040,0,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,4833,10,100,93
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYRD OPERATING COMPANY",118748,22057,80348,0,0
"BYRNE, ROBERT E.",119805,1965,1196,0,0
"C & C SYSTEMS, INC.",119982,0,0,0,0
"C & G PETROLEUM, INC.",120140,6667,0,0,0
"C & N OIL CO",120738,1351,0,0,0
"C & S OIL COMPANY",121040,2812,338,0,0
"C OIL CO.",120736,676,435,0,0
"C ROSE OIL CO.",120791,7392,4075,0,0
"CABLE TOOL DRILLING CO. (1)",121379,10,0,0,0
"CAGLE, R. R. OIL ACCOUNT",122700,733,3640,0,0
"CAL-TEX NATURAL GAS CORP.",125965,0,0,0,0
"CALLEY, BOB",124700,11251,26,0,0
"CAMBRIAN MANAGEMENT LTD",126764,202612,178079,28926,520
"CAMPANA PETROLEUM COMPANY",127700,3331,102660,0,0
"CAMTERRA RESOURCES, INC.",129004,0,0,74213,2332
"CANDELERO OIL & GAS COMPANY",129009,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,7697,6860,88326,237
"CAPITAN ENERGY, INCORPORATED",130061,0,0,0,0
"CAPROCK EXPLORATION, INC.",130464,16403,29596,0,0
"CAPROCK OPERATING, INC.",130482,54608,9697,8057,0
"CARAWAY OPERATING CO.",130690,491,4505,0,0
"CARDINAL SHARES, INC.",130829,319,3153,1027,0
"CARDWELL OIL CORPORATION",130852,2429,0,0,0
"CARLOW CORP.",132340,34138,102882,0,0
"CARPENTER SERVICES, LTD. CO.",134447,0,0,0,0
"CARRUTH, CHRIS",135963,2560,2642,34817,0
"CASHION, LYLE, COMPANY",139575,7570,13,0,0
"CASPER OIL & GAS",139585,382,0,0,0
"CASTLE EXPLORATION COMPANY, INC",139646,0,0,0,0
"CASTLE GAP TRADES",139647,352,12,0,0
"CATES OIL & GAS",139911,0,0,0,0
"CATOCON, INC.",139999,727,13,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CDK OIL CO.",140605,0,0,0,0
"CELERO ENERGY, L.P.",140903,0,0,2413,0
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CENTRAL DRILLING COMPANY, USA",141207,3766,6631,0,0
"CENTRAL TEXAS OPERATING, INC.",141255,5720,18039,0,0
"CENTURION GAS CORPORATION",141515,429,0,47579,0
"CEX OPERATING COMPANY",142192,2441,1349,0,0
"CHALK, OTIS, ESTATE",142290,16706,0,0,0
"CHAMBERS OPERATING, INC.",142637,22458,47,0,0
"CHAMPION EXPLORATION CORP",143557,0,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,2708,15296,0,0
"CHANCE PROPERTIES CO.",144184,1851,593,0,0
"CHANEY OIL COMPANY",144386,2889,52,0,0
"CHAPARRAL (USA) ENERGY, INC.",144597,71894,101834,714245,11740
"CHAPARRAL ENERGY, L.L.C.",144535,32523,48267,338020,5802
"CHAPEL RESOURCES, INC.",145519,3202,39,0,0
"CHARTER PETROLEUM COMPANY",146680,2212,3131,0,0
"CHASE AVENUE CORPORATION, THE",146673,0,0,4961,461
"CHESAPEAKE OPERATING, INC.",147715,6105,0,74604,195
"CHEVRON PIPE LINE COMPANY",148100,0,0,0,0
"CHEVRON U. S. A. INC.",148113,9608887,17440256,54082285,132036
"CHI OPERATING, INC.",148123,6717,25042,0,0
"CHISOS OPERATING, INC.",149441,11365,5422,2387881,1991
"CHUZA OPERATING",153372,2,0,0,0
"CIMAREX ENERGY CO.",153438,8670,62439,2933965,168
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1341220,1760000,176627,1305
"CLARK, JOHN M., INC.",157283,9153,70086,183270,1736
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,651,26,0,0
"CLAYTON PETROLEUM CORPORATION",159364,0,0,0,0
"CLEAR FORK, INCORPORATED",159500,3468,7196,0,0
"CLIDE OIL CORP.",160557,86389,0,11072,0
"CMS OIL AND GAS COMPANY",161360,614819,1076092,1438914,68929
"COASTAL MANAGEMENT CORPORATION",161619,0,0,0,0
"COBRA OIL & GAS CORPORATION",163000,557896,378767,13615,526
"COCHISE ENERGY INC.",163079,0,0,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"CODY ENERGY LLC",164455,186727,565895,0,0
"COLLINS & WARE, INC.",168348,0,0,0,0
"COLORADO LONGSTRINGS",168956,2999,13,0,0
"COMANCHE DISPOSAL SYSTEMS, INC.",169388,0,0,0,0
"COMANCHE SALT WATER DISP., INC.",169413,0,0,0,0
"COMPASS OPERATING, L.L.C.",169750,23954,70931,0,0
"COMPOSTELLA OIL COMPANY",169784,27116,19769,0,0
"COMPUTALOG USA, INC.",170020,0,0,0,0
"CONCHO OIL & GAS CORP.",170161,45170,114917,5131,0
"CONCHO OILFIELD SERV & OPER CO.",170164,70,18,0,0
"CONDOR OPERATING CO.",170450,48502,107148,9798,0
"CONE & PETREE OIL & GAS EXP. INC",170765,2921,13,0,0
"CONOCO INC.",172230,801747,252579,2998501,14286
"CONOCOPHILLIPS COMPANY",172232,277107,1016022,2090069,1570
"COOK, KENNETH D. OPERATOR",174336,1035,0,0,0
"CORE E & P CORP.",178381,6222,14232,0,0
"CORMAN, JACK",178650,538,0,0,0
"CORONA EXPLORATION, INC.",179330,479,14,0,0
"CORTEZ OPERATING COMPANY",179950,90518,119114,214741,1561
"CORVETTE OIL CORPORATION",180200,8480,38,0,0
"COSTA RESOURCES, INC.",180535,0,0,0,0
"COSTILLA ENERGY, INC.",180543,0,0,0,0
"COVE PETROLEUM CORPORATION",182787,22079,26409,0,0
"COVENANT PRODUCTION CO., L.C.",182791,0,0,0,0
"COWBOYS RESOURCES CORP.",182937,34454,0,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COX, JOHN L.",185980,466703,1411690,76113,700
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CRAFT, ROBERT",186365,206,0,0,0
"CRAVEY, W. H.",186710,889,13,0,0
"CREAGER AND CREAGER PRODUCTION",186954,0,0,0,0
"CREAMER, DONALD R., INC.",186958,3109,23743,0,0
"CREGO EXPLORATION",188584,4282,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,18623,35229,0,0
"CREWS OIL COMPANY",189962,0,0,0,0
"CRONE OIL COMPANY",190235,2043,40,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,700715,801748,1715987,0
"CRYSTAL RIVER OIL & GAS LLC",191683,0,0,139301,0
"CUATRO OIL AND GAS CORPORATION",191905,0,0,0,0
"CUERVO, INC.",192030,14468,29130,2984,0
"CURRIE CATTLE CO.",194970,311,0,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,6126,3644,0,0
CWOC,195818,12249,5483,0,0
"D & T ENERGY",196903,0,0,0,0
"D AND B OIL",196224,2183,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D. G. OIL CO.",196194,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,24451,22430,112339,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DALLAS OPERATING CORP.",197686,0,0,0,0
"DAN MAR WELL SERVICE",198201,3213,7676,0,0
"DANIEL OIL & GAS",198570,5337,1277,0,0
"DARO PRODUCTION",200828,2991,2098,0,0
"DAS OPERATORS",201242,6435,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,2001,0,0,0
"DEAN ENERGY, INC.",208872,38629,154224,0,0
"DEEMAR PRODUCTION COMPANY",209520,0,0,0,0
"DEG ENERGY, INC.",210180,4020,0,0,0
"DELRAY OIL, INC.",213275,4169,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY OPERATING CO., L.P.",216730,28303,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,2128916,6212972,5493588,10412
"DEVON LOUISIANA CORPORATION",216731,759,1711,0,0
"DEVON SFS OPERATING, INC.",216738,257243,2669911,1449632,7891
"DEWEY PETROLEUM",216733,3277,2041,0,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DILER DEVELOPMENT INC.",218871,793,70,0,0
"DINERO OPERATING COMPANY",220711,17323,35053,185968,423
"DISCOVERY OPERATING, INC.",220865,330544,475671,225338,1819
"DITTMAN, D. W.",220875,340,0,0,0
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DIXON, N. D.",221185,0,0,0,0
"DMS OIL COMPANY",221520,0,0,96167,0
"DOMINION OKLAHOMA TEXAS E&P, INC",222282,99936,311234,735310,13
"DONOVAN INVESTMENT CO.",223211,0,0,0,0
"DORLAND, D. L.",224190,0,0,0,0
"DORR, JOHN R.",224475,639,5344,0,0
"DOS CICADAS",224644,3547,8489,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DRACO ENERGY, INC.",227845,9000,151039,0,0
"DREHER, GEORGE R.",228060,0,0,0,0
"DRH PROPERTIES LLC",228160,6080,16731,0,0
"DSR OIL & GAS, INC.",196901,9098,30381,1826,0
"DUDLEY OIL CO.",229785,0,0,1073,0
"DUGAN PRODUCTION CORP.",230296,3276,3753,0,0
"DUKE ENERGY FIELD SERVICES, LP",230719,0,0,0,0
"DUNCAN DRILLING CO.",232050,10562,1742,0,0
"DUNE OIL AND GAS, INC.",232882,0,0,0,0
"DURHAM, INC.",236330,27332,1132,0,0
"DYAD PETROLEUM COMPANY",237520,147602,367637,73855,0
"DYER, BILL A.",237736,0,0,0,0
"DYNEGY MIDSTREAM SERVICES, LP",237948,0,0,0,0
"E R OPERATING COMPANY",238075,5554,28859,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,23469,37835,560812,6
"EADO PRODUCTION, INC.",238528,12002,17397,0,0
"EARNEST PRODUCING CORPORATION",238708,20377,32927,28476,32
"EASTLAND OIL COMPANY, THE",239725,2674,230,2026,15
"ECLIPSE OIL & GAS, INC.",241349,8618,68612,70419,3062
"ECLIPSE SERVICES, INC.         *",241402,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,35299,137192,0,0
"EL PASO NATURAL GAS COMPANY",250300,0,0,0,0
"EL PASO PRODUCTION OIL & GAS CO.",250446,16611,92536,0,0
"ELITA, INC.",247723,347,2950,0,0
"ELLIOTT, B. J.",247840,0,0,0,0
"ELLIOTT, B.J. COMPANY",247841,0,0,0,0
"ELLISON LEASE OPERATING",249390,2259,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT ENERGY RESOURCES, INC.",251143,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,2316,10318,0,0
"EMPIRE OIL & GAS CO.",251440,1540,3304,0,0
"ENCORE OPERATING, L.P.",251727,932864,337454,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,2250859,6064124,733954,25027
"ENERGEN RESOURCES CORPORATION",252002,1786967,1777235,555334,5206
"ENG, GEORGE E.",252088,0,0,0,0
"ENGASCO EQUIPT. CO., INC.",252071,0,0,0,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"EOG RESOURCES, INC.",253162,353391,519141,5939771,20060
"EOTT ENERGY OPERATING L. P.",253288,0,0,0,0
"ERIC OIL COMPANY",253352,0,0,0,0
"ERIN OIL CO.",253366,0,0,33366,0
"ETC OIL CO.",254880,2278,2512,0,0
"ETL HYDROCARBONS, INC.",255101,6226,0,0,0
"EUREKA PROSPECTING COMPANY",255347,42500,372935,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,14018,90,0,0
"EXCO RESOURCES, INC.",256931,254,932,1557564,29
"EXPANDING ENERGY CORPORATION",256998,0,0,0,0
"EXPERT LUB/PUMP UNIT REPAIR SERV",257025,1767,0,0,0
"EXPLO OIL, INC.",257027,0,26,0,0
"EXPRO ENGINEERING, INC.",257082,3240,0,0,0
"EXTEX OPERATING COMPANY",257062,2840,500,0,0
"EXXON MOBIL CORPORATION",257128,8530591,13939196,33229289,27216
"FAGADAU ENERGY CORPORATION",257680,95012,74933,24468,1214
"FASKEN OIL AND RANCH, LTD.",263696,816044,496454,205589,577
"FEDERAL OIL, INC.",264227,0,0,0,0
"FENNO, TOM PROD.",265665,2693,0,0,0
"FIDELITY LAND COMPANY",266784,4859,4624,0,0
"FIERO PRODUCTION, INC.",267776,0,0,0,0
"FINLEY RESOURCES, INC.",268602,170486,383164,1204990,1283
"FIRST PERMIAN, L.L.C.",269010,344763,20005,0,0
"FISHER OIL CO.",270500,6743,3530,0,0
"FISK PETROLEUM CORPORATION",270720,0,0,0,0
"FIVEASH OPERATING COMPANY, INC.",271530,0,0,0,0
"FLOYD, TIMBER INC.",274426,4147,5543,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FOREST OIL CORPORATION",275740,148050,1502956,7478114,1736
"FORSAN OIL COMPANY",277475,45967,130,0,0
"FORTE ENERGY CORPORATION",277919,5043,26,0,0
"FORTIS ENERGY L.L.C.",278557,0,0,0,0
"FORTSON OIL COMPANY",278563,12251,13253,0,0
"FOSSIL ROCK RESOURCES, INC.",278843,90978,111002,0,0
"FOUR C OIL & GAS CORP.",280588,81150,155742,578689,208
"FOUR STAR OIL AND GAS COMPANY",280606,1436,61610,15210614,7762
"FOURWAY OIL COMPANY",280956,11995,12198,0,0
"FREEDOM ENERGY, INC. (I)",285088,862,42012,431051,0
"FRIEMEL & CARPENTER, INC.",286521,2017,1625,25,0
"FRIEMEL, PAUL D. & ASSOC., INC.",286546,30338,15465,139,0
"FRIO SWD, INC.",286625,0,0,0,0
"FRISCO ENERGY, L.L.C.",286721,17638,21188,0,0
"FUEL PRODUCTS, INC.",288404,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,7961,25092,0,0
"FULLER PRODUCTION, INC.",288587,15144,78480,59912,0
"FURR, ROY ESTATE OF",291595,0,0,14208,0
"G & C ENERGY CO.",291799,397,11709,0,0
"G E OPERATING, INC.",292166,979,2203,0,0
"G P II ENERGY, INC.",292232,104327,453199,286432,7489
"G. & K. OIL COMPANY",292189,3141,6196,0,0
"GAINEY PARTNERSHIP",293077,0,0,0,0
"GAP EXPLORATION, LTD.",293692,52255,73296,11108,0
"GEONATURAL RESOURCES, INC.",300805,19726,34323,0,0
"GERMANY OPERATING COMPANY",301927,2509,2310,0,0
"GIDEON OPERATING",304276,687,0,0,0
"GIEBEL PETROLEUM LTD.",304280,1795,0,54439,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILMORE OIL & GAS",306520,0,0,0,0
"GLADSON, WILLARD ESTATE OF",307646,1597,0,0,0
"GLOSSOP, ROBERT L.",310720,1691,5136,442099,1760
"GMC OIL COMPANY",311405,0,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,9447,1180,0,0
"GOLDEN, MARTY JOE",312774,377,233,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRA-KAT OIL CO.",319485,6424,4893,0,0
"GRACE OIL COMPANY",319513,5163,0,0,0
"GRAHAM, H.E.",323396,10624,14346,17010,0
"GRAY, BRYAN INC.",326495,4921,15376,0,0
"GRAY, W. H. OPERATING",328276,971,0,0,0
"GRAYSTONE EXPLORATION CORP.",328346,0,0,0,0
"GRB PROPERTIES, INC.",328353,0,0,23082,0
"GREAT BASIN PETROLEUM SERV, INC.",328342,2747,18456,10115,0
"GREAT BASIN PETROLEUM SERV, L.P.",328344,531,3711,2151,0
"GREAT WESTERN DRILLING COMPANY",328780,320589,762406,247708,2150
"GREEN BAY OIL & GAS",330174,543,508,116,0
"GREEN, ROY W. OIL & GAS",331060,2191,0,0,0
"GREKA AM, INC",332477,0,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,5387,55035,0,0
"GROSS, CHARLES E.",335250,6,0,0,0
"GROVER-MCKINNEY OIL COMPANY",335976,0,0,0,0
"GRUY PETROLEUM MANAGEMENT CO.",337106,1696019,3327608,2426884,5825
"GUADALUPE PROPERTIES, LLC",337133,23562,159313,34261,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,17795,0
"GULF EXPLORATION CORPORATION",338094,0,0,0,0
"GULF PRODUCTION CORP.",338345,1651,13368,122172,36
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"H & O OPERATING CO",341428,0,0,0,0
"H&M PRODUCTION, INC.",341412,1320,2619,0,0
"H. & L. OIL COMPANY",341355,1709,13,0,0
"H2O INO.",421534,0,0,0,0
