"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2015 - Jan 2016"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"BRADY, W. PRODUCTION, INC.",088241,0,0,25916,0
"BRAMMER ENGINEERING, INC.",088595,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,20096,24575,25098,102
"BREITBURN OPERATING L.P.",090732,2505751,7021703,674550,6467
"BREITLING OPERATING CORPORATION",090727,5374,43455,0,0
"BRIDWELL OIL CO.",092480,25735,16091,0,0
"BRIGHAM RESOURCES OPERATING, LLC",092850,2253850,2759682,30019,0
"BRIGHT & CO.",093125,0,0,0,0
"BRINE & FLUIDS OF PECOS, LLC",093393,0,0,0,0
"BRITANCO, L.L.C.",093620,0,0,7240,166
"BROCK, J.",095367,2,0,4094,0
"BROKEN ARROW SWD, LLC",096532,0,0,0,0
"BROMAR INDUSTRIES, LLC",096674,126,43,0,0
"BROTHERTON PRODUCTION CO.",097484,15,0,0,0
"BROWER OIL & GAS CO., INC.",097494,0,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,1511,3721,105,0
"BROWN, OLIVER OIL",101454,3809,5304,0,0
"BROWNING OIL COMPANY, INC.",103088,13817,149996,60615,293
"BTA OIL PRODUCERS, LLC",041867,210984,479886,958175,4151
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKHORN-N-DEEP, LLC",105993,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,9472,0,0,0
"BURGUNDY OIL & GAS, INC.",108650,11629,19564,0,0
"BURLESON PETROLEUM, INC.",109255,437526,1364271,89952,902
"BURLINGTON RES O & G CO-MIDLAND",109336,1965372,8886059,2390901,21928
"BURNETT OIL CO., INC.",110016,240553,736297,180647,6478
"BURNS, GENE OIL & GAS",110660,21958,43022,15523,0
"BUSTAMANTE OIL COMPANY",112685,286,0,0,0
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,12803,26545,0,0
"BVX OPERATING, INC.",117237,28032,211443,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYRD OPERATING COMPANY",118748,4218,5035,0,0
"C & N OIL CO",120738,0,0,0,0
"C & S OPERATING",121055,0,0,0,0
"C OIL CO.",120736,703,0,0,0
"C&J ENERGY SERVICES",120531,0,0,0,0
"C. EDWARDS PETROLEUM, LLC",120172,0,0,0,0
"C. H. LEVENS, INC.",120504,31725,0,0,0
"CABAL ENERGY CORPORATION",121218,632,0,0,0
"CAIRD OPERATING, LLC",123132,65139,454220,2364,0
"CALLAHAN LAND COMPANY",123940,924,0,1798,0
"CALLON PETROLEUM OPERATING CO",124828,2279990,3677929,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,453830,432761,42813,540
"CAMPANA PETROLEUM COMPANY",127700,0,2935,15735,0
"CAMTERRA RESOURCES, INC.",129004,0,0,44460,0
"CANNON-BALL ENERGY, LLC",129203,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,3111,0,50521,188
"CAPITAN ENERGY, INCORPORATED",130061,0,0,9498807,1472129
"CAPROCK EXPLORATION, INC.",130464,16443,21669,0,0
"CARDWELL OIL CORPORATION",130852,3011,0,0,0
"CARLOW CORP.",132340,2970,72979,47340,131
"CARRIZO (EAGLE FORD) LLC",135316,0,0,0,0
"CARRIZO (PERMIAN) LLC",135317,21246,166043,24083,3451
"CARRIZO OIL & GAS, INC.",135401,0,0,0,0
"CARRLAND OIL & GAS INC.",135810,3803,0,0,0
"CARRUTH, CHRIS",135963,2350,1974,18056,0
"CASTLE GAP TRADER",139648,42,13,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAVALCADE OPERATING COMPANY LLC",140522,14886,43021,4992,187
"CAZADOR OPERATING, LLC",140633,1262,2129,0,0
"CENTENNIAL RESOURCE PROD, LLC",141077,2691079,5939255,0,0
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CHAMBERS, R. H. LLC",143549,1224,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,1299,14345,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,1496,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,0,0,0,0
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHESAPEAKE OPERATING, L.L.C.",147699,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,1941125,4161553,8332901,7085
"CHEVRON U. S. A. INC.",148113,10559295,20774694,19255245,50310
"CHI OPERATING, INC.",148123,6426,800,0,0
"CHISOS OPERATING, INC.",149441,4933,7427,954757,678
"CHOLLA PETROLEUM, INC.",150683,9716,3061,0,0
"CIMAREX ENERGY CO.",153438,5385473,13701371,92839049,8763368
"CIMAREX ENERGY CO. OF COLORADO",153429,712743,1561168,420466,0
"CINNABAR ENERGY, LTD.",153508,0,0,0,13
"CINNABAR OPERATING, LLC",153510,4955,8073,116608,0
"CIRCLE H OIL COMPANY",153656,12333,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,889,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1578176,767038,63114,901
"CJRW OIL & GAS",120503,2185,0,0,0
"CLARK OIL CO.",157689,2595,0,0,0
"CLARK, JOHN M., INC.",157283,4294,31554,65798,58
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,2665,0,0,0
"CLEAR WATER INC.",159643,17571,79899,0,0
"CLEARFORK PRODUCTION, LLC",159652,46095,23842,0,0
"CLIDE OIL CORPORATION",160566,6318,11,0,0
"CML EXPLORATION, LLC",120648,22513,42638,32258,0
"COASTAL NEW MEXICO MGMT LLC",161636,0,0,0,0
"COBALT OPERATING, LLC",162726,26140,2864,0,0
"COBRA OIL & GAS CORPORATION",163000,314944,1131442,108,3
"COCKERHAM, JERRY",163940,0,0,0,0
"COG OPERATING LLC",166150,11925292,27353947,30964561,2806940
"CONCHO OILFIELD SERV & OPER CO.",170164,769,0,0,0
"CONDOR OPERATING CO.",170450,6071,9014,746,0
"CONDOR OPERATING COMPANY, LLC",170480,33948,50972,354,0
"CONE & PETREE OIL & GAS EXP. INC",170765,14658,5146,0,0
"CONOCOPHILLIPS COMPANY",172232,5081087,20544337,14814963,1002082
"COOK, KENNETH D. OPERATOR",174336,850,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORMAN, JACK",178650,1593,0,0,0
"CORNERSTONE O&G OPERATIONS, LLC",179256,0,0,0,0
"CORONA EXPLORATION, INC.",179330,0,0,0,0
"CORONA OPERATING, LLC",179345,0,0,0,0
"CORONADO MINERALS, LLC",179378,11452,0,0,0
"COVE PETROLEUM CORPORATION",182787,11989,18848,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CPX II OPERATING, LLC",186311,0,0,0,0
"CR3 OPERATING COMPANY, L.L.C.",186355,642,714,178149,2808
"CRAFT & CRAFT OIL COMPANY",186364,287,0,0,0
"CREGO EXPLORATION",188584,1971,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,9871,12095,0,0
"CRONE OIL COMPANY",190235,591,18,0,0
"CROSS TIMBERS ENERGY, LLC",190469,316024,155089,0,0
"CROSSFOOT OPERATING, LLC",190674,23838,0,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,7363853,24915262,0,0
"CRYSTAL RIVER OIL & GAS LLC",191683,361,1108,1280,53
"CST ENERGY",191811,282,1412,0,0
"CTL OIL & GAS CORPORATION",191826,360,5,0,0
"CUERVO, INC.",192030,13342,7027,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,11097,12998,0,0
"CWO, INC.",195784,2727,0,0,0
CWOC,195818,0,0,0,0
"CYPRESS ENERGY PARTNERS-TX, LLC",195737,0,0,0,0
"CYPRESS PIPELINE LLC",195787,0,0,0,0
"D & H PRODUCTION, INC.",196196,2052,2943,0,0
"D & V OIL CO., LP",196897,5144,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DACO OPERATING, LLC",196936,0,0,0,0
"DAKOTA RESOURCES, INC. (I)",197416,58439,106434,36547,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DAN-MAR WELL SERVICING, INC.",198204,0,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARK WATER LLC",200541,1435,0,0,0
"DARKENS OIL & GAS INC.",200560,2919,0,0,0
"DARO PRODUCTION",200828,1936,0,0,0
"DC DISPOSAL SYSTEMS, LLC",196077,0,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,0,0,0,0
"DE OPERATING LLC",216567,1734,5962,230,0
"DEAN ENERGY, INC.",208872,7003,0,0,0
"DESERT PRODUCTION, INC.",216556,20339,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,4930414,19989636,3488002,63206
"DEWEY PETROLEUM",216733,6626,4371,0,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,13444,144781,38659,0
"DIAMONDBACK E&P LLC",217012,11277610,16093038,13988,82
"DINERO OPERATING COMPANY",220711,15266,7907,29272,0
"DISCOVERY NATURAL RESOURCES LLC",220855,184614,1910580,0,0
"DISCOVERY OPERATING, INC.",220865,425348,915911,108692,816
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,1376,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,20017,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,4651,2817,11423,0
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,54542,392473,0,0
"DRAKE OIL & GAS, LLC",227867,2016,0,0,0
"DREHER, GEORGE R.",228060,1432,2805,0,0
"DRY COUNTRY INVESTMENTS, INC.",229362,1976,0,0,0
"DSR OIL & GAS, INC.",196901,3957,6627,13,0
"DUNCAN DRILLING CO.",232050,5323,0,0,0
"DURHAM, INC.",236330,10166,0,0,0
"DYAD PETROLEUM COMPANY",237520,79232,82848,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,58736,49642,22046,544
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE ENERGY RESOURCES, LLC",238722,438,0,0,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,147679,735034,114788,207
"EARNEST PRODUCING CORPORATION",238708,2351,1818,55154,550
"EASTLAND OIL COMPANY, THE",239725,22999,25006,0,0
"ECOSERV ENVIRONMENTAL SVCS, LLC",241411,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,27234,49207,23754,422
"EL JEFE OIL & GAS",250185,2565,0,0,0
"ELAND ENERGY, INC.",246565,21394,105812,0,0
"ELEMENT PETRO OPERATING II, LLC",247685,2062804,1787985,0,0
"ELEVATION RESOURCES LLC",247756,535497,2598934,244922,49251
"ELITA, INC.",247723,0,0,12410,0
"ELK MEADOWS RESOURCES LLC",247759,3653,0,0,0
"ELK RIVER RESOURCES, LLC",247760,277667,308160,3029,0
"ELLISON LEASE OPERATING",249390,979,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,11729830,31895164,0,0
"ENDEAVOR ENERGY RESOURCES L.P.",251726,8419518,20330504,1829334,20530
"ENDURANCE RESOURCES LLC",252021,0,0,244442,33060
"ENDURING RESOURCES, LLC",252014,18147,49787,0,0
"ENERGEN RESOURCES CORPORATION",252002,18123749,44207002,134360,1841
"ENERGY EQUITY COMPANY",252009,0,0,0,0
"ENERGY TRANSFER COMPANY",252017,0,0,0,0
"ENERGYQUEST II, LLC",252020,44580,52437,47892,1533
"ENERQUEST OPERATING L.L.C.",252058,529,0,211025,0
"ENERVEST OPERATING, L.L.C.",252131,5995,17111,0,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,3713773,11379528,20282084,3209060
"EPI OPERATING, INC.",253108,0,0,0,0
"EQT PRODUCTION TEXAS, LLC",253406,364569,6162843,1492061,16060
"ESTANCIA OIL & GAS, LLC",254455,5632,0,0,0
"ETC FIELD SERVICES LLC",255074,0,0,0,0
"EUREKA PROSPECTING COMPANY",255347,95186,346936,0,0
"EW ENERGY OPERATOR LLC",256684,0,0,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,18107,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,1182,1968,141871,2608
"EXL PETROLEUM OPERATING INC.",256795,90830,131378,0,0
"EXL PETROLEUM, LP",256791,11576,21602,0,0
"EXPERT LUB/PUMP UNIT REPAIR SERV",257025,1058,0,0,0
"EXPRO ENGINEERING, INC.",257082,2188,0,0,0
"FALFURRIAS OPERATING COMPANY,LLC",260555,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,5209489,17798767,111234,132
"FDL OPERATING, LLC",263924,1449142,4819946,0,0
"FENNO, TOM PROD.",265665,1397,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,1511,994,0,0
"FINALY RESOURCES LLC",268323,494,0,0,0
"FINLEY RESOURCES, INC.",268602,289959,664404,912960,1663
"FIREWHEEL OPERATING, LLC",268992,102286,700550,0,0
"FIVESTONES ENERGY LLC",271567,76529,269076,0,0
"FLAMINGO OPERATING, LLC",271635,15655,12252,12059,264
"FLINT HILLS RESOURCES ODESSA,LLC",273886,0,0,0,0
"FLOYD, TIMBER INC.",274426,1162,1112,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,1783,0,0,0
"FOREST OIL CORPORATION",275740,934,6573,0,0
"FORGE ENERGY, LLC",276868,1744625,1069086,0,0
"FORTUNE RESOURCES LLC",278755,0,0,12993,50
"FOSSIL ROCK RESOURCES, INC.",278843,23666,38410,0,0
"FOUNDATION ENERGY MANAGEMENT LLC",280875,7456,2459,0,0
"FOUNDERS OIL & GAS OPERATING,LLC",280640,1957,4952,162,0
"FOUR C OIL & GAS CORP.",280588,45106,44279,81344,1276
"FOUR STAR OIL & GAS COMPANY",280632,0,0,233761,608
"FOUR STAR OIL AND GAS COMPANY",280606,0,0,2687154,7273
"FREEDOM ENERGY, INC.",285084,2258,42015,284,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FULCRUM DELAWARE WATER RES, LLC",288546,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,2498,6149,0,0
"FULLER PRODUCTION, INC.",288587,2393,292,0,0
"FURR, ROY ESTATE OF",291595,0,0,6483,0
"G & C ENERGY CO.",291799,49,0,0,0
"G P II ENERGY, INC.",292232,63006,103940,4804,436
"G. & K. OIL COMPANY",292189,611,2521,0,0
"GARNER'S WELL SERVICE LLC",295027,0,0,0,0
"GENESIS EXPLORATION LLC",300193,1670,3972,0,0
"GIABRO LLC",302587,73,0,0,0
"GIEBEL PETROLEUM LTD.",304280,0,0,2221,0
"GILLEY, SAM D.",306100,0,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,71293,0
"GOLDEN OIL AND RANCH, LLC",313051,1886,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,2372,0,0,0
"GOLDEN, MARTY JOE",312774,5093,677,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRAY, W. H. OPERATING",328276,640,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,1613,4639,231,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,0,1
"GREAT WESTERN DRILLING COMPANY",328780,167597,257493,128215,914
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GREYSTONE OIL & GAS, LLP",333767,290754,427130,20388,0
"GREYSTONE PETROLEUM, LLC",333762,27018,38141,879,0
"GRIFFIN PETROLEUM COMPANY",333925,24331,15673,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,11,0
"GUNN OIL COMPANY",339493,5709,15759,0,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,7680,0,0,0
"H & B WATER HAULERS",340099,0,0,0,0
"H & W OIL COMPANY, INCORPORATED",339773,325,0,0,0
"H&B ENERGY SERVICES LLC",339990,0,0,0,0
"HABANERO OIL & GAS OPERATING,LLC",355651,8678,69484,0,0
"HADAWAY CONSULT AND ENGINEER,LLC",342392,21752,12794,0,0
"HAGGERTON, TERRY",342752,4533,0,0,0
"HAIMO OIL & GAS LLC",343095,8204,11054,0,0
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,950,490,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HAMM, RICHARD INC.",350120,2377,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,4266,20094,46309,87
"HANGER OIL, L.L.C.",353969,8283,17405,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,1265,3133,0,0
"HANNATHON PETROLEUM, LLC",354954,577922,1974819,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,31,0,0,0
"HARKEY ENERGY INC.",357094,0,0,21383,0
"HARMONIA PETROLEUM CORPORATION",357502,59793,62267,0,0
"HARTER, RON",362923,146,1,0,0
"HARTOIL CORPORATION",362980,4904,0,0,0
"HC WATER SOLUTIONS, LLC",340168,0,0,0,0
"HDP ENERGY GROUP LLC",369886,80,0,5929,0
"HEISER, HARVEY",373539,0,0,0,0
"HELMS OIL & GAS, LLC",374347,0,0,11523,703
"HENDERSON & ERICKSON, INC.",376810,5586,184,0,0
"HENDERSON, BRYAN, CO.",375250,3536,1759,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,17,0,0,0
