"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2009 - Jan 2010"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"CAPATAZ OPERATING, INC.",130354,4203,1245,68178,0
"CAPITAN ENERGY, INCORPORATED",130061,8325,50378,1160263,143
"CAPROCK EXPLORATION, INC.",130464,16481,33486,0,0
"CARDWELL OIL CORPORATION",130852,4278,4628,0,0
"CARLOW CORP.",132340,5041,207937,166399,815
"CARRLAND OIL & GAS INC.",135810,11395,36067,0,0
"CARRUTH, CHRIS",135963,2265,2947,26243,0
"CASTLE GAP TRADER",139648,364,13,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CDK OIL CO.",140605,0,0,0,0
"CELERO ENERGY II, LP",140904,12953,3313,257413,0
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CENTURION GAS CORPORATION",141515,117,0,18909,0
"CH-SEON INC.",142214,0,0,7180,0
"CHAMBERS, R. H. LLC",143549,1647,0,0,0
"CHAMPLIN EXPLORATION, INC.",143578,1977,13366,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,2602,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,318009,476193,8308155,1589
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHESAPEAKE OPERATING, INC.",147715,1549841,3632329,47731812,39957
"CHEVRON KEYSTONE GAS STORAGE,LLC",147868,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,2756248,4439177,10533481,12237
"CHEVRON PIPE LINE COMPANY",148100,0,0,0,0
"CHEVRON U. S. A. INC.",148113,5656281,5824933,28936268,88496
"CHI OPERATING, INC.",148123,5101,15730,0,0
"CHISOS OPERATING, INC.",149441,9494,10105,1331141,992
"CIMAREX ENERGY CO.",153438,1415935,2064620,4257632,653
"CIMAREX ENERGY CO. OF COLORADO",153429,2436293,5008008,1530829,4873
"CIRCLE H OIL COMPANY",153656,7667,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1053668,1580097,95319,1396
"CJ ENERGY, LLC",120559,0,0,0,0
"CLARK OIL CO.",157689,3599,0,0,0
"CLARK, JOHN M., INC.",157283,6212,48837,93371,181
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,3518,0,0,0
"CLEAR WATER INC.",159643,111143,314993,0,0
"CLIDE OIL CORPORATION",160566,2558,13,0,0
"CML EXPLORATION, LLC",120648,198351,292403,37464,0
"COASTAL NEW MEXICO MGMT LLC",161636,1050,1868,0,0
"COBRA OIL & GAS CORPORATION",163000,724482,893527,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"CODY ENERGY LLC",164455,108426,332847,0,0
"COG OPERATING LLC",166150,2149380,2901444,384001,687
"COMPASS OPERATING, L.L.C.",169750,2403,782,2517,0
"CONCHO OILFIELD SERV & OPER CO.",170164,6367,0,0,0
"CONDOR OPERATING CO.",170450,47704,105448,13451,0
"CONE & PETREE OIL & GAS EXP. INC",170765,1528,13,0,0
"CONOCOPHILLIPS COMPANY",172232,3889324,19183689,8722537,17562
"CONOCOPHILLIPS PIPE LINE COMPANY",172240,0,0,0,0
"COOK, KENNETH D. OPERATOR",174336,1452,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORKRAN ENERGY, LP",178457,1849,19438,0,0
"CORMAN, JACK",178650,1765,0,0,0
"CORONA EXPLORATION, INC.",179330,583,0,0,0
"COVE PETROLEUM CORPORATION",182787,13575,16452,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COX, MARTIN REGAN",185995,5557,4002,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CRAFT & CRAFT OIL COMPANY",186364,674,0,0,0
"CRAVEY, W. H.",186710,284,13,0,0
"CREGO EXPLORATION",188584,2439,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,9150,16021,0,0
"CRONE OIL COMPANY",190235,661,14,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,917229,1141702,0,0
"CRUSADER ENERGY GROUP INC.",191624,0,0,206368,19
"CRYSTAL RIVER OIL & GAS LLC",191683,4063,4117,7645,0
"CS SOLUTIONS",191760,0,0,0,0
"CST ENERGY",191811,848,2321,0,0
"CUERVO, INC.",192030,17499,19442,3839,3
CWOC,195818,6447,0,0,0
"D AND B OIL",196224,6703,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DABB ENERGY COMPANY",196902,13695,129229,51653,0
"DACOTT OIL & GAS, LLC",196961,16623,175090,0,0
"DAKOTA RESOURCES, INC. (I)",197416,26215,34249,66455,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DALLAS PRODUCTION, INC.",197690,0,0,0,0
"DAN-MAR WELL SERVICING, INC.",198204,0,0,0,0
"DANIEL OIL & GAS",198570,2675,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARO PRODUCTION",200828,1647,1645,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,1057,0,0,0
"DEAN ENERGY, INC.",208872,12622,5612,0,0
"DESERT DISPOSAL SYSTEMS, INC.",216533,0,0,0,0
"DESERT PRODUCTION, INC.",216556,96,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,2517761,7224379,4778504,16498
"DEWEY PETROLEUM",216733,4729,2833,0,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,3514,0,0,0
"DILER DEVELOPMENT INC.",218871,1535,1679,0,0
"DINERO OPERATING COMPANY",220711,18033,42066,182198,568
"DISCOVERY OPERATING, INC.",220865,383201,676174,131550,1124
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DORR, JOHN R.",224475,527,4800,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,10431,82842,0,0
"DREHER, GEORGE R.",228060,3887,12163,0,0
"DRH PROPERTIES LLC",228160,8375,12948,0,0
"DSR OIL & GAS, INC.",196901,8466,11220,3282,0
"DUNCAN DRILLING CO.",232050,6230,20,0,0
"DURHAM, INC.",236330,15339,0,0,0
"DYAD PETROLEUM COMPANY",237520,36155,249839,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,291493,420918,116946,638
"EADO PRODUCTION, INC.",238528,12696,28748,0,0
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE OIL & GAS CO.",238634,82135,234082,13651,0
"EAGLE ROCK OPERATING COMPANY,LLC",238710,192734,804861,468865,414
"EARNEST PRODUCING CORPORATION",238708,9925,9443,133265,552
"EASTLAND OIL COMPANY, THE",239725,3428,195,0,0
"EDMAR COMPANY, L.L.C.",243289,21149,34446,18803,0
"EL JEFE OIL & GAS",250185,3157,0,0,0
"ELCO OIL & GAS",246620,174,0,0,0
"ELEMENT PETROLEUM OPERATING, LLC",247680,167068,506486,0,0
"ELITA, INC.",247723,0,0,1761,0
"ELLISON LEASE OPERATING",249390,1422,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"EMPIRE OIL & GAS CO.",251440,257,188,0,0
"ENCANA OIL & GAS(USA) INC.",251691,0,0,0,0
"ENCORE ENERGY PARTNERS OPER LLC",251855,273332,208844,194006,20
"ENCORE OPERATING, L.P.",251727,840714,425779,2792324,43430
"ENDEAVOR ENERGY RESOURCES L.P.",251726,6481918,14742294,4167299,14761
"ENERGEN RESOURCES CORPORATION",252002,4402255,2141815,414422,3025
"ENERGY EQUITY COMPANY",252009,0,0,0,0
"ENERVEST OPERATING, L.L.C.",252131,0,0,2706,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,427279,882493,2748582,6277
"EREBUS ENERGY HOLDINGS LLC",253369,788,0,0,0
"ETL HYDROCARBONS, INC.",255101,5432,0,0,0
"EUREKA PROSPECTING COMPANY",255347,51266,214217,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,21587,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,1659,3589,163555,4881
"EXL PETROLEUM, LP",256791,312373,390953,0,0
"EXPERT LUB/PUMP UNIT REPAIR SERV",257025,1568,0,0,0
"EXPRO ENGINEERING, INC.",257082,3296,0,0,0
"EXXON MOBIL CORPORATION",257128,4159400,5099878,16889675,16779
"FASKEN OIL AND RANCH, LTD.",263696,1143536,1005211,165605,514
"FENNO, TOM PROD.",265665,1488,0,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY RESOURCES, INC.",268602,197344,284845,1729168,1377
"FISHER OIL CO.",270500,9410,4735,0,0
"FIVESTONES ENERGY LLC",271567,3253,1128,0,0
"FLINT HILLS RESOURCES, LP",273885,0,0,0,0
"FLOYD, TIMBER INC.",274426,3954,3896,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,2225,0,0,0
"FOREST OIL CORPORATION",275740,909852,2035545,7254907,10447
"FOREST OIL PERMIAN CORPORATION",275741,182999,198435,3618,0
"FORTE ENERGY CORPORATION",277919,5512,0,0,0
"FORTSON OIL COMPANY",278563,179335,237667,0,0
"FORTUNE RESOURCES LLC",278755,248,5497,295042,136
"FOSSIL ROCK RESOURCES, INC.",278843,53937,56290,0,0
"FOUR C OIL & GAS CORP.",280588,64382,255586,156539,3539
"FOUR STAR OIL AND GAS COMPANY",280606,0,0,6155169,351
"FREEDOM ENERGY, LTD.",285089,3477,50440,253972,0
"FREEMAN OIL CO",285120,433,0,0,0
"FREESTONE RESOURCES, INC",285300,23,0,0,0
"FRISCO ENERGY, L.L.C.",286721,9072,11498,0,0
"FULFER OIL AND CATTLE CO.",288566,5770,12979,0,0
"FULLER PRODUCTION, INC.",288587,12826,55211,15749,0
"FURR, ROY ESTATE OF",291595,0,0,9117,0
"G & C ENERGY CO.",291799,1018,3727,0,0
"G P II ENERGY, INC.",292232,91104,244340,24433,455
"G. & K. OIL COMPANY",292189,1632,2720,0,0
"GAEDEKE OIL & GAS OPERATING, LLC",292385,0,0,0,0
"GARNER'S WELL SERVICE LLC",295027,7,0,0,0
"GENESIS EXPLORATION LLC",300193,165,549,0,0
"GIEBEL PETROLEUM LTD.",304280,0,0,40494,0
"GILLEY, SAM D.",306100,0,0,0,0
"GLOBAL ENERGY OPERATING LLC",310387,1879,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,675,2757,219045,313
"GOLDEN SPECIALTIES OIL & GAS",313070,4692,0,0,0
"GOLDEN, MARTY JOE",312774,2283,980,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRACE OPERATING, INC.",319527,9034,0,0,0
"GRAY, BRYAN INC.",326495,10469,24492,0,0
"GRAY, W. H. OPERATING",328276,818,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,3819,24178,0,0
"GREAT WESTERN DRILLING COMPANY",328780,227322,376645,182374,1076
"GREEN, ROY W. OIL & GAS",331060,593,0,0,0
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GREKA AM, INC",332477,0,0,0,0
"GRIFFIN PETROLEUM COMPANY",333925,55418,26711,15713,88
"GRIZZLE, JOE B.",334919,121,0,0,0
"GUADALUPE PROPERTIES, LLC",337133,9283,65054,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,1775,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,8811,0,0,0
"H & M RESOURCES, LLC",341514,120098,184452,0,0
"H & W OIL COMPANY, INCORPORATED",339773,1812,0,0,0
"H&M PRODUCTION, INC.",341412,1066,0,0,0
"HAGGERTON, TERRY",342752,6518,0,0,0
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,3611,5142,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HALLWOOD PETROLEUM, LLC",347219,0,0,76549,1711
"HAMM, RICHARD INC.",350120,2736,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,22241,105150,114608,1370
"HANKAMER, CURTIS CORPORATION,THE",354081,1613,12253,0,0
"HANNATHON PETROLEUM, LLC",354954,13830,14542,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,144,411,0,0
"HARKEY ENERGY INC.",357094,0,0,12283,0
"HARTER, RON",362923,189,2320,0,0
"HARTOIL CORPORATION",362980,5055,0,0,0
"HEISER, HARVEY",373539,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,7020,7252,0,0
"HENDERSON, BRYAN, CO.",375250,19116,10703,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,484,0,0,0
"HENDRIX, JOHN H. CORPORATION",378256,530,8703,43268,57
"HENRY RESOURCES LLC",378535,1133208,1487574,0,0
"HEP OIL GP, LLC",379552,792,6,0,0
"HERBIG OIL & GAS CO.",379646,12238,3971,0,0
"HERITAGE STANDARD CORPORATION",379777,54639,40697,1360943,578
"HERRICKS OIL CO.",379973,156,0,0,0
"HI - MOUNTAIN ENERGY CORPORATION",390160,1728,0,0,0
"HIBERNIA RESOURCES, LLC",384012,23334,75809,0,0
"HIGH SKY PARTNERS LLC",385767,10547,0,0,0
"HIGHMOUNT EXPL & PROD TEXAS LLC",385842,16548,24925,278629,0
"HILLIN, T. A.",388787,0,0,92469,256
"HILLIN-SIMON OIL COMPANY",388776,0,0,0,0
"HODGES OIL & GAS",390832,9596,1047,0,0
"HOME PETROLEUM CORP.",396852,213,0,0,0
"HONECK OIL COMPANY, LP",397164,6646,0,0,0
"HOPE ENERGY, L.L.C.",339609,1526,13,0,0
"HOPEWELL OPERATING, INC.",399624,1216,6879,3771,0
"HOPKINS, T. M. OPERATING CO.",399641,2507,2246,0,0
"HOPPER, HARLAN",399651,256,3480,0,0
"HOPPER, THORNTON CO.",399652,0,0,0,0
"HPPC, INC.",407600,2797,16130,0,0
"HRB OPERATING COMPANY, INC.",407764,2157,5575,0,0
"HUGHES, GARY OIL CO.",411976,585,0,0,0
"HUNT OIL COMPANY",416330,307729,426996,1319392,2162
"HUNTINGTON ENERGY, L.L.C.",419291,92174,272196,180112,114
"HURST OIL & GAS, INC.",420220,5162,6,0,0
"HYQUEST ENERGY, INC.",421495,4640,3720,0,0
"ICA ENERGY OPERATING, L.L.C.",421777,105569,272185,131118,397
"ICE BROTHERS, INC.",421790,14808,157608,172615,1940
"ICE WELL SERVICES, INC.",421860,9549,6842,650,0
"IMPERIAL GAS RESOURCES LLC",423398,18002,64686,23078,778
"IMPERIAL OPERATING CO., L.L.C.",423510,0,0,0,0
"INCLINE ENERGY",423656,121747,428485,449742,13120
"INJECT TECHNOLOGIES INC.",424522,0,0,0,0
"INTEGRAS OPERATING, LLC",424791,0,0,0,0
IPACT,425810,89,0,0,0
"IPT OIL COMPANY",425811,0,0,0,0
"J & J SERVICES COMPANY",427662,0,0,0,0
"J & J YORK",427645,1802,0,0,0
"J M B OIL COMPANY",427763,4196,23633,0,0
"J OIL & GAS INC.",427779,0,0,19697,3
"J. D. GAS, INC.",427477,2116,0,0,0
"JADE OIL",429571,114,0,0,0
"JAMEX, INC.",429659,0,0,0,0
"JAY MANAGEMENT COMPANY, LLC",430368,18166,18965,210407,0
"JDT OIL",430595,0,0,0,0
"JEMCO PRODUCTION, INC",431096,0,0,0,0
"JETER DRILLING PRODUCTION",432185,2334,0,13322,0
"JETT NATURAL RESOURCES CORP",432277,3278,0,0,0
"JETTA OPERATING COMPANY, INC.",432283,620647,1199517,217,0
"JIN PETROLEUM LLC",432947,2644,0,0,0
"JM COX RESOURCES, L.P.",433075,481716,1112009,23747,331
"JMW RESOURCES, INC.",433116,0,0,0,0
"JOHNSTON, DAVID MAHLON",439595,0,0,0,0
"JONES ENERGY, LTD.",441129,0,0,158094,63
"JONES, CHARLES E., JR.",441020,2239,7457,0,0
"JONES, L. E. OPERATING, INC.",443122,20449,27998,8359,45
"JONES, SKEET LEE",444666,533,5049,0,0
"JR OPERATING CO.",427756,3702,10218,0,0
"JRC PETROLEUM",447978,6800,0,0,0
"JULANA OIL & GAS",448111,2888,0,0,0
"JUST OIL",448234,0,0,3368,0
"JUST OIL & GAS, INC.",448220,11,4688,0,0
"K.W.A., INC.",448610,7899,17937,0,0
"KAISER-FRANCIS OIL COMPANY",450175,98835,218551,225104,139
"KANADY OIL CO.",450615,0,0,0,0
"KANSAS OIL CO, LLC",450720,542,2397,0,0
"KARICO GP, LLC",451075,1530,4521,0,0
"KATSCO ENERGY, INC.",451645,5012,20609,0,0
"KAY CASHION COMPANY, LLC",452599,4941,0,0,0
"KCS RESOURCES, INC.",452709,0,0,115240,114
"KCS RESOURCES, LLC",452703,0,0,333335,577
"KEELEY OIL, L.L.C.",453380,16837,0,0,0
"KENNEDY, R. R. PRODUCTION, INC.",456700,3217,0,0,0
"KENWORTHY OIL COMPANY",457401,21876,2226,0,0
"KERMIT SWD, INC.",457555,0,0,0,0
"KERR-MCGEE OIL & GAS ONSHORE LP",457807,16762,67668,154851,8581
"KEY ENERGY SERVICES, LLC",458534,0,0,0,0
"KEYSTONE PETROLEUM GP LLC",458790,28436,76997,0,0
"KIMBROUGH ENGINEERING CO, LLC",462948,47007,37367,1284,8
