"Search Criteria:"

"Initial View: Operator"
"Well Type: Both"
"District: 08"
"Date Range: Jan 2016 - Jan 2017"

"Operator Name","Operator No.","Oil (BBL)","Casinghead (MCF)","GW Gas (MCF)","Condensate (BBL)"
"ARGOS MINERALS, INC.",029934,0,0,0,0
"ARIES OPERATING, LP",030128,5459,157,0,0
"ARKLAND PRODUCING CO., INC.",030791,61215,158898,0,0
"ARMOR PETROLEUM, INC.",031585,13059,17150,0,0
"ARRINGTON OIL&GAS OPERATING LLC",033149,68712,68415,0,296
"ARRINGTON,DAVID H. OIL & GAS,INC",033148,0,0,0,0
"ARRIS OPERATING COMPANY LLC",033176,510045,1325881,812079,29529
"ARROYO OIL CO.",033626,0,0,0,0
"ARTIFEX ENERGY INC",033755,11665,31,0,0
"ASHBROOK OIL CO.",034150,5104,0,0,0
"ASPEN OPERATING COMPANY, L.L.C.",035430,4092,455,0,0
"ATINUM OPERATING, INC.",036059,0,0,0,0
"ATLANTIC RESOURCES COMPANY, LLC",036555,121490,136331,873575,57921
"ATLAS ENERGY CORPORATION (DEL.)",036574,0,0,0,0
"ATLAS OPERATING LLC",036587,23308,0,0,0
"ATOKA OPERATING PERMIAN, LLC",036636,49050,292421,7563,0
"ATOKA OPERATING, INC.",036606,539,920,518841,2662
"ATROPOS EXPLORATION COMPANY",036618,10795,48724,0,0
"ATROPOS PRODUCTION CORPORATION",036617,5388,152196,347279,1207
"ATX OPERATING COMPANY, INC.",036741,221,0,0,0
"AUTOMATED OIL PRODUCTION, INC.",037750,0,0,0,0
"AUTUMN ENERGY LLC",037869,110,0,0,0
"AVAD OPERATING, LLC",037877,17536,0,0,0
"AVIGHNA ENERGY INC",038705,551,493,0,0
"AVRA OIL COMPANY",038723,22888,33815,0,0
"AXIA ENERGY II, LLC",039132,8619,7173,0,0
"B & B ENERGY",039763,0,0,0,0
"B & B ENERGY (I)",039783,0,0,0,0
"B & R OIL, INC.",041156,4652,28784,2213,0
"B-B PRODUCTION",040138,0,0,0,0
"B. B. & C.",039890,77,0,0,0
"BAKER ATLAS",044343,0,0,0,0
"BAKER OPERATING, INC.",046623,67412,73179,12529,0
"BAKER RESOURCES",044365,0,0,34433,15
"BALD EAGLE OPERATING INC.",047200,1155,10310,8959,1147
"BAM PERMIAN OPERATING, LLC",048351,74567,201653,0,0
"BARNETT ENERGY, INC.",051290,0,0,0,0
"BARNHART CO.",052210,0,0,43818,0
"BARROW PETROLEUM LLC",053314,1472,2854,0,0
"BASA RESOURCES, INC.",053974,392141,61784,0,0
"BASIC ENERGY SERVICES, L.P.",054313,0,0,0,0
"BASIN ENGINEERING-TEXAS LLC",054378,5,0,0,0
"BASIN WELL SERVICE OF ODESSA,INC",054618,1389,3397,86808,127
"BASS PETROLEUM, INC",054836,3226,0,0,0
"BATIE, PATRICIA",056310,572,0,0,0
"BAXTER, D. B. INC.",056550,3093,1664,0,0
"BAY TAN OPERATING, LP",057938,1521,0,0,0
"BAYLOR OPERATING, LLC",058832,13432,8292,28981,313
"BC OPERATING, INC.",058893,131492,907169,347160,4
"BEACH EXPLORATION, INC.",058915,18556,9972,0,955
"BEACH OIL & GAS, INC.",058921,2200,2450,0,0
"BEASLEY, KENNETH",060210,877,0,0,0
"BEBCO PARTS INDUSTRIES, INC.",061035,0,0,0,0
"BECT OPERATING, LLC",061554,161,0,0,0
"BELL ENERGY",062775,2249,0,0,0
"BELL, CODY, JR.",062790,973,0,0,0
"BELLOWS OPERATING CO., L. C.",063857,0,0,0,0
"BENNETT, R. C., COMPANY",065324,503,23123,66356,761
"BEREN CORPORATION",066750,2196,6149,0,0
"BERKSHIRE OPERATING, LLC",067572,2297,0,0,0
"BERRY ENERGY COMPANIES",068144,3141,0,0,0
"BEST EQUIPMENT",068283,2664,0,0,0
"BESTO OIL & GAS, INC.",068301,463,1359,0,0
"BETTIS, BOYLE & STOVALL",068360,34610,81036,0,0
"BHP BILLITON PET(TXLA OP) CO",068596,976648,4032533,43720528,7290482
"BIG ""6"" DRILLING COMPANY",069160,14933,5434,0,0
"BIG D ENERGY COMPANY",069344,2686,0,155950,0
"BIG HORN OPERATING, LLC",069433,0,0,0,0
"BIG STAR OIL & GAS, LLC",070445,344299,494141,707,0
"BILLS, L. T.",070882,0,0,0,0
"BISON EXPLORATION DRILLING 1, LP",072515,0,0,0,0
"BIT WELL SERVICE & CEMENTERS",072538,0,0,0,0
"BJG OPERATING COMPANY",040810,21393,0,0,0
"BLACK MOUNTAIN OPERATING LLC",072756,38,0,0,0
"BLACK RIVER OPERATING, INC.",072714,0,0,0,0
"BLACKBEARD OPERATING, LLC",073056,277307,636993,45952,293
"BLACKMUN FAMILY PARTNERS, L.P.",073230,0,0,0,0
"BLACKWELDER OIL",073331,5949,0,0,0
"BLAKE PRODUCTION COMPANY, INC.",074344,0,0,46816,456
"BLUCO PRODUCTION CO., INC.",076395,19495,80,0,0
"BLUE DARTER ENERGY, LLC",076743,37,0,7213,0
"BLUE DUCK SWD, LLC",076722,0,0,0,0
"BLUE RIDGE RESOURCES, LLC",076782,0,0,0,0
"BLUESTONE NATURAL RES. II, LLC",076861,61037,146627,4056,0
"BMB OIL PRODUCERS",040654,517,0,0,0
"BMD MARTIN LLC",040642,0,0,0,0
"BMD WEST GLASSCOCK LLC",040803,0,0,0,0
"BOAZ ENERGY II OPERATING, LLC",078032,40447,154922,26806,172
"BOBCAT OPERATING",077686,0,0,0,0
"BOFIN, LLC",078386,7374,0,0,0
"BOGE, INC.",078475,4249,0,0,0
"BOLD OPERATING, LLC",080352,267588,296708,0,0
"BOLDING ENERGY, LLC",080199,2112,23639,2949,104
"BOLGER OPERATING CO.",080388,16369,0,0,0
"BOPCO, L.P.",082967,387522,914121,3060091,2362
"BOYD & MCWILLIAMS ENERGY GROUP",084545,4408,2329,0,0
"BOYD & MCWILLIAMS OPERATING, LLC",084751,205825,432003,0,0
"BOYD, D. K. OIL AND GAS CO.,INC.",084596,0,0,105546,0
"BOYLES, L. S.",085311,0,0,0,0
"BRADY, W. PRODUCTION, INC.",088241,0,0,22076,0
"BRAMMER ENGINEERING, INC.",088595,0,0,0,0
"BRAZOS PETROLEUM, INC.",089939,0,0,0,0
"BRECK OPERATING CORP.",089974,14267,17681,21926,137
"BREITBURN OPERATING L.P.",090732,2042526,6706069,580428,5164
"BREITLING OPERATING CORPORATION",090727,1466,25920,0,0
"BRIDWELL OIL CO.",092480,21961,18023,0,0
"BRIGHAM RESOURCES OPERATING, LLC",092850,2954396,3692105,42090,0
"BRINE & FLUIDS OF PECOS, LLC",093393,0,0,0,0
"BRITANCO, L.L.C.",093620,0,0,10097,100
"BROCK, J.",095367,0,0,0,0
"BRODY OIL & GAS SERVICES, INC.",096265,1208,757,0,0
"BROTHERTON PRODUCTION CO.",097484,12,0,0,0
"BROWN, H.L. OPERATING, L.L.C.",100263,1149,4221,24701,0
"BROWN, OLIVER OIL",101454,13820,7925,0,0
"BROWNING OIL COMPANY, INC.",103088,9966,108890,18809,0
"BTA OIL PRODUCERS, LLC",041867,336911,820775,1427669,180086
"BUCHANAN, BILLY R.",105270,0,0,0,0
"BUCKHORN-N-DEEP, LLC",105993,0,0,0,0
"BUGINGTON ENERGY, LLC",106412,4868,0,0,0
"BURGUNDY OIL & GAS, INC.",108650,11058,12291,0,0
"BURLESON PETROLEUM, INC.",109255,228051,1112808,93412,803
"BURLINGTON RES O & G CO-MIDLAND",109336,1775140,8021598,2388473,24172
"BURNETT OIL CO., INC.",110016,211376,655838,131364,5154
"BURNS, GENE OIL & GAS",110660,11713,21494,2534,0
"BUSTAMANTE OIL COMPANY",112685,1449,1034,0,0
"BUSTOS, MARTIN OIL",112687,0,0,0,0
"BUTLER, KEVIN O. & ASSOC., INC.",114050,16691,56887,0,0
"BVX OPERATING, INC.",117237,22581,176700,0,0
"BYLER DRILLING COMPANY",118700,0,0,0,0
"BYRD OPERATING COMPANY",118748,2149,2599,0,0
"C & N OIL CO",120738,0,0,0,0
"C & S OPERATING",121055,0,0,0,0
"C OIL CO.",120736,758,0,0,0
"C&J ENERGY SERVICES",120531,21,0,0,0
"C. EDWARDS PETROLEUM, LLC",120172,0,0,0,0
"C. H. LEVENS, INC.",120504,29688,0,0,0
"CABAL ENERGY CORPORATION",121218,581,0,0,0
"CABOT OIL & GAS CORPORATION",121700,0,0,0,0
"CAIRD OPERATING, LLC",123132,90558,763903,0,0
"CALLAHAN LAND COMPANY",123940,519,0,5455,0
"CALLON PETROLEUM OPERATING CO",124828,5649331,8207139,0,0
"CAMBRIAN MANAGEMENT, LTD.",126758,371707,208902,41382,778
"CAMPANA PETROLEUM COMPANY",127700,0,957,14141,0
"CAMTERRA RESOURCES, INC.",129004,0,0,51317,0
"CANNON-BALL ENERGY, LLC",129203,0,0,0,0
"CAPATAZ OPERATING, INC.",130354,2952,0,15971,60
"CAPITAN ENERGY, INCORPORATED",130061,0,0,22300206,2960451
"CAPROCK EXPLORATION, INC.",130464,18742,12685,0,0
"CAPROCK FIELD SERVICES LLC",130483,0,0,0,0
"CAPSTONE NATURAL RES II, LLC",130550,27366,80335,0,0
"CARDWELL OIL CORPORATION",130852,4281,0,0,0
"CARLOW CORP.",132340,2602,82651,58466,40
"CARRIZO (PERMIAN) LLC",135317,3084,31028,2439862,309082
"CARRLAND OIL & GAS INC.",135810,8240,0,0,0
"CARRUTH, CHRIS",135963,922,1968,16468,0
"CASTLE GAP TRADER",139648,39,10,0,0
"CATOILAN CORPORATION",140090,0,0,0,0
"CAVALCADE OPERATING COMPANY LLC",140522,18795,39433,4266,404
"CAZADOR OPERATING, LLC",140633,1353,947,0,0
"CENTENNIAL RESOURCE PROD, LLC",141077,3320870,7881002,603060,29751
"CENTERFIRE RESOURCES",141044,0,0,0,0
"CHAMBERS, R. H. LLC",143549,845,0,0,0
"CHAMPION LONE STAR OPERATING,LLC",143582,15658,550,0,0
"CHAMPLIN EXPLORATION, INC.",143578,772,11337,0,0
"CHANCE PROPERTIES CO.",144184,0,0,0,0
"CHANEY OIL COMPANY",144386,1622,0,0,0
"CHAPARRAL ENERGY, L.L.C.",144535,0,0,0,0
"CHAPARRAL NATURAL RESOURCES,INC.",144572,0,0,0,0
"CHARGER SHALE OIL OPERATING, LLC",146364,0,0,0,0
"CHESAPEAKE OPERATING, L.L.C.",147699,0,0,0,0
"CHEVRON MIDCONTINENT, L.P.",147862,1731669,3653128,6656854,3749
"CHEVRON U. S. A. INC.",148113,13558497,29824618,20012531,152357
"CHI OPERATING, INC.",148123,1302,880,0,0
"CHISOS OPERATING, INC.",149441,5084,4103,1025849,700
"CHISOS, LTD.",149421,5410,9264,0,0
"CHOLLA PETROLEUM, INC.",150683,13292,6095,0,0
"CIMAREX ENERGY CO.",153438,4380879,11790753,96360975,9140070
"CIMAREX ENERGY CO. OF COLORADO",153429,647383,1536314,560021,0
"CINNABAR ENERGY, LTD.",153508,0,0,0,0
"CINNABAR OPERATING, LLC",153510,116830,183376,91894,0
"CIRCLE H OIL COMPANY",153656,16389,0,0,0
"CIRCLE P LAND & CATTLE, INC.",153994,887,0,0,0
"CIRCLE W OPERATING, INC.",154040,0,0,0,0
"CITATION OIL & GAS CORP.",154235,1347854,753338,57345,150
"CJRW OIL & GAS",120503,1142,0,0,0
"CLARK OIL CO.",157689,2525,0,0,0
"CLARK, JOHN M., INC.",157283,4345,25004,82807,298
"CLARON CORPORATION",158276,0,0,0,0
"CLAUDE-MAGGIE CO.",158295,2460,0,0,0
"CLEAR FORK, INCORPORATED",159500,2009,0,0,0
"CLEAR WATER INC.",159643,28653,123889,0,11
"CLEARFORK PRODUCTION, LLC",159652,38046,47018,0,0
"CML EXPLORATION, LLC",120648,23538,42055,30059,8
"COASTAL NEW MEXICO MGMT LLC",161636,0,0,0,0
"COBALT OPERATING, LLC",162726,6009,331,0,0
"COBRA OIL & GAS CORPORATION",163000,24211,21157,0,0
"COCKERHAM, JERRY",163940,0,0,0,0
"COG OPERATING LLC",166150,12517282,33485630,33029705,2354118
"COLGATE OPERATING, LLC",167327,17938,18544,0,0
"CONCHO OILFIELD SERV & OPER CO.",170164,1124,0,0,0
"CONDOR OPERATING COMPANY, LLC",170480,31593,66658,69,0
"CONE & PETREE OIL & GAS EXP. INC",170765,11730,5247,0,0
"CONOCOPHILLIPS COMPANY",172232,5034132,21879201,16111036,1493725
"COOK, KENNETH D. OPERATOR",174336,923,0,0,0
"COOPER OIL & GAS, LLC",175118,8312,0,0,0
"CORE E & P CORP.",178381,0,0,0,0
"CORMAN, JACK",178650,1800,0,0,0
"CORNERSTONE O&G OPERATIONS, LLC",179256,0,0,0,0
"CORONA EXPLORATION, INC.",179330,0,0,0,0
"CORONA OPERATING, LLC",179345,0,0,0,0
"CORONADO MINERALS, LLC",179378,2233,0,0,0
"COVE PETROLEUM CORPORATION",182787,12116,16279,0,0
"COX & COX PRODUCTION CO.",183232,0,0,0,0
"COYOTE OIL & GAS, INC.",186310,0,0,0,0
"CPX II OPERATING, LLC",186311,0,0,735492,118669
"CR3 OPERATING COMPANY, L.L.C.",186355,1506,1752,1656,2
"CRAFT & CRAFT OIL COMPANY",186364,304,0,0,0
"CREGO EXPLORATION",188584,1776,0,0,0
"CRESTRIDGE DRLG. & PROD.CO.,LLC",189906,9957,8929,0,0
"CRIMSON EXPLORATION OPER., INC.",190005,34,0,0,0
"CRONE OIL COMPANY",190235,20,2,0,0
"CROSS TIMBERS ENERGY, LLC",190469,254623,129588,0,0
"CROSSFOOT OPERATING, LLC",190674,785,0,0,0
"CROSSING ROCKS ENERGY, LLC",190657,8500,32631,0,0
"CROSSROADS EQUIPMENT",190687,0,0,0,0
"CROWNQUEST OPERATING, LLC",191554,7104897,24333747,38734,1218
"CRYSTAL RIVER OIL & GAS LLC",191683,0,0,0,0
"CST ENERGY",191811,134,41,0,0
"CTL OIL & GAS CORPORATION",191826,971,6,0,0
"CUERVO, INC.",192030,16674,6168,0,0
"CUSTER & WRIGHT OPERATING, INC.",195651,9416,7623,0,0
"CWO, INC.",195784,0,0,0,0
CWOC,195818,0,0,0,0
"CYPRESS ENERGY PARTNERS-TX, LLC",195737,0,0,0,0
"D & H PRODUCTION, INC.",196196,1790,2893,0,0
"D & V OIL CO., LP",196897,6357,0,0,0
"D AND B OIL",196224,0,0,0,0
"D G D OIL CO.",196170,0,0,0,0
"D.B. OIL COMPANY",196118,0,0,0,0
"DACO OPERATING, LLC",196936,0,0,0,0
"DACO, INC.",196940,0,0,2870,0
"DAKOTA RESOURCES, INC. (I)",197416,27338,46685,35581,0
"DAKOTAH CHEYENNE OIL CO.",197998,0,0,0,0
"DAN-MAR WELL SERVICING, INC.",198204,0,0,0,0
"DARK HORSE EXPLORATION INC.",200551,0,0,0,0
"DARKENS OIL & GAS INC.",200560,5177,4871,7769,269
"DARO PRODUCTION",200828,444,0,0,0
"DC DISPOSAL SYSTEMS, LLC",196077,0,0,0,0
"DDS OIL COMPANY",208540,0,0,0,0
"DE COMPIEGNE PROP. CO. 20, THE",211296,0,0,0,0
"DE OPERATING LLC",216567,118338,433069,8716,75
"DEAN ENERGY, INC.",208872,6781,0,0,0
"DELTA OIL & GAS LTD.",213703,4,87,0,0
"DENTON RESOURCES LLC",216427,9803,0,0,0
"DESERT PRODUCTION, INC.",216556,12768,0,0,0
"DESERT WELLS CORPORATION",216552,0,0,0,0
"DEVON ENERGY PRODUCTION CO, L.P.",216378,2821055,11784951,2671902,73157
"DEWEY PETROLEUM",216733,8079,12201,571,0
"DIAMOND G PRODUCTION",216869,0,0,0,0
"DIAMOND M OIL CO., INC.",216899,0,0,0,0
"DIAMOND S ENERGY COMPANY",217005,12321,152125,38191,0
"DIAMONDBACK E&P LLC",217012,15260154,21325808,275637,60
"DINERO OPERATING COMPANY",220711,10730,6736,0,63
"DISCOVERY NATURAL RESOURCES LLC",220855,535797,2381738,0,0
"DISCOVERY OPERATING, INC.",220865,1063558,2004919,63335,709
"DIVERSIFIED O&G PROD. CO., INC.",220889,0,0,0,0
"DJ OIL COMPANY, INC",221710,821,0,0,0
"DOMINION NATURAL RESOURCES LLC",222227,17578,0,0,0
"DOMINION OPERATING, LLC",222287,0,0,0,0
"DORR, JOHN R.",224475,0,0,0,0
"DOS CICADAS",224644,0,0,0,0
"DOUBLE D OIL",224806,0,0,0,0
"DOUBLE EAGLE OPERATING, LLC",224857,1572,2127,37691,149
"DOUBLE EAGLE PETROLEUM CORP",224852,0,0,0,0
"DRACO ENERGY, INC.",227845,71077,300470,0,0
"DRAKE OIL & GAS, LLC",227867,1338,0,0,0
"DREHER, GEORGE R.",228060,1307,1985,0,0
"DRY COUNTRY INVESTMENTS, INC.",229362,1636,0,0,0
"DSR OIL & GAS, INC.",196901,2994,5629,13,0
"DUNCAN DRILLING CO.",232050,5278,0,0,0
"DURHAM, INC.",236330,6437,0,0,0
"DYAD PETROLEUM COMPANY",237520,69255,77668,0,0
"E. & M. TECH INC.",238065,0,0,0,0
"E.G.L. RESOURCES, INC.",238522,44147,51382,25453,424
"EAGLE ENERGY CORPORATION",238359,0,0,0,0
"EAGLE ENERGY RESOURCES, LLC",238722,389,0,0,0
"EARNEST PRODUCING CORPORATION",238708,2549,940,38942,248
"EASTLAND OIL COMPANY, THE",239725,20114,23756,0,0
"ECOSERV ENVIRONMENTAL SVCS, LLC",241411,0,0,0,0
"EDMAR COMPANY, L.L.C.",243289,11741,23912,19669,411
"EL JEFE OIL & GAS",250185,10792,0,0,0
"EL JEFE OIL AND GAS, LLC",250181,811,0,0,0
"ELAND ENERGY, INC.",246565,70655,321843,0,0
"ELEMENT PETRO OPERATING II, LLC",247685,966221,921119,0,0
"ELEVATION RESOURCES LLC",247756,857913,5213356,1414484,144769
"ELITA, INC.",247723,0,0,6185,0
"ELK MEADOWS RESOURCES LLC",247759,45842,714,0,0
"ELK RIVER RESOURCES, LLC",247760,203129,233819,3188,0
"ELLISON LEASE OPERATING",249390,992,0,0,0
"EMERALD PRODUCTION CORP.",251156,0,0,0,0
"EMINENT OIL & GAS, INC.",251145,0,0,0,0
"ENCANA OIL & GAS(USA) INC.",251691,14570724,36803766,257270,14657
"ENDEAVOR ENERGY RESOURCES L.P.",251726,7541274,17424414,872632,18230
"ENDURANCE RESOURCES LLC",252021,0,0,3268086,309715
"ENDURING RESOURCES, LLC",252014,12061,22754,0,0
"ENERGEN RESOURCES CORPORATION",252002,16892899,49660592,136915,1550
"ENERGYQUEST II, LLC",252020,42983,53737,54549,864
"ENERQUEST OPERATING L.L.C.",252058,518,0,175553,0
"ENERVEST OPERATING, L.L.C.",252131,6215,12768,0,0
"ENGROUP RESOURCES, L.P.",252756,0,0,0,0
"ENSTOR WAHA STORAGE & TRANS LP",253364,0,0,0,0
"ENTERPRISE PRODUCTS OPERATINGLLC",253368,0,0,0,0
"ENVIRONMENTAL DISPOSAL SYSTEMS",253112,0,0,0,0
"ENWATER OPERATING, LLC",253115,0,0,0,0
"EO RESOURCES, LLC",253363,0,0,0,0
"EOG RESOURCES, INC.",253162,9631915,27063256,23275194,3040612
"EPI OPERATING, INC.",253108,1503,0,0,0
"EQT PRODUCTION TEXAS, LLC",253406,351196,5764862,1441022,15120
"ERNMAR INVESTMENTS, INC.",253489,918,0,0,0
"ESTANCIA OIL & GAS, LLC",254455,5884,0,0,0
"ETC FIELD SERVICES LLC",255074,0,0,0,0
"EUREKA PROSPECTING COMPANY",255347,78697,342783,0,0
"EWT OPERATING COMPANY",256780,0,0,0,0
"EXCEL ENERGY CO.",256873,21509,0,0,0
"EXCHANGE AVENUE PRODUCTION CO.",256917,852,1645,131279,2067
"EXL PETROLEUM OPERATING INC.",256795,990524,3670303,0,0
"EXL PETROLEUM, LP",256791,20557,65290,0,0
"EXPRO ENGINEERING, INC.",257082,2267,0,0,0
"FALFURRIAS OPERATING COMPANY,LLC",260555,0,0,0,0
"FASKEN OIL AND RANCH, LTD.",263696,4441146,17114478,114595,73
"FDL OPERATING, LLC",263924,1625884,8735735,7785,286
"FELIX ENERGY HOLDINGS II, LLC",265322,369029,586740,9092,5
"FENNO, TOM PROD.",265665,1082,0,0,0
"FENWAY ENERGY DEVELOPMENT CO.",265676,4716,4263,0,0
"FINALY RESOURCES LLC",268323,0,0,0,0
"FINLEY RESOURCES, INC.",268602,76607,108141,897670,598
"FIREWHEEL OPERATING, LLC",268992,70509,547197,0,0
"FIVESTONES ENERGY LLC",271567,67732,152297,0,0
"FLAMINGO OPERATING, LLC",271635,26261,28585,10536,331
"FLINT HILLS RESOURCES ODESSA,LLC",273886,0,0,0,0
"FLOYD, TIMBER INC.",274426,455,678,0,0
"FLUIDO ENERGY SERVICES, LLC",274455,0,0,0,0
"FLYING ""7"" OIL CO.",274913,0,0,0,0
"FORAY OIL & GAS, L.L.C.",275671,1761,0,0,0
"FORGE ENERGY, LLC",276868,1532121,1206169,62462,0
"FORTUNA RESOURCES HOLDINGS, LLC",278807,0,0,104707,9773
"FORTUNE RESOURCES LLC",278755,0,0,11073,2
"FOSSIL ROCK RESOURCES, INC.",278843,7648,13899,0,0
"FOUNDATION ENERGY MANAGEMENT LLC",280875,65702,2849,0,0
"FOUNDERS OIL & GAS OPERATING,LLC",280640,92301,173143,728,27
"FOUR C OIL & GAS CORP.",280588,41368,37690,45377,590
"FOUR CORNERS PETROLEUM II, LLC",280571,719624,203992,38427,0
"FOUR STAR OIL & GAS COMPANY",280632,0,0,2826937,7731
"FREEDOM ENERGY, INC.",285084,1457,39751,119,0
"FREESTONE RESOURCES, INC",285300,0,0,0,0
"FULCRUM DELAWARE WATER RES, LLC",288546,0,0,0,0
"FULFER OIL AND CATTLE CO.",288566,2568,8578,0,0
"FULLER PRODUCTION, INC.",288587,1707,27,0,0
"FURR, ROY ESTATE OF",291595,0,0,2319,0
"G & C ENERGY CO.",291799,0,0,0,0
"G P II ENERGY, INC.",292232,35684,61245,911,345
"G. & K. OIL COMPANY",292189,60,509,0,0
"GARNER'S WELL SERVICE LLC",295027,0,0,0,0
"GENESIS EXPLORATION LLC",300193,1320,2137,0,0
"GIABRO LLC",302587,144,0,0,0
"GILLEY, SAM D.",306100,0,0,0,0
"GILSTRAP, JOEL",307219,34,0,0,0
"GLOSSOP, ROBERT L. ESTATE",310950,0,0,44136,0
"GOLDEN OIL AND RANCH, LLC",313051,1407,0,0,0
"GOLDEN SPECIALTIES OIL & GAS",313070,1948,0,0,0
"GOLDEN, MARTY JOE",312774,3750,356,0,0
"GOODNIGHT MIDSTREAM PERMIAN, LLC",315075,0,0,0,0
"GOPHER RESOURCES CO.",316909,0,0,0,0
"GRAY, W. H. OPERATING",328276,677,0,0,0
"GREAT BASIN WELL SERVICE CORP.",328362,2998,4547,30,0
"GREAT NORTHERN ENERGY, INC",328627,0,0,0,0
"GREAT WESTERN DRILLING COMPANY",328780,156601,225416,103562,904
"GREER OIL COMPANY, L.L.C.",331864,0,0,0,0
"GRENADIER ENERGY PARTNERS II,LLC",332472,95,53,0,0
"GREYSTONE PETROLEUM, LLC",333762,520219,1084059,6818,0
"GRIFFIN PETROLEUM COMPANY",333925,19539,12010,0,0
"GUIDON ENERGY MGMT SERVICES LLC",337328,109268,203775,0,0
"GULF CENTRAL PETROLEUM CORP.",337726,0,0,22,0
"GUNN OIL COMPANY",339493,4767,13980,0,0
"GUNNAGOE PRODUCTION, LLC",339510,0,0,0,0
"GW ENERGY, INC.",339642,7915,0,0,0
"HABANERO OIL & GAS OPERATING,LLC",355651,2282,17042,0,0
"HADAWAY CONSULT AND ENGINEER,LLC",342392,17205,14466,0,0
"HAGGERTON, TERRY",342752,4989,0,0,0
"HAIMO OIL & GAS LLC",343095,18209,52901,0,0
"HALEY BRINE COMPANY",345404,0,0,0,0
"HALL OIL & GAS",345972,938,0,0,0
"HALLIBURTON ENERGY SERVICES, INC",347151,0,0,0,0
"HALVEY ENERGY, LLC",347241,2931,0,0,0
"HAMM, RICHARD INC.",350120,1781,0,0,0
"HAMMAN OIL & REFINING COMPANY",350200,3068,18535,40207,36
"HANGER OIL, L.L.C.",353969,7974,11043,0,0
"HANKAMER, CURTIS CORPORATION,THE",354081,1377,2722,0,0
"HANNATHON PETROLEUM, LLC",354954,849835,3853566,0,0
"HANVEY, DON H. OIL INTERESTS INC",355586,331,0,0,0
"HARKEY ENERGY INC.",357094,0,0,7093,0
"HARMONIA PET OPERATIONS, LLC",357480,46055,61461,0,0
"HARMONIA PETROLEUM CORPORATION",357502,23445,18098,0,0
"HARTER, RON",362923,203,53,0,0
"HARTOIL CORPORATION",362980,1981,0,0,0
"HDP ENERGY GROUP LLC",369886,29,0,2077,0
"HEISER, HARVEY",373539,0,0,0,0
"HENDERSON & ERICKSON, INC.",376810,2568,0,0,0
"HENDERSON, BRYAN, CO.",375250,5355,2889,0,0
"HENDON WM E. JR. REV LVNG TRUST",378270,373,2331,0,0
"HENDRIX, JOHN H. CORPORATION",378256,424,4796,17031,11
"HENRY RESOURCES LLC",378535,1033741,2097085,0,0
"HERBIG OIL & GAS CO.",379646,8338,0,0,0
